,city,streets,rooms,size,floor,date_builded,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
1956,ירושלים,הסיפן 2,3,52.0,1.0,1960,none,none,none,none,none,none,none,none,none,"1,725,000",none,none,none,none
1957,ירושלים,הסיפן 4,3,65.0,2.0,1955,none,"900,000",none,none,none,none,none,none,none,none,none,none,none,none
1958,ירושלים,הסיפן 9,3,70.0,1.0,1956,none,"1,378,267",none,none,none,none,none,none,none,none,none,none,none,none
1959,ירושלים,הסיר 4,3,75.0,2.0,1996,none,"944,000",none,none,none,none,none,none,none,none,none,none,none,none
1960,ירושלים,הסירת הירושלמית 1,3,66.0,1.0,1984,none,none,none,"990,000",none,none,none,none,none,none,none,none,none,none
1961,ירושלים,הסירת הירושלמית 15,3,58.0,3.0,1987,none,none,890000,"920,000","950,000",none,1171000,none,none,none,none,none,none,none
1962,ירושלים,הסירת הירושלמית 17,3,72.0,,1980,none,"262,500",none,none,"936,000",none,none,none,none,none,none,none,none,none
1963,ירושלים,הסירת הירושלמית 18,3,67.0,1.0,1997,none,"950,000",none,none,none,none,none,"1,350,000",none,none,none,none,none,none
1964,ירושלים,הסירת הירושלמית 20,3,61.0,2.0,1985,none,none,none,none,1095000,none,none,none,none,none,none,none,none,none
1965,ירושלים,הסירת הירושלמית 21,3,67.0,3.0,1982,none,none,none,none,none,none,"1,125,000",none,none,none,none,none,none,none
1966,ירושלים,הסירת הירושלמית 24,3,661.0,2.0,1990,"765,000",none,none,"910,000",none,none,none,none,"1,270,000",none,none,1425000,none,none
1967,ירושלים,הסירת הירושלמית 26,3,658.0,3.0,1997,none,"780,000",none,none,none,none,"1,080,000",none,none,"1,238,000",none,1365000,none,none
1968,ירושלים,הסירת הירושלמית 28,3,671.0,100.0,0,none,none,none,none,none,none,none,none,none,none,none,1227500,none,none
1969,ירושלים,הסירת הירושלמית 3,3,63.0,2.0,1998,none,none,none,none,none,none,none,none,none,none,"1,300,000",none,none,none
1970,ירושלים,הסירת הירושלמית 30,3,78.0,,1988,"950,000",none,none,none,none,none,none,none,none,none,none,none,none,none
1971,ירושלים,הסירת הירושלמית 31,3,57.0,,1988,none,none,none,none,none,none,none,"1,255,000","1,100,000",none,none,none,none,none
1972,ירושלים,הסירת הירושלמית 32,3,60.0,,1989,"760,000",none,none,"1,100,000",none,none,none,none,none,none,none,none,none,none
1973,ירושלים,הסירת הירושלמית 33,3,661.0,100.0,0,"880,000",none,none,"800,000",none,1096500,none,"1,230,000","1,100,000",none,none,1450000,1790000,none
1974,ירושלים,הסירת הירושלמית 34,3,661.0,100.0,0,"800,000",none,none,none,"1,082,500",none,none,none,none,none,none,1600000,none,none
1975,ירושלים,הסירת הירושלמית 35,3,57.0,3.0,1990,none,none,none,"845,000","970,000",none,none,"1,255,000",none,none,none,none,none,none
1976,ירושלים,הסירת הירושלמית 41,3,59.0,4.0,1987,none,none,none,"840,000",none,none,none,none,none,none,none,none,none,none
1977,ירושלים,הסירת הירושלמית 5,3,78.0,,1980,"805,000",none,none,none,none,none,none,none,none,none,none,none,none,none
1978,ירושלים,הסירת הירושלמית 7,3,664.0,100.0,0,none,none,none,none,none,none,"1,130,000",none,none,none,none,none,1500000,none
1979,ירושלים,הסירת הירושלמית 8,3,676.0,100.0,0,none,none,none,none,none,"1,125,000",none,none,none,none,none,none,none,1850000
1980,ירושלים,הסירת הירושלמית 9,3,66.0,2.0,1980,none,none,none,none,"965,000",none,"1,150,000",none,none,none,none,none,none,none
1981,ירושלים,הסיתונית 15,3,96.0,4.0,1993,none,none,none,none,"1,120,000",none,none,none,none,none,none,none,none,none
1982,ירושלים,הסנהדרין 1,3,63.0,1.0,1970,none,none,none,"1,520,000",none,none,none,none,none,none,none,none,none,none
1983,ירושלים,הסנהדרין 15,3,63.0,,1990,"1,490,000",none,none,none,none,none,none,none,none,none,none,none,none,none
1984,ירושלים,הסנהדרין 4,3,675.0,100.0,0,none,none,none,none,none,none,none,none,none,none,none,1575000,none,none
1985,ירושלים,הסנונית 14,3,62.0,,1980,none,none,none,none,none,none,none,none,"1,190,000",none,"1,308,000",none,none,none
1986,ירושלים,הסתונית 15,3,76.0,4.0,1980,none,none,none,none,none,none,none,none,"1,250,000",none,none,none,none,none
1987,ירושלים,הסתת 12,3,70.0,,1990,none,none,none,"1,651,651",none,none,none,none,none,none,none,none,none,none
1988,ירושלים,הסתת 13,3,660.0,100.0,0,none,none,none,none,none,none,none,none,none,none,none,none,2720000,none
1989,ירושלים,העברי הגדוד,3,58.0,,1973,none,none,none,none,none,"2,075,000",none,none,none,none,none,none,none,none
1990,ירושלים,העברי הגדוד 13,3,95.0,1.0,2013,none,3453449,3060362,none,none,"3,200,000",none,none,none,none,none,none,none,none
1991,ירושלים,העברי הגדוד 15,3,52.0,1.0,1958,none,none,none,"1,520,000",none,none,none,none,none,none,none,none,none,none
1992,ירושלים,העברי הגדוד 7,3,69.0,2.0,1964,none,"1,219,750",none,none,none,none,none,none,none,none,none,none,none,none
1993,ירושלים,העברי הגדוד 8,3,80.0,3.0,1964,"2,882,647",none,none,none,none,none,none,"2,960,890",none,none,none,none,none,none
1994,ירושלים,העברי הלב 1,3,669.0,100.0,0,none,none,none,none,none,none,none,none,none,none,none,2650000,none,none
1995,ירושלים,העברי הלב 20,3,99.0,1.0,1925,none,none,none,none,none,"3,475,000",none,none,none,none,none,none,none,none
1996,ירושלים,העוגב 1,3,695.0,100.0,0,none,none,none,none,none,none,none,none,none,none,"2,500,000",none,3580000,none
1997,ירושלים,העח 10,3,92.0,,1952,none,none,none,"4,035,000",none,none,none,none,none,none,none,none,none,none
1998,ירושלים,העח 19,3,85.0,1.0,1900,none,none,none,"1,550,000",none,none,none,none,"803,869",none,none,none,none,none
1999,ירושלים,העח 6,3,68.0,,1960,"123,000",none,none,none,none,none,none,none,none,none,none,none,none,none
2000,ירושלים,העח 8,3,127.0,,1980,none,none,"2,600,000",none,none,none,none,none,none,none,none,none,none,none
2001,ירושלים,העח 9,3,51.0,,1950,none,"1,025,000",none,none,none,none,none,none,none,none,none,none,none,none
2002,ירושלים,העילוי 6,3,67.0,,1970,none,none,none,none,none,none,none,none,"1,480,000",none,none,none,none,none
2003,ירושלים,העלוי 1,3,668.0,100.0,0,none,none,none,none,none,none,none,none,none,none,"2,150,000",94000,none,none
2004,ירושלים,העלוי 2,3,67.0,1.0,1968,none,none,none,"1,700,000",none,none,none,none,none,none,none,none,none,none
2005,ירושלים,העלוי 8,3,67.0,2.0,1959,"1,765,000",none,"1,520,000",none,"1,500,000",none,none,none,"1,480,000",none,none,none,none,none
2006,ירושלים,העם אחד 21,3,680.0,,1970,"2,025,000",none,none,none,none,none,"1,200,000",none,none,none,none,2300000,none,none
2007,ירושלים,העם אחד 23,3,707.0,100.0,0,none,none,none,none,none,none,none,none,none,none,none,2600000,none,none
2008,ירושלים,העם אחד 4,3,677.0,100.0,0,none,"2,530,800",none,none,none,none,none,none,none,"2,275,000",none,2650000,none,none
2009,ירושלים,העם אחד 6,3,51.0,,1950,none,none,none,"1,900,000",none,none,none,none,none,none,none,none,none,none
2010,ירושלים,העם אחד 7,3,75.0,,1986,"2,040,000",none,none,none,none,none,none,none,none,none,none,none,none,none
2011,ירושלים,העם אחד 8,3,129.0,3.0,1991,none,none,"3,747,000",none,none,none,none,none,none,none,none,none,none,none
2012,ירושלים,העמק 25,3,125.0,2.0,1996,none,"4,767,100","6,224,328",none,none,none,none,none,none,none,none,none,none,none
2013,ירושלים,העמק 38,3,100.0,,1997,none,"2,598,357",none,none,none,none,none,none,none,none,none,none,none,none
2014,ירושלים,העסקן 12,3,42.0,1.0,2004,none,none,none,none,none,none,none,none,"1,445,783",none,none,none,none,none
2015,ירושלים,העסקן 16,3,66.0,1.0,2011,none,none,none,none,none,none,none,"1,880,000",none,none,none,none,none,none
2016,ירושלים,העסקן 8,3,87.0,1.0,2005,none,none,none,none,none,"1,600,000","2,100,000",none,none,none,none,none,none,none
2017,ירושלים,הערבה בית 10,3,666.0,,1970,"1,290,000",none,none,none,none,"1,540,000",none,none,none,none,none,1820000,none,none
2018,ירושלים,הערבה בית 11,3,63.0,1.0,1980,none,"1,280,000",none,none,none,"1,430,722",none,none,none,none,none,none,none,none
2019,ירושלים,הערבה בית 15,3,645.0,1.0,1940,none,none,none,none,none,none,none,none,none,"2,400,000","1,535,000",none,1780000,none
2020,ירושלים,הערבה בית 2,3,56.0,3.0,1968,none,none,none,"1,360,000",none,none,none,none,none,none,none,none,none,none
2021,ירושלים,הערבה בית 21,3,50.0,4.0,2020,none,none,none,none,none,none,none,none,none,none,"1,400,000",none,none,none
2022,ירושלים,הערבה בית 22,3,74.0,,1978,"1,400,000",none,none,none,none,none,none,none,none,none,none,none,none,none
2023,ירושלים,הערבה בית 23,3,60.0,,1974,none,"1,250,000",none,none,none,none,none,none,none,none,none,none,none,none
2024,ירושלים,הערבה בית 3,3,678.0,100.0,0,none,none,none,none,none,none,none,none,none,none,none,2091000,none,none
2025,ירושלים,הערבה בית 40,3,682.0,100.0,0,none,none,none,none,none,none,none,none,none,none,none,2295000,none,none
2026,ירושלים,הערבה בית 42,3,702.0,100.0,0,none,none,none,none,none,none,none,none,none,none,none,1630000,3250000,none
2027,ירושלים,הערבה בית 6,3,81.0,2.0,1970,none,none,"1,600,000",none,none,none,none,none,none,1920000,none,none,none,none
2028,ירושלים,הערבה בית 8,3,76.0,1.0,1979,none,none,none,none,1700000,none,none,none,none,none,none,none,none,none
2029,ירושלים,העשרה 5,3,667.0,100.0,0,none,none,none,none,none,none,none,none,none,none,none,1585000,none,none
2030,ירושלים,הפורצים 10,3,65.0,,1940,none,"1,800,000",none,none,none,none,none,none,none,none,none,none,none,none
2031,ירושלים,הפורצים 11,3,44.0,2.0,1960,none,none,none,none,"1,710,000",none,none,none,none,none,none,none,none,none
2032,ירושלים,הפורצים 15,3,663.0,100.0,0,none,none,none,none,none,none,none,none,none,none,none,2600000,none,none
2033,ירושלים,הפורצים 17,3,61.0,3.0,1950,none,none,none,none,none,none,none,none,none,none,"1,870,000",none,none,none
2034,ירושלים,הפורצים 19,3,660.0,100.0,0,none,none,none,none,none,none,none,none,none,none,none,none,none,2330000
2035,ירושלים,הפורצים 22,3,70.0,,1950,none,1643000,none,none,none,none,none,none,none,none,none,none,none,none
2036,ירושלים,הפורצים 27,3,69.0,2.0,1970,none,"2,840,000",none,none,none,"2,350,000",none,none,none,none,none,none,none,none
2037,ירושלים,הפורצים 3,3,72.0,,1950,none,none,1950000,none,none,none,none,none,none,none,none,none,none,none
2038,ירושלים,הפורצים 30,3,52.0,,1960,"1,640,000",none,none,none,none,none,none,none,none,none,none,none,none,none
2039,ירושלים,הפורצים 34,3,677.0,100.0,0,none,none,"1,770,000",none,none,none,none,none,none,none,none,none,none,4200000
2040,ירושלים,הפורצים 5,3,52.0,,1960,"2,100,000",none,none,none,none,none,none,none,none,none,none,none,none,none
2041,ירושלים,הפורצים 6,3,667.0,100.0,0,none,none,"1,850,000",none,none,none,none,none,none,none,none,5000000,none,none
2042,ירושלים,הפלמח,3,60.0,4.0,1960,none,none,none,none,none,"1,599,000",none,none,none,none,none,none,none,none
2043,ירושלים,הפלמח 1,3,75.0,2.0,1961,none,none,none,none,none,2258333,none,none,none,none,none,none,none,none
2044,ירושלים,הפלמח 11,3,70.0,,1970,none,none,none,none,none,none,"2,152,153",none,none,none,none,none,none,none
2045,ירושלים,הפלמח 12,3,54.0,,1980,"1,650,000",none,none,none,none,none,none,none,none,none,none,none,none,none
2046,ירושלים,הפלמח 13,3,666.0,100.0,0,none,none,none,none,none,none,none,none,none,none,none,2675000,none,none
2047,ירושלים,הפלמח 15,3,676.0,,1960,none,"1,360,000",none,"1,520,000",none,none,none,none,none,none,none,none,2800000,none
2048,ירושלים,הפלמח 16,3,661.0,100.0,0,none,none,none,none,none,none,none,none,none,none,none,2190000,none,none
2049,ירושלים,הפלמח 18,3,665.0,100.0,0,none,none,none,none,"1,400,000",none,"2,400,000",none,none,none,none,2450000,none,none
2050,ירושלים,הפלמח 19,3,53.0,,1938,none,none,none,none,none,"1,845,000",none,none,none,none,none,none,none,none
2051,ירושלים,הפלמח 2,3,52.0,,1960,"1,795,000","1,800,000",none,none,"1,800,000",none,none,none,none,none,none,none,none,none
2052,ירושלים,הפלמח 20,3,69.0,3.0,1960,none,none,"1,600,000",none,none,none,none,none,none,none,none,none,none,none
2053,ירושלים,הפלמח 22,3,72.0,3.0,1980,none,none,none,none,"1,920,000",none,none,none,none,none,none,none,none,none
2054,ירושלים,הפלמח 25,3,73.0,,1954,none,"1,650,000",none,none,none,none,"2,500,000",none,none,none,none,none,none,none
2055,ירושלים,הפלמח 26,3,653.0,100.0,0,none,none,none,none,none,none,none,none,none,none,none,none,2900000,none
2056,ירושלים,הפלמח 28,3,51.0,,1969,none,none,none,"1,925,000",none,none,none,none,none,none,none,none,none,none
2057,ירושלים,הפלמח 30,3,675.0,100.0,0,none,none,none,none,none,none,none,none,none,none,none,1800000,none,none
2058,ירושלים,הפלמח 35,3,62.0,1.0,1963,none,"1,962,500",none,none,none,none,none,none,none,none,none,none,none,none
2059,ירושלים,הפלמח 40,3,659.0,100.0,0,1357500,none,"1,556,222","1,415,000","1,540,000","1,700,000","1,800,000",none,none,none,none,2145000,none,none
2060,ירושלים,הפלמח 41,3,57.0,,1960,none,none,none,none,none,none,none,none,1806807,none,none,none,none,none
2061,ירושלים,הפלמח 42,3,669.0,4.0,1970,none,"1,765,000",none,"2,100,000",1713352,none,none,none,none,none,none,none,2900000,none
2062,ירושלים,הפלמח 44,3,75.0,2.0,1980,none,none,none,"1,360,000",none,none,none,none,none,none,none,none,none,none
2063,ירושלים,הפלמח 47,3,60.0,,1950,none,"1,850,000",none,none,none,none,none,none,none,none,none,none,none,none
2064,ירושלים,הפלמח 48,3,679.0,100.0,0,none,none,none,none,none,none,none,none,none,none,none,3430424,4405491,none
2065,ירושלים,הפלמח 49,3,51.0,,1979,none,1355000,none,none,none,"1,210,000",none,none,none,none,none,none,none,none
2066,ירושלים,הפלמח 50,3,75.0,,1950,none,none,none,none,none,"1,860,000",none,none,none,none,none,none,none,none
2067,ירושלים,הפלמח 51,3,70.0,1.0,1960,none,"1,520,000","1,400,000",none,none,"1,650,000",none,"2,000,000","2,000,000",none,none,none,none,none
2068,ירושלים,הפלמח 54,3,50.0,1.0,1950,none,none,none,none,none,none,none,none,none,none,"1,635,000",none,none,none
2069,ירושלים,הפלמח 58,3,62.0,,1966,none,none,none,none,none,"2,000,000",none,none,none,none,none,none,none,none
2070,ירושלים,הפלמח 64,3,59.0,,1965,"1,440,000",none,none,none,none,none,none,none,none,none,none,none,none,none
2071,ירושלים,הפלמח 66,3,685.0,3.0,1970,none,none,"1,450,000",none,none,none,none,none,none,none,none,none,2700000,none
2072,ירושלים,הפלמח 68,3,68.0,2.0,1960,none,none,none,none,none,none,none,"2,200,000",none,none,none,none,none,none
2073,ירושלים,הפלמח 71,3,69.0,,1969,"1,610,000",none,none,"2,370,000",none,none,none,none,none,none,none,none,none,none
2074,ירושלים,הפלמח 73,3,673.0,100.0,0,none,none,none,none,none,none,none,none,none,none,none,2565000,none,none
2075,ירושלים,הפלמח 77,3,679.0,100.0,0,none,none,none,none,none,none,none,none,none,none,none,2000000,none,none
2076,ירושלים,הפסגה,3,80.0,4.0,1950,none,none,none,"2,200,000","2,200,000",none,none,none,none,none,none,none,none,none
2077,ירושלים,הפסגה 12,3,73.0,3.0,1960,none,none,"2,600,000",none,none,none,none,none,none,none,none,none,none,none
2078,ירושלים,הפסגה 15,3,61.0,1.0,1975,"1,476,477","1,670,000",none,none,none,none,none,none,none,none,none,none,none,none
2079,ירושלים,הפסגה 16,3,685.0,100.0,0,none,none,"1,625,000",none,1187500,none,none,none,none,none,none,2040000,none,none
2080,ירושלים,הפסגה 18,3,664.0,100.0,0,none,"1,631,630",none,none,"1,760,000",none,none,none,none,none,none,none,2420000,none
2081,ירושלים,הפסגה 21,3,675.0,100.0,0,none,none,none,none,none,none,none,none,none,none,none,none,2704000,none
2082,ירושלים,הפסגה 23,3,69.0,1.0,1968,none,"1,591,367",none,none,1625000,none,none,none,none,none,"2,050,000",none,none,none
2083,ירושלים,הפסגה 25,3,665.0,100.0,0,none,none,none,none,"1,601,600",none,"1,620,000",none,none,none,none,none,1000000,none
2084,ירושלים,הפסגה 27,3,68.0,,1960,none,none,none,none,none,none,none,none,none,none,"2,050,000",none,none,none
2085,ירושלים,הפסגה 33,3,667.0,100.0,0,none,none,none,none,none,none,none,none,none,none,none,2000000,2395000,none
2086,ירושלים,הפסגה 36,3,50.0,1.0,1980,none,none,none,none,none,none,none,none,"1,390,000",none,none,none,none,none
2087,ירושלים,הפסגה 37,3,62.0,2.0,1968,none,none,none,none,none,"1,820,000",none,none,none,none,none,none,none,none
2088,ירושלים,הפסגה 40,3,78.0,1.0,1970,none,none,none,none,none,none,none,none,none,"1,870,000",none,none,none,none
2089,ירושלים,הפסגה 47,3,66.0,,1965,1590701,none,none,none,none,none,none,none,none,none,none,none,none,none
2090,ירושלים,הפסגה 5,3,75.0,1.0,1980,none,none,none,"1,700,000",none,none,none,none,none,none,none,none,none,none
2091,ירושלים,הפסגה 50,3,51.0,,1950,none,none,"1,450,000",none,none,none,none,none,none,none,none,none,none,none
2092,ירושלים,הפסגה 53,3,647.0,100.0,0,none,none,none,none,none,none,none,none,none,none,none,none,1950000,none
2093,ירושלים,הפסגה 56,3,664.0,100.0,0,none,none,none,none,none,none,none,none,none,none,none,none,2150000,none
2094,ירושלים,הפסגה 58,3,58.0,4.0,1967,none,none,none,none,none,none,"1,635,000",none,none,none,none,none,none,none
2095,ירושלים,הפסגה 62,3,60.0,,1970,none,none,none,"1,501,501",none,none,none,none,none,none,none,none,none,none
2096,ירושלים,הפסגה 68,3,674.0,100.0,0,none,none,none,none,none,none,none,none,none,none,none,2050000,none,none
2097,ירושלים,הפסגה 69,3,81.0,1.0,1970,none,none,none,none,none,none,"1,605,000",none,none,none,none,none,none,none
2098,ירושלים,הפסגה 8,3,51.0,,1970,none,none,"1,225,000",none,none,none,none,none,none,none,none,none,none,none
2099,ירושלים,הפסגה 9,3,646.0,100.0,0,none,none,1620000,none,none,none,none,none,none,none,none,1797500,783000,none
2100,ירושלים,הפרטיזנים 204,3,57.0,4.0,1970,none,none,"950,000",none,none,none,none,none,none,none,none,none,none,none
2101,ירושלים,הפרטיזנים 304,3,57.0,2.0,1972,"920,000",951400,none,1150000,none,1115000,none,1325000,none,"1,425,000",none,none,none,none
2102,ירושלים,הפרטיזנים 306,3,57.0,1.0,1970,none,"909,090",none,none,1135000,none,none,none,"1,350,000",1415000,none,none,none,none
2103,ירושלים,הצבי 37,3,75.0,,2007,none,"2,286,000",none,none,none,none,none,none,none,none,none,none,none,none
2104,ירושלים,הצבי 6,3,75.0,,2007,2171566,2492666,none,none,none,none,none,none,none,none,none,none,none,none
2105,ירושלים,הצבי 7,3,95.0,,2009,2488000,none,none,none,none,none,none,none,none,none,none,none,none,none
2106,ירושלים,הצבי 8,3,658.0,100.0,0,none,none,none,none,none,none,none,none,none,none,none,none,3000000,none
2107,ירושלים,הצבר 200,3,77.0,2.0,1980,"790,000","860,000","850,000",none,none,none,"1,360,000",none,none,none,none,none,none,none
2108,ירושלים,הצבר 201,3,70.0,1.0,1985,none,none,1022500,none,none,"1,000,000","1,185,000","1,350,000",none,none,"1,325,000",none,none,none
2109,ירושלים,הצבר 203,3,70.0,3.0,1980,none,"800,000",none,none,none,none,none,none,none,"1,280,000",none,none,none,none
2110,ירושלים,הצבר 215,3,662.0,100.0,0,none,"865,000","840,000",none,"845,000",1136500,"1,040,000","1,100,000",1150000,"1,300,000",none,1334000,none,none
2111,ירושלים,הצוף 1,3,50.0,1.0,1980,none,"860,000",840000,none,none,none,none,none,none,none,none,none,none,none
2112,ירושלים,הצוף 10,3,75.0,2.0,1970,none,none,none,none,none,"1,090,000",none,none,none,none,none,none,none,none
2113,ירושלים,הצוף 14,3,60.0,,1975,"1,150,000",none,none,"730,000",none,none,"890,000",none,none,none,none,none,none,none
2114,ירושלים,הצוף 18,3,45.0,3.0,1985,none,none,none,"730,000",none,none,none,none,none,none,none,none,none,none
2115,ירושלים,הצוף 20,3,54.0,2.0,1973,none,none,none,"850,000","920,000",none,none,none,none,none,none,none,none,none
2116,ירושלים,הצוף 21,3,63.0,2.0,1975,none,none,none,882500,"960,000",none,none,none,"1,300,000",none,none,none,none,none
2117,ירושלים,הצוף 22,3,60.0,3.0,1976,none,none,none,none,"1,000,000",none,none,none,none,none,none,none,none,none
2118,ירושלים,הצוף 24,3,60.0,,1972,"810,000",none,none,none,none,none,none,none,none,"1,380,000",none,none,none,none
2119,ירושלים,הצוף 3,3,62.0,3.0,1970,none,"835,000",none,"980,000",none,none,none,none,"1,265,000",none,none,none,none,none
2120,ירושלים,הצוף 30,3,56.0,,1975,none,none,888750,none,1008500,none,none,none,none,none,none,none,none,none
2121,ירושלים,הצוף 34,3,660.0,100.0,0,none,none,none,none,none,none,none,none,none,none,none,1350000,none,none
2122,ירושלים,הצוף 38,3,60.0,,1970,none,none,none,none,none,"1,165,000",none,none,none,none,none,none,none,none
2123,ירושלים,הצוף 50,3,60.0,2.0,1970,none,none,none,"900,000",none,none,none,none,none,none,none,none,none,none
2124,ירושלים,הצוף 52,3,60.0,1.0,1991,none,none,none,870000,none,none,none,none,none,none,none,none,none,none
2125,ירושלים,הצוף 7,3,657.0,100.0,0,"860,000",none,"820,000",none,none,none,none,none,none,none,none,1340000,1465000,1500000
2126,ירושלים,הצוף 8,3,60.0,1.0,1980,none,"927,000",none,none,none,none,none,none,none,none,none,none,none,none
2127,ירושלים,הצוף 80,3,70.0,1.0,1990,none,"1,160,000",none,none,none,none,none,none,none,none,none,none,none,none
2128,ירושלים,הצוף 9,3,56.0,,1980,"910,000",none,"770,000",none,none,none,none,none,"1,265,000",none,none,none,none,none
2129,ירושלים,הציונות 1,3,669.0,,1960,none,none,"1,170,000","1,150,000",none,none,none,none,"2,062,800",none,"1,550,000",1800000,2015750,none
2130,ירושלים,הציונות 10,3,654.0,1.0,1980,"1,050,000",none,none,none,none,none,none,none,none,none,none,none,none,2447000
2131,ירושלים,הציונות 11,3,72.0,,1960,none,none,1117500,none,none,none,none,none,"2,062,800",none,none,none,none,none
2132,ירושלים,הציונות 14,3,640.0,2.0,1960,none,"1,125,000",none,none,none,none,none,none,none,none,none,none,1750000,none
2133,ירושלים,הציונות 16,3,656.0,100.0,0,none,none,none,none,none,none,none,none,none,none,none,1530000,none,none
2134,ירושלים,הציונות 3,3,669.0,100.0,0,"875,000",none,none,none,1285650,none,none,"1,575,000",none,none,none,2298000,none,none
2135,ירושלים,הציונות 4,3,68.0,,1965,none,"1,100,000",none,none,none,none,none,none,none,none,none,none,none,none
2136,ירושלים,הציונות 5,3,683.0,100.0,0,none,none,"920,000",none,none,none,none,1575000,1600000,none,none,none,2403557,none
2137,ירושלים,הציונות 7,3,666.0,100.0,0,none,none,"1,075,000",none,none,"1,300,000",none,none,none,none,none,none,2416666,2520000
2138,ירושלים,הציונות 9,3,666.0,100.0,0,none,"990,000","1,250,000",none,none,none,"1,606,464",none,none,none,none,2337000,1966572,none
2139,ירושלים,הצפירה 1,3,57.0,1.0,1970,none,none,none,"1,606,421",none,none,none,none,none,none,none,none,none,none
2140,ירושלים,הצפירה 2,3,68.0,3.0,1980,none,"1,801,801",none,none,none,none,none,none,none,none,none,none,none,none
2141,ירושלים,הצפירה 3,3,58.0,1.0,1960,none,none,none,"2,148,348","2,350,000",none,none,none,none,none,none,none,none,none
2142,ירושלים,הצפירה 38,3,73.0,1.0,1980,"1,800,000",none,none,none,none,none,none,none,none,none,none,none,none,none
2143,ירושלים,הצפירה 6,3,671.0,100.0,0,none,none,none,none,"1,775,000",none,none,none,none,none,none,2680000,none,none
2144,ירושלים,הצפירה 9,3,673.0,2.0,1966,none,"1,760,000",none,"1,470,000","1,725,000",none,none,none,none,none,none,2587500,2670000,none
2145,ירושלים,הצרי 12,3,650.0,100.0,0,none,none,none,none,none,none,none,none,none,none,none,none,1610000,none
2146,ירושלים,הצרי 5,3,651.0,100.0,0,none,none,none,none,none,none,none,none,none,none,none,1330000,none,none
2147,ירושלים,הצרי 7,3,673.0,100.0,0,none,none,none,none,none,none,none,none,none,none,none,1680000,none,none
2148,ירושלים,הקבלן 10,3,83.0,,1985,"1,250,000",none,none,none,none,none,none,none,none,none,none,none,none,none
2149,ירושלים,הקבלן 15,3,90.0,4.0,1983,none,none,none,none,none,none,"1,860,000",none,none,none,none,none,none,none
2150,ירושלים,הקבלן 22,3,81.0,2.0,1987,none,none,none,none,"1,675,000",none,none,none,none,none,none,none,none,none
2151,ירושלים,הקבלן 31,3,100.0,1.0,2010,none,none,none,none,none,none,"2,200,000",none,none,none,none,none,none,none
2152,ירושלים,הקבלן 45,3,88.0,8.0,1998,none,none,"1,907,632",none,none,none,none,none,none,none,none,none,none,none
2153,ירושלים,הקבלן 47,3,99.0,3.0,1970,none,none,"1,461,459",none,none,none,none,none,none,"1,970,000",none,none,none,none
2154,ירושלים,הקבלן 51,3,98.0,3.0,1982,none,none,none,none,none,none,none,none,none,"1,970,000",none,none,none,none
2155,ירושלים,הקבלן 57,3,69.0,4.0,1989,none,"1,800,000",none,none,none,none,none,none,none,none,none,none,none,none
2156,ירושלים,הקבלן 59,3,668.0,100.0,0,none,none,"1,395,000",none,none,"1,500,000",none,none,none,none,none,2600000,none,none
2157,ירושלים,הקבלן 67,3,72.0,,1990,"1,500,000",none,none,none,none,none,none,none,none,none,none,none,none,none
2158,ירושלים,הקבלן 7,3,77.0,,1980,none,"1,500,000",none,none,none,none,none,none,none,none,none,none,none,none
2159,ירושלים,הקבלן 9,3,78.0,2.0,1980,none,"1,700,000",none,none,none,none,none,none,none,none,none,none,none,none
2160,ירושלים,הקונגרס הציוני 2,3,83.0,,2022,none,none,none,none,none,none,none,none,"1,850,000",none,1992500,none,none,none
2161,ירושלים,הקונגרס הציוני 3,3,675.0,100.0,0,none,none,none,none,none,none,none,none,none,none,none,2120000,2700000,none
2162,ירושלים,הקורא 306,3,63.0,4.0,1970,none,none,none,none,none,none,none,none,none,none,"1,100,000",none,none,none
2163,ירושלים,הקליר 28,3,70.0,1.0,1980,none,"2,000,000",none,none,none,none,none,none,none,none,none,none,none,none
2164,ירושלים,הקליר 9,3,60.0,,1970,none,none,none,none,none,"2,150,000",none,none,none,none,none,none,none,none
2165,ירושלים,הקנה 44,3,683.0,,1980,"870,000",none,none,none,none,none,none,none,none,none,none,none,2159000,none
2166,ירושלים,הקנמון 1,3,650.0,100.0,0,none,none,none,none,none,none,none,none,none,none,none,1650000,none,none
2167,ירושלים,הקנמון 11,3,50.0,1.0,1974,"700,000",none,none,none,none,none,none,none,none,none,none,none,none,none
2168,ירושלים,הקנמון 14,3,50.0,,1975,none,"800,000",none,none,none,none,none,none,none,none,none,none,none,none
2169,ירושלים,הקנמון 3,3,60.0,,1981,none,none,none,"1,025,000",none,none,none,none,none,none,none,none,none,none
2170,ירושלים,הקראים 14,3,25.0,,1980,none,none,"2,195,467",none,none,none,none,none,none,none,none,none,none,none
2171,ירושלים,הקרן הקימת 12,3,689.0,100.0,0,none,none,none,none,none,none,none,none,none,none,none,3500000,4150000,none
2172,ירושלים,הר הזיתים 35,3,100.0,,1940,none,none,none,none,none,none,none,none,"102,300",none,none,none,none,none
2173,ירושלים,הר הזיתים דרך 1,3,95.0,,1936,none,none,"132,300",none,none,none,none,none,none,none,none,none,none,none
2174,ירושלים,הר הזיתים דרך 18,3,95.0,,1940,none,,"11,000",none,none,none,none,none,none,none,none,none,none,none
