,sale_day,city,adress,floor,size,price
698,13.04.2022,אשדוד,גאפונוב 4,שלישית,59.8,"1,380,000"
699,13.04.2022,אשדוד,ציזלינג 4,שניה,49,"1,410,000"
700,13.04.2022,אשדוד,גשר עד הלום 17,שישית,82,"1,540,000"
701,12.04.2022,אשדוד,"קק""ל 6",ראשונה,66,"1,650,000"
702,12.04.2022,אשדוד,המעפילים 11,רביעית,54,"1,360,000"
703,12.04.2022,אשדוד,הדמומית 6, ,64,"1,325,983"
704,12.04.2022,אשדוד,הרותם 1,ראשונה,60.8,"1,395,000"
705,12.04.2022,אשדוד,הרב אבן דנן 10,רביעית,61,"1,620,000"
706,11.04.2022,אשדוד,"רמב""ם 2",שלישית,65,"1,275,000"
707,11.04.2022,אשדוד,חטיבת כרמלי 7,שלישית,52,"1,200,000"
708,11.04.2022,אשדוד,הרב קוק 19,שניה,54.7,"1,205,000"
709,11.04.2022,אשדוד,פן אלכסנדר 3,שתים עשרה,75,"1,810,000"
710,10.04.2022,אשדוד,"הפלמ""ח 11",קרקע,62,"1,500,000"
711,10.04.2022,אשדוד,העירית 10,שניה,61.1,"1,600,000"
712,10.04.2022,אשדוד,שפירא אברהם 29,רביעית,58.5,"1,600,000"
713,10.04.2022,אשדוד,שבט זבולון 15,שישית,88.2,"1,740,000"
714,10.04.2022,אשדוד,הפרחים 15,שמינית,74.13,"1,426,000"
715,10.04.2022,אשדוד,סיון 8,שביעית,73.5,"1,580,000"
716,10.04.2022,אשדוד,עוזיהו 13,ראשונה,63.5,"1,470,000"
717,10.04.2022,אשדוד,אחד העם 12,ראשונה,66.04,"1,345,000"
718,10.04.2022,אשדוד,פן אלכסנדר 3,שתים עשרה,75,"1,810,000"
719,08.04.2022,אשדוד,הגומא 8,שניה,61.1,"1,290,000"
720,07.04.2022,אשדוד,רוגוזין 22,ראשונה,56,"1,600,000"
721,07.04.2022,אשדוד,הרב קוק 17,שלישית,56,"1,070,000"
722,07.04.2022,אשדוד,המעפילים 52,שלישית,58.7,"1,360,000"
723,07.04.2022,אשדוד,יהודה הלוי 8,שביעית,71.1,"1,250,000"
724,07.04.2022,אשדוד, ,שלישית,68,"1,333,000"
725,07.04.2022,אשדוד,"הפלמ""ח 2",קרקע,52.2,"1,250,000"
726,06.04.2022,אשדוד,פן אלכסנדר 3, ,75,"1,700,000"
727,06.04.2022,אשדוד,השייטים 2,שישית,78.8,"1,650,000"
728,06.04.2022,אשדוד,הנביא זכריה 2,ראשונה,65.14,"1,430,000"
729,05.04.2022,אשדוד,אדר 12,ראשונה,90.1,"2,000,000"
730,05.04.2022,אשדוד,הרב שאולי 29,שניה,61,"1,350,000"
731,05.04.2022,אשדוד,כפתור החולות 12,שלישית,69.1,"371,000"
732,05.04.2022,אשדוד, ,עשירית,82,"1,880,000"
733,05.04.2022,אשדוד,פן אלכסנדר 3,חמישית,75,"1,700,000"
734,04.04.2022,אשדוד,הרימון 6,שביעית,81.1,"1,900,000"
735,04.04.2022,אשדוד,שפירא אברהם 25,שישית,80,"1,650,000"
736,03.04.2022,אשדוד,המלך יהויכין 2,שניה,73.61,"1,430,000"
737,03.04.2022,אשדוד,שפירא אברהם 23,שניה,58.5,"1,510,000"
738,03.04.2022,אשדוד,"אח""י אילת 21",שניה,54.3,"1,480,000"
739,03.04.2022,אשדוד,סנש חנה 4,רביעית,60.2,"1,390,000"
740,03.04.2022,אשדוד,שפירא משה חיים 2, ,82,"1,600,000"
741,03.04.2022,אשדוד,הכלנית 9,רביעית,86.5,"1,600,000"
742,03.04.2022,אשדוד,רבי עקיבא 5,ראשונה,59.9,"1,500,000"
743,31.03.2022,אשדוד,החרצית 22,רביעית,64.3,"1,325,000"
744,31.03.2022,אשדוד, ,שביעית,85,"1,450,000"
745,31.03.2022,אשדוד,אייר 18,שביעית,74.7,"1,920,000"
746,30.03.2022,אשדוד,הכלנית 9,שישית,86.5,"1,570,000"
747,30.03.2022,אשדוד,אבות ישורון 11,שביעית,65.96,"1,320,000"
748,30.03.2022,אשדוד,"קק""ל 11",ראשונה,63,"1,330,000"
749,30.03.2022,אשדוד,קרן היסוד 29,רביעית,59.8,"1,390,000"
750,30.03.2022,אשדוד, ,רביעית,72,"1,650,000"
751,30.03.2022,אשדוד,פן אלכסנדר 3,חמישית,75,"1,700,000"
752,30.03.2022,אשדוד,רב ינאי 2,שניה,82,"1,605,000"
753,29.03.2022,אשדוד,המלך אמציה 20,שלישית,65.93,"1,620,000"
754,29.03.2022,אשדוד,מיכשוילי 32,רביעית,57.9,"1,550,000"
755,29.03.2022,אשדוד,פן אלכסנדר 3,תשיעית,75,"1,830,000"
756,29.03.2022,אשדוד,פן אלכסנדר 3,חמישית,75,"1,700,000"
757,28.03.2022,אשדוד,מקלנבורג 4,ראשונה,54,"1,100,000"
758,28.03.2022,אשדוד,רבי עקיבא 11,רביעית,60.2,"1,450,000"
759,28.03.2022,אשדוד,הנביא עובדיה 3,שלישית,62,"1,380,000"
760,28.03.2022,אשדוד,פן אלכסנדר 3,שלוש עשרה,75,"1,830,000"
761,28.03.2022,אשדוד,פן אלכסנדר 3,תשיעית,75,"1,765,000"
762,27.03.2022,אשדוד,המלך אליקים 12,ראשונה,65,"1,570,000"
763,27.03.2022,אשדוד,הרב אבוחצירה 5,רביעית,60.2,"1,420,000"
764,27.03.2022,אשדוד,"הפלמ""ח 17",שלישית,52,"1,270,000"
765,24.03.2022,אשדוד,יהודה המכבי 4,שלישית,61.9,"1,420,000"
766,24.03.2022,אשדוד,אחד העם 14,שלישית,66.04,"1,430,000"
767,24.03.2022,אשדוד,הגומא 8,ראשונה,61.1,"1,310,000"
768,23.03.2022,אשדוד,הרימון 2,שמינית,81.1,"1,850,000"
769,22.03.2022,אשדוד,יהודה המכבי 2,שניה,58.6,"1,500,000"
770,22.03.2022,אשדוד,הנרקיס 11,חמישית,62.8,"1,400,000"
771,22.03.2022,אשדוד,אחד העם 14,שביעית,66.21,"1,350,000"
772,22.03.2022,אשדוד,בורוכוב 8,קרקע,82,"1,350,000"
773,22.03.2022,אשדוד,החרצית 10,רביעית,64.3,"1,070,000"
774,21.03.2022,אשדוד,הכלנית 40,רביעית,61.1,"1,125,000"
775,21.03.2022,אשדוד, ,שישית,83,"2,025,000"
776,21.03.2022,אשדוד,שפירא אברהם 37,ראשונה,64.2,"1,520,000"
777,21.03.2022,אשדוד,פן אלכסנדר 3,רביעית,75,"1,685,000"
778,20.03.2022,אשדוד,הרב קוק 15,ראשונה,64.18,"1,190,000"
779,20.03.2022,אשדוד,"הפלמ""ח 1",שמינית,63,"1,230,000"
780,20.03.2022,אשדוד,גיא אוני 2,תשיעית,95,"1,315,000"
781,17.03.2022,אשדוד,מיכשוילי 6,רביעית,68,"800,000"
782,16.03.2022,אשדוד,חיבת ציון 45,קומה 0,64.76,"1,480,000"
783,16.03.2022,אשדוד,נורדאו 20,רביעית,94,"1,775,000"
784,15.03.2022,אשדוד,חטיבת גבעתי 2,קרקע,52,"1,360,000"
785,15.03.2022,אשדוד,הרותם 8,שניה,60.1,"1,650,000"
786,15.03.2022,אשדוד,המלך אמציה 2,שלישית,62.03,"1,237,000"
787,15.03.2022,אשדוד, ,שניה,92,"1,620,000"
788,15.03.2022,אשדוד,"הפלמ""ח 13",שלישית,62,"1,270,000"
789,14.03.2022,אשדוד,מקלנבורג 4,שלישית,54,"1,060,000"
790,14.03.2022,אשדוד,הראשונים 3,שלישית,51.8,"1,290,000"
791,14.03.2022,אשדוד,הרב קוק 15,שניה,64.18,"1,100,000"
792,14.03.2022,אשדוד,"הפלמ""ח 12",ראשונה,52.2,"1,320,000"
793,14.03.2022,אשדוד,המעפילים 1,שישית,84,"1,150,000"
794,14.03.2022,אשדוד,סנש חנה 10,רביעית,60.2,"1,340,000"
795,13.03.2022,אשדוד,"אח""י אילת 7",רביעית,54.3,"1,180,000"
796,13.03.2022,אשדוד,גבעת עדה 6,שלישית,67,"1,320,000"
797,13.03.2022,אשדוד,אקסודוס 20,קומה 3,85.3,"1,660,000"
798,13.03.2022,אשדוד,המעפילים 5,שביעית,53,"1,420,000"
799,13.03.2022,אשדוד,סיני 4,שלישית,44.2,"1,245,000"
800,13.03.2022,אשדוד,המעפילים 1, ,84,"1,150,000"
801,13.03.2022,אשדוד,המלך חזקיה 61,שניה,63,"1,250,000"
802,12.03.2022,אשדוד,הרב קוק 2, ,53,"1,420,000"
803,10.03.2022,אשדוד,הצבעוני 52,רביעית,63.4,"1,271,000"
804,10.03.2022,אשדוד,המלך יהוא 3,קרקע,49,"1,740,000"
805,10.03.2022,אשדוד,פן אלכסנדר 3,ראשונה,75,"1,600,000"
806,09.03.2022,אשדוד,סיון 8,שישית,71.7,"1,735,000"
807,09.03.2022,אשדוד,הדקל 9,עשרים ושבע,84,"2,350,000"
808,09.03.2022,אשדוד, ,שניה,83,"1,450,000"
809,09.03.2022,אשדוד,פן אלכסנדר 3,ראשונה,75,"1,600,000"
810,08.03.2022,אשדוד,"קק""ל 92",ראשונה,64.96,"1,400,000"
811,08.03.2022,אשדוד,סיגל 7,שניה,61.5,"1,520,000"
812,08.03.2022,אשדוד,הדקל 9, ,84,"2,350,000"
813,08.03.2022,אשדוד,שועלי שמשון 2,שלישית,52,"425,000"
814,08.03.2022,אשדוד,רבא 11,ראשונה,81,"1,070,000"
815,08.03.2022,אשדוד,חטיבת כרמלי 7,קרקע,52,"1,190,000"
816,07.03.2022,אשדוד,הסייפן 8,שניה,62.81,"1,430,000"
817,07.03.2022,אשדוד,קבוץ גלויות 6,שלישית,67.6,"1,136,000"
818,07.03.2022,אשדוד,נורדאו 14,שישית,77,"1,530,000"
819,06.03.2022,אשדוד,הכלנית 36,שלישית,62.8,"1,425,000"
820,04.03.2022,אשדוד, ,שמינית,83,"1,744,000"
821,03.03.2022,אשדוד,ציזלינג 4,ראשונה,40.8,"1,270,000"
822,03.03.2022,אשדוד,מיכשוילי 12,ראשונה,62,"1,300,000"
823,03.03.2022,אשדוד,הרב שאולי 27,ראשונה,61,"2,090,000"
824,03.03.2022,אשדוד, ,ראשונה,77,"1,920,000"
825,03.03.2022,אשדוד, ,שמינית,83,"1,779,000"
826,02.03.2022,אשדוד,ההסתדרות 14,רביעית,58.5,"1,185,000"
827,02.03.2022,אשדוד,הזית 12,שלישית,71.2,"1,500,000"
828,02.03.2022,אשדוד, ,ראשונה,77,"1,920,000"
829,02.03.2022,אשדוד,כינור 10,רביעית,72,"1,650,000,000"
830,01.03.2022,אשדוד,הרי גולן 15,שביעית,66.7,"1,600,000"
831,01.03.2022,אשדוד,סיגל 11,ראשונה,61.5,"1,420,000"
832,01.03.2022,אשדוד,המלך יותם 4,ראשונה,71.89,"1,580,000"
833,01.03.2022,אשדוד,שפירא אברהם 5, ,65,"1,225,000"
834,01.03.2022,אשדוד,המלך שלמה 6,ראשונה,76,"1,540,000"
835,28.02.2022,אשדוד,שבי ציון 39,שלישית,68.68,"1,225,000"
836,28.02.2022,אשדוד,"הפלמ""ח 13",קרקע,62,"1,300,000"
837,28.02.2022,אשדוד,"הפלמ""ח 2",שלישית,52.2,"1,290,000"
838,28.02.2022,אשדוד,מיכשוילי 4,שמינית,62,"1,120,000"
839,28.02.2022,אשדוד,הרב שאולי 21,ראשונה,60.4,"1,810,000"
840,28.02.2022,אשדוד,הראשונים 15,שלישית,83,"1,400,000"
841,28.02.2022,אשדוד,המלך יהויכין 16,שלישית,67.7,"1,490,000"
842,27.02.2022,אשדוד,הרב שאולי 37,רביעית,60.5,"1,600,000"
843,27.02.2022,אשדוד,הנביא עמוס 11,שלישית,62,"1,345,000"
844,27.02.2022,אשדוד,הכלנית 40,שלישית,61.1,"1,240,000"
845,27.02.2022,אשדוד,פן אלכסנדר 3,אחת עשרה,75,"1,790,000"
846,27.02.2022,אשדוד,יהודה המכבי 21,חמישית,78,"1,400,000"
847,27.02.2022,אשדוד,מיכשוילי 32,רביעית,57.9,"1,757,000"
848,26.02.2022,אשדוד,פן אלכסנדר 3,אחת עשרה,75,"1,790,000"
849,24.02.2022,אשדוד,חסן ובן גרה 2,שלישית,56.7,"1,270,000"
850,24.02.2022,אשדוד,המלך אמציה 20,ראשונה,66.55,"1,520,000"
851,23.02.2022,אשדוד,שפירא משה חיים 2,רביעית,82,"1,560,000"
852,23.02.2022,אשדוד,שפירא משה חיים 2,רביעית,85,"1,440,000"
853,23.02.2022,אשדוד,המלך חזקיה 38,ראשונה,63,"1,380,000"
854,23.02.2022,אשדוד,שפירא משה חיים 2,ראשונה,85,"1,370,000"
855,23.02.2022,אשדוד,הפרחים 22,שלישית,61.1,"1,350,000"
856,23.02.2022,אשדוד,שפירא משה חיים 2,שלישית,82,"1,540,000"
857,23.02.2022,אשדוד,מיכשוילי 26,ראשונה,57.9,"1,590,000"
858,23.02.2022,אשדוד,שפירא משה חיים 2,שלישית,85,"1,430,000"
859,23.02.2022,אשדוד,החמציץ 3,ראשונה,71,"1,200,000"
860,23.02.2022,אשדוד,שפירא משה חיים 2,רביעית,82,"1,550,000"
861,23.02.2022,אשדוד,המלך אליקים 7,שניה,65,"1,410,000"
862,23.02.2022,אשדוד,שפירא משה חיים 2, ,82,"1,610,000"
863,23.02.2022,אשדוד,שפירא משה חיים 2, ,85,"1,460,000"
864,23.02.2022,אשדוד,שפירא משה חיים 2, ,82,"1,630,000"
865,23.02.2022,אשדוד,שפירא משה חיים 2, ,82,"1,650,000"
866,23.02.2022,אשדוד,שפירא משה חיים 2, ,82,"1,640,000"
867,23.02.2022,אשדוד,שפירא משה חיים 2, ,85,"1,390,000"
868,23.02.2022,אשדוד,שפירא משה חיים 2, ,85,"1,360,000"
869,22.02.2022,אשדוד,המלך חזקיה 33,ראשונה,63,"1,580,000"
870,22.02.2022,אשדוד,שפירא אברהם 3,רביעית,54.08,"1,550,000"
871,22.02.2022,אשדוד,שבי ציון 37,רביעית,68.68,"1,330,000"
872,21.02.2022,אשדוד,הרב קוק 19,שביעית,54.7,"1,240,000"
873,21.02.2022,אשדוד,הדמומית 1,רביעית,63,"425,000"
874,21.02.2022,אשדוד,כוכב השחר 1,קומה 3,81.1,"1,755,000"
875,21.02.2022,אשדוד,הזית 12,שלישית,103,"1,313,000"
876,20.02.2022,אשדוד,הכלנית 9,רביעית,78.3,"1,600,000"
877,20.02.2022,אשדוד, ,שלישית,77,"1,875,000"
878,20.02.2022,אשדוד,המעפילים 1,רביעית,63.43,"970,000"
879,20.02.2022,אשדוד,רחובות 8,ראשונה,88,"1,360,000"
880,19.02.2022,אשדוד, ,שלישית,77,"1,875,000"
881,17.02.2022,אשדוד,קבוץ גלויות 21,שלישית,76,"1,020,000"
882,16.02.2022,אשדוד,הרב קוק 39,שניה,54.7,"1,180,000"
883,16.02.2022,אשדוד,יהודה המכבי 21,חמישית,80,"1,420,000"
884,16.02.2022,אשדוד,הבעל שם טוב 8,שניה,60.2,"1,450,000"
885,15.02.2022,אשדוד,אייר 18,עשירית,74.7,"1,975,000"
886,15.02.2022,אשדוד,הטיילת 5,אחת עשרה,50,"1,500,000"
887,15.02.2022,אשדוד,מיכשוילי 4,רביעית,62,"1,170,000"
888,15.02.2022,אשדוד,אבות ישורון 11,ראשונה,65.96,"1,100,000"
889,15.02.2022,אשדוד,"האצ""ל 14",ראשונה,72.1,"1,600,000"
890,15.02.2022,אשדוד, ,שלישית,83,"1,620,000"
891,14.02.2022,אשדוד,מיכשוילי 4,ראשונה,62,"1,310,000"
892,13.02.2022,אשדוד,עוזיהו 7,שניה,63.5,"1,120,000"
893,13.02.2022,אשדוד,נורדאו 11,ראשונה,80,"1,360,000"
894,13.02.2022,אשדוד,פן אלכסנדר 3,תשיעית,75,"1,740,000"
895,13.02.2022,אשדוד,נחל שניר 7,ראשונה,77.3,"767,000"
896,13.02.2022,אשדוד,חסן ובן גרה 4,ראשונה,49.2,"185,000"
897,12.02.2022,אשדוד,פן אלכסנדר 3,תשיעית,75,"1,740,000"
898,11.02.2022,אשדוד,רוטשילד 30,שביעית,78.89,"1,830,000"
899,10.02.2022,אשדוד,המלך אמציה 3,שלישית,62.03,"1,450,000"
900,10.02.2022,אשדוד,יהודה המכבי 6,שניה,58.6,"1,190,000"
901,09.02.2022,אשדוד,המלך שלמה 48,שביעית,65,"1,770,000"
902,09.02.2022,אשדוד,"הפלמ""ח 13",שלישית,62,"1,280,000"
903,08.02.2022,אשדוד,"הפלמ""ח 11",ראשונה,62,"1,445,000"
904,08.02.2022,אשדוד,חשון 3,שלישית,73.74,"1,750,000"
905,08.02.2022,אשדוד,הר כנען 2,שתים עשרה,82,"1,525,000"
906,07.02.2022,אשדוד,הדגנית 6,שלישית,61.7,"1,780,000"
907,07.02.2022,אשדוד,גור דב 28, ,72,"1,350,000"
908,07.02.2022,אשדוד,גאפונוב 6,ראשונה,64.6,"284,000"
909,07.02.2022,אשדוד,הרב אבן דנן 10,ראשונה,61,"1,690,000"
910,06.02.2022,אשדוד,נחל שניר 11,שניה,63,"1,400,000"
911,06.02.2022,אשדוד,הרב קוק 19,שישית,54.7,"1,170,000"
912,06.02.2022,אשדוד,אחד העם 2,רביעית,62.88,"1,250,000"
913,06.02.2022,אשדוד,נחל לכיש 9,ראשונה,62.28,"1,577,000"
914,06.02.2022,אשדוד,פן אלכסנדר 3,שישית,80,"1,755,000"
915,04.02.2022,אשדוד,אוריה החיתי 27,ראשונה,70.5,"1,380,000"
916,03.02.2022,אשדוד,בן יוסף שלמה 16,שלישית,64,"1,150,000"
917,03.02.2022,אשדוד,בן אליעזר אריה 20,רביעית,72.4,"1,300,000"
918,03.02.2022,אשדוד,בן יוסף שלמה 8,שלישית,65.2,"1,900,000"
919,03.02.2022,אשדוד,סירקין נחמן 21,ראשונה,86.1,"1,915,000"
920,03.02.2022,אשדוד,העצמאות 44,חמישית,88,"1,650,000"
921,03.02.2022,אשדוד,מצדה 101,שניה,65,"700,000"
922,02.02.2022,אשדוד,גור דב 12, ,77,"11,800,000"
923,02.02.2022,אשדוד,פתח תקווה 9,שישית,87,"1,340,000"
924,02.02.2022,אשדוד,"הפלמ""ח 31",שניה,110,"1,665,000"
925,02.02.2022,אשדוד,"רשב""י 36",רביעית,73.2,"2,380,000"
926,02.02.2022,אשדוד,הנרקיס 11,רביעית,62.8,"1,260,000"
927,02.02.2022,אשדוד,קרן היסוד 41, ,90,"1,445,000"
928,01.02.2022,אשדוד,שועלי שמשון 10,שלישית,52,"1,250,000"
929,31.01.2022,אשדוד,סנש חנה 4,ראשונה,60.2,"550,000"
930,31.01.2022,אשדוד,הצבעוני 52,רביעית,63.4,"1,220,000"
931,31.01.2022,אשדוד,העירית 2,ראשונה,89,"1,530,000"
932,31.01.2022,אשדוד,"אח""י אילת 11",שניה,54.3,"1,260,000"
933,30.01.2022,אשדוד,הרב אבוחצירה 6,שלישית,58.5,"1,375,000"
934,28.01.2022,אשדוד,עוזיהו 22,ראשונה,67.2,"1,249,000"
935,27.01.2022,אשדוד,המלך רחבעם 10,ראשונה,57.76,"1,350,000"
936,27.01.2022,אשדוד,ההסתדרות 18,רביעית,58.5,"1,551,000"
937,27.01.2022,אשדוד,נורדאו 11,שמינית,97,"1,100,000"
938,27.01.2022,אשדוד,ביאליק 1,רביעית,62.2,"1,480,000"
939,27.01.2022,אשדוד,חסן ובן גרה 4,ראשונה,49.2,"1,210,000"
940,27.01.2022,אשדוד,בן יוסף שלמה 14,שישית,64,"1,110,000"
941,27.01.2022,אשדוד, ,חמישית,77,"1,895,000"
942,27.01.2022,אשדוד,גיא אוני 2,שמינית,80,"1,320,000"
943,26.01.2022,אשדוד,"הפלמ""ח 8",שלישית,63.1,"1,207,000"
944,26.01.2022,אשדוד, ,חמישית,77,"1,895,000"
945,25.01.2022,אשדוד,הנביא עמוס 17,קרקע,62.5,"2,050,000"
946,25.01.2022,אשדוד,יהודה המכבי 2,רביעית,58.6,"1,610,000"
947,25.01.2022,אשדוד, ,חמישית,82,"1,686,000"
948,25.01.2022,אשדוד,הרב רוזובסקי 6,שלישית + קומת גג,72.8,"1,100,000"
949,25.01.2022,אשדוד, ,ראשונה,82,"1,790,000"
950,25.01.2022,אשדוד,פן אלכסנדר 3,שניה,75,"1,600,000"
951,24.01.2022,אשדוד,חטיבת הנגב 14,שלישית,52,"1,320,000"
952,24.01.2022,אשדוד,פן אלכסנדר 3,שניה,75,"1,600,000"
953,23.01.2022,אשדוד,אבן עזרא 29,שניה,59.8,"1,300,000"
954,23.01.2022,אשדוד,ציזלינג 4,ראשונה,40.8,"1,230,000"
955,23.01.2022,אשדוד,מאיר בעל הנס 18,רביעית,70.7,"1,900,000"
956,23.01.2022,אשדוד,הנביא שמואל 17,ראשונה,61.83,"1,470,000"
957,20.01.2022,אשדוד,שבזי 8,ראשונה,96,"1,650,000"
958,20.01.2022,אשדוד,הגומא 3,קרקע,59,"1,370,000"
959,20.01.2022,אשדוד,אייר 16,עשירית,74.7,"860,000"
960,19.01.2022,אשדוד,אחד העם 2,רביעית,62.88,"1,170,000"
961,19.01.2022,אשדוד,מקלנבורג 6,ראשונה,54,"1,100,000"
962,19.01.2022,אשדוד,הגומא 3, ,59,"1,370,000"
963,18.01.2022,אשדוד,שועלי שמשון 10,שניה,52,"1,260,000"
964,18.01.2022,אשדוד,העירית 10,ראשונה,61.1,"1,550,000"
965,18.01.2022,אשדוד,מיכשוילי 12,שביעית,64,"1,200,000"
966,18.01.2022,אשדוד,הראשונים 13,רביעית,82,"1,400,000"
967,17.01.2022,אשדוד,עוזיהו 21,רביעית,63.5,"1,570,000"
968,17.01.2022,אשדוד,בן יוסף שלמה 16,שמינית,63,"1,101,000"
969,17.01.2022,אשדוד,סיגל 7,ראשונה,70,"1,480,000"
970,16.01.2022,אשדוד,"הפלמ""ח 2",שניה,63.1,"1,220,000"
971,16.01.2022,אשדוד,חטיבת הנגב 6,שלישית,52,"1,220,000"
972,16.01.2022,אשדוד,פן אלכסנדר 3, ,75,"1,565,000"
973,15.01.2022,אשדוד,פן אלכסנדר 3,ראשונה,75,"1,565,000"
974,14.01.2022,אשדוד,המעפילים 56,שניה,58.7,"520,000"
975,13.01.2022,אשדוד,חטיבת הנגב 17,ראשונה,84.1,"1,700,000"
976,13.01.2022,אשדוד,שבזי 1,שניה,64.24,"1,345,000"
977,13.01.2022,אשדוד,סיגל 7,ראשונה,61.5,"1,480,000"
978,12.01.2022,אשדוד,יוספטל 8,שניה,80.5,"1,140,000"
979,12.01.2022,אשדוד,הכרכום 6,קרקע,79,"1,550,000"
980,12.01.2022,אשדוד,אליאשוילי 2,שלישית,59.8,"1,400,000"
981,12.01.2022,אשדוד,קרן היסוד 27,שניה,70.1,"1,773,000"
982,12.01.2022,אשדוד,ציזלינג 2,רביעית,49,"1,075,000"
983,12.01.2022,אשדוד,פן אלכסנדר 3,עשירית,75,"1,750,000"
984,11.01.2022,אשדוד,הראשונים 36,שלישית,40.7,"1,373,000"
985,11.01.2022,אשדוד,חסן ובן גרה 4,רביעית,56.7,"1,214,000"
986,11.01.2022,אשדוד,הרב אבוחצירה 6,רביעית,58.5,"1,360,000"
987,11.01.2022,אשדוד,גור דב 12,שישית,87,"1,200,000"
988,11.01.2022,אשדוד, , ,99,"1,785,000"
989,11.01.2022,אשדוד, ,שלישית,72,"1,605,000"
990,11.01.2022,אשדוד,פן אלכסנדר 3,עשירית,75,"1,750,000"
991,11.01.2022,אשדוד,גיא אוני 2,שלישית,98,"1,350,000"
992,11.01.2022,אשדוד,מיכשוילי 34,ראשונה,57.9,"1,400,000"
993,11.01.2022,אשדוד, ,ראשונה,78,"1,526,000"
994,11.01.2022,אשדוד,הרב קוק 6, ,69,"1,140,000"
995,11.01.2022,אשדוד,ההגנה 10,שניה,38.4,"400,000"
996,10.01.2022,אשדוד,מבצע חורב 2,רביעית,60.2,"1,200,000"
997,10.01.2022,אשדוד,שבי ציון 25,שניה,80,"1,155,000"
998,10.01.2022,אשדוד, ,רביעית,77,"1,920,000"
999,10.01.2022,אשדוד,גור דב 12, ,74,"1,276,000"
1000,10.01.2022,אשדוד, ,חמישית,72,"1,605,587"
1001,10.01.2022,אשדוד,ה' באייר 17,שניה,72.87,"1,670,000"
1002,10.01.2022,אשדוד, , ,99,"1,785,420"
1003,10.01.2022,אשדוד, , ,78,"1,526,000"
1004,09.01.2022,אשדוד,מצדה 101,שלישית,65,"1,450,000"
1005,09.01.2022,אשדוד,אדר 13,קומה 5,81.1,"1,760,000"
1006,09.01.2022,אשדוד,הדגנית 4,שניה,60.1,"1,700,000"
1007,09.01.2022,אשדוד, ,רביעית,77,"1,920,000"
1008,09.01.2022,אשדוד,הציונות 57,שניה,91,"1,735,000"
1009,06.01.2022,אשדוד,"הפלמ""ח 1",חמישית,63,"600,000"
1010,06.01.2022,אשדוד,שבי ציון 43,רביעית,68.68,"1,240,000"
1011,06.01.2022,אשדוד,ז'בוטינסקי 14,שלישית,49.6,"1,270,000"
1012,06.01.2022,אשדוד,שבט לוי 1,קומה 1,83,"1,650,000"
1013,06.01.2022,אשדוד,אבן עזרא 10,שניה,64.24,"1,390,000"
1014,06.01.2022,אשדוד,פן אלכסנדר 3,אחת עשרה,75,"1,740,000"
1015,06.01.2022,אשדוד,סנש חנה 9,שניה,52,"181,000"
1016,06.01.2022,אשדוד,מרזוק ושמואל 10,קרקע,73.2,"1,500,000"
1017,06.01.2022,אשדוד,סילבר אבא הלל 13,שלישית,74.7,"1,450,000"
1018,05.01.2022,אשדוד,עוזיהו 13,רביעית,63.5,"1,450,000"
1019,05.01.2022,אשדוד,הרב שאולי 29,ראשונה,61,"1,666,000"
1020,05.01.2022,אשדוד,פן אלכסנדר 3,אחת עשרה,75,"1,740,000"
1021,04.01.2022,אשדוד,גור דב 45,שלישית,37.5,"1,400,000"
1022,04.01.2022,אשדוד,חטיבת גולני 4,קרקע,52,"191,000"
1023,04.01.2022,אשדוד,הסייפן 10,אחת עשרה,64.65,"1,470,000"
1024,04.01.2022,אשדוד,פן אלכסנדר 3,שלישית,75,"1,620,000"
1025,04.01.2022,אשדוד,אבן גבירול 25,ראשונה,54,"615,000"
1026,03.01.2022,אשדוד,"האדמו""ר מבעלז 17",שלישית,64.5,"1,650,000"
1027,03.01.2022,אשדוד,גור דב 41,שלישית,49.5,"1,040,000"
1028,03.01.2022,אשדוד,פן אלכסנדר 3,שניה,75,"1,600,000"
1029,03.01.2022,אשדוד,הראשונים 1, ,56,"16,000,000"
1030,03.01.2022,אשדוד,פן אלכסנדר 3,שלישית,75,"1,620,000"
1031,03.01.2022,אשדוד,החרצית 10,שלישית,64.3,"1,320,000"
1032,02.01.2022,אשדוד,הרותם 18,שלישית,52,"1,380,000"
1033,02.01.2022,אשדוד,"הפלמ""ח 36",חמישית,73.55,"1,400,000"
1034,02.01.2022,אשדוד,המיסדים 6,שניה,50.9,"620,000"
1035,02.01.2022,אשדוד,המתנדבים 10,שלישית,72.28,"1,635,000"
1036,02.01.2022,אשדוד,ציזלינג 2,שלישית,49,"181,000"
1037,02.01.2022,אשדוד,גור דב 5,שישית,61,"1,420,000"
1038,02.01.2022,אשדוד,נורדאו 20,שישית,92,"1,575,000"
1039,02.01.2022,אשדוד,פן אלכסנדר 3,שניה,75,"1,600,000"
1040,01.01.2022,אשדוד,ז'בוטינסקי 10,רביעית,49.6,"1,400,000"
1041,01.01.2022,אשדוד,הרותם 18, ,58,"1,380,000"
1042,01.01.2022,אשדוד,גור דב 5, ,60,"1,300,000"
1043,01.01.2022,אשדוד,גור דב 5, ,61,"1,420,000"
1044,31.12.2021,אשדוד,"אדמו""ר מפיטסבורג 47",רביעית,61,"1,750,000"
1045,30.12.2021,אשדוד,יהודה הלוי 8,שישית,72.3,"1,350,000"
