,sale_day,city,adress,floor,size,price
82,08.01.2023,בני ברק,אהרונסון 10,ב,55,"2,220,000"
83,08.01.2023,בני ברק,דנגור 15, ,60,"1,650,000"
84,04.01.2023,בני ברק, ,שלישית,71,"1,060,000"
85,03.01.2023,בני ברק,יהושע 12,שניה,64,"2,100,000"
86,02.01.2023,בני ברק,"תרפ""ד 1",ראשונה,60,"1,800,000"
87,02.01.2023,בני ברק,הרצל 65,חמישית,65,"1,870,000"
88,01.01.2023,בני ברק,גבעת פנחס 3,א,52.50,"3,050,000"
89,29.12.2022,בני ברק,רבי עקיבא 134,שניה,77.06,"2,323,000"
90,29.12.2022,בני ברק,אבו חצירא ישראל 2,שביעית,69,"1,750,000"
91,29.12.2022,בני ברק,דנגור 17,שניה,45.90,"1,860,000"
92,28.12.2022,בני ברק,"חיד""א 23",ב,42,"1,800,000"
93,28.12.2022,בני ברק, ,שלישית,73,"1,070,000"
94,28.12.2022,בני ברק,אבו חצירא ישראל 2, ,69,"1,750,000"
95,28.12.2022,בני ברק,שמעון הצדיק 7,שניה,66,"1,935,000"
96,28.12.2022,בני ברק,ביאליק 12,חמישית,67,"1,800,000"
97,27.12.2022,בני ברק, ,שלישית,71,"1,125,000"
98,27.12.2022,בני ברק,שמעון הצדיק 7,שניה,66,"1,935,000"
99,27.12.2022,בני ברק,ביאליק 12,חמישית,67,"1,800,000"
100,27.12.2022,בני ברק, ,ראשונה,84,"1,064,000"
101,26.12.2022,בני ברק,חזון איש 59,א,68,"2,800,000"
102,26.12.2022,בני ברק, ,שניה,97,"1,064,743"
103,26.12.2022,בני ברק, ,חמישית,65,"2,060,000"
104,25.12.2022,בני ברק,חזון איש 58,קומה 4,70,"2,500,000"
105,24.12.2022,בני ברק,נורדאו 2,ד,48,"1,850,000"
106,22.12.2022,בני ברק, ,חמישית,97,"2,280,000"
107,20.12.2022,בני ברק,אברבנאל 52,רביעית,65.22,"3,260,000"
108,20.12.2022,בני ברק,רבי עקיבא 133,ב,69,"1,800,000"
109,20.12.2022,בני ברק,בגין מנחם 42,שלישית,38.40,"1,855,000"
110,20.12.2022,בני ברק,ביאליק 9,שלישית,56,"675,000"
111,19.12.2022,בני ברק,"רמב""ם 17",ג,54,"2,650,000"
112,15.12.2022,בני ברק,בן פתחיה 2, ,68,"1,900,000"
113,14.12.2022,בני ברק,ירושלים 69,א,48.40,"2,000,000"
114,12.12.2022,בני ברק,גרונר 23,חמישית,66,"1,905,000"
115,11.12.2022,בני ברק,"ראב""ד 4",ראשונה,63,"2,250,000"
116,11.12.2022,בני ברק,זרובבל 1,חמישית,66,"1,905,983"
117,11.12.2022,בני ברק,אבו חצירא ישראל 2,שלישית,61,"1,650,000"
118,10.12.2022,בני ברק,אבו חצירא ישראל 2, ,61,"16,500,000"
119,08.12.2022,בני ברק,הרב פתאיה 3,רביעית,59.80,"2,800,000"
120,08.12.2022,בני ברק,שמואל הנביא 10,ג,51.36,"1,880,000"
121,08.12.2022,בני ברק,אבו חצירא ישראל 2,שלישית,75,"1,830,000"
122,08.12.2022,בני ברק,רבי אליעזר 12,א,60.30,"1,818,000"
123,08.12.2022,בני ברק,"רמב""ן 10",שלישית,59,"2,975,000"
124,07.12.2022,בני ברק,אבו חצירא ישראל 2, ,75,"1,635,000"
125,07.12.2022,בני ברק,השניים 18,שישית,100,"2,500,000"
126,07.12.2022,בני ברק,אבו חצירא ישראל 2, ,69,"1,830,000"
127,05.12.2022,בני ברק,"חת""ם סופר 7",א,59,"2,370,000"
128,05.12.2022,בני ברק,רבי עקיבא 81,ג,51.50,"1,969,000"
129,05.12.2022,בני ברק,ז'בוטינסקי 23,ראשונה,58.80,"1,790,000"
130,04.12.2022,בני ברק,בר אילן 1,חמישית,68,"1,770,000"
131,01.12.2022,בני ברק,אהרונסון 7,ב,56,"2,100,000"
132,01.12.2022,בני ברק,"חרל""פ 11",ב,52,"1,800,000"
133,30.11.2022,בני ברק,גבורי ישראל 15,חמישית,65,"1,843,000"
