,sale_day,city,adress,floor,size,price
182,20.09.2022,ראשון לציון,הבן הראשון 3,ראשונה,68.19,"1,700,000"
183,20.09.2022,ראשון לציון,בוגלה יונה 13,שלישית,64,"2,130,000"
184,19.09.2022,ראשון לציון,הרב מינץ 3,שניה,39,"506,667"
185,18.09.2022,ראשון לציון,שרירא שמואל 26,ראשונה,65.20,"2,230,000"
186,18.09.2022,ראשון לציון,ראובן 9,ראשונה,52.28,"612,000"
187,16.09.2022,ראשון לציון,"הרשב""א 11",שביעית,65.40,"2,200,000"
188,16.09.2022,ראשון לציון,"איתמר בן אב""י 1",שניה,79,"2,305,000"
189,15.09.2022,ראשון לציון,יהודה לייב 50,שניה,52.73,"2,060,000"
190,13.09.2022,ראשון לציון,מורדי הגטאות 47,רביעית,43.90,"1,540,000"
191,13.09.2022,ראשון לציון,גלוסקין 6,רביעית,68.84,"2,250,000"
192,12.09.2022,ראשון לציון,הרב ינובסקי 2,שלישית,65.94,"2,000,000"
193,12.09.2022,ראשון לציון,הרב קוק 3,שניה,64.80,"1,750,000"
194,11.09.2022,ראשון לציון,וולפסון 39,רביעית,62.26,"1,780,000"
195,11.09.2022,ראשון לציון,שפרינצק 3,שמינית,63.20,"1,840,000"
196,11.09.2022,ראשון לציון,מרגולין 16,שניה,60,"1,610,000"
197,09.09.2022,ראשון לציון,קידוש השם 15,שישית,63,"1,100,000"
198,08.09.2022,ראשון לציון,קרון אהרון 22,שניה,73.90,"1,650,000"
199,07.09.2022,ראשון לציון, ,שלישית,65,"1,950,000"
200,06.09.2022,ראשון לציון,קרן קימת 29,שלישית,70.22,"1,790,000"
201,06.09.2022,ראשון לציון,"תרמ""ב 19",ראשונה,76.41,"2,005,000"
202,02.09.2022,ראשון לציון,האחים סמילצ'נסקי 8,שניה,64.88,"1,860,000"
203,01.09.2022,ראשון לציון,מבצע קדש 23,רביעית,62.39,"1,850,000"
204,01.09.2022,ראשון לציון,ארנון משה 5,ראשונה,60.80,"2,083,000"
205,31.08.2022,ראשון לציון,החליל 14,ראשונה,65.81,"2,250,000"
206,31.08.2022,ראשון לציון,הרצל 33,ראשונה,60.69,"1,280,000"
207,30.08.2022,ראשון לציון,מיכה יוסף 3,ראשונה,58.66,"1,840,000"
208,30.08.2022,ראשון לציון,האיריס 20,חמישית,68.78,"2,190,000"
209,29.08.2022,ראשון לציון,בן זאב 6,רביעית,63.54,"1,750,000"
210,29.08.2022,ראשון לציון,חלוצי יסוד המעלה 5,ראשונה,72.02,"1,880,000"
211,29.08.2022,ראשון לציון, ,ראשונה,64,"1,835,000"
212,29.08.2022,ראשון לציון,הנגיד 9,ראשונה,63,"750,000"
213,28.08.2022,ראשון לציון,רמז 1,שלישית,77.44,"1,800,000"
214,28.08.2022,ראשון לציון,הצפירה 1,ראשונה,46.20,"1,650,000"
215,24.08.2022,ראשון לציון,"עגנון ש""י 11",ראשונה,42,"2,410,000"
216,23.08.2022,ראשון לציון,קאפח 3,אחת עשרה,65,"2,000,000"
217,23.08.2022,ראשון לציון,הצופים 8,שמינית,78.69,"2,320,000"
218,23.08.2022,ראשון לציון,חיל הרגלים 1,שלישית,68.09,"1,025,000"
219,23.08.2022,ראשון לציון,ברניצקי נתן 38,ראשונה,64.13,"1,960,000"
220,22.08.2022,ראשון לציון,הירקון 6,שניה,63.20,"1,830,000"
221,21.08.2022,ראשון לציון,ברניצקי נתן 34,שלישית,58.69,"120,000"
222,20.08.2022,ראשון לציון, ,ראשונה,81,"2,639,031"
223,18.08.2022,ראשון לציון,קפלנסקי 6,רביעית,61.56,"1,700,000"
224,18.08.2022,ראשון לציון,המורן 9,קרקע,64.90,"2,062,000"
225,17.08.2022,ראשון לציון,הצבעוני 4,ראשונה,63.10,"1,650,000"
226,17.08.2022,ראשון לציון,הרב מינץ 3,שלישית,39.60,"1,520,000"
227,17.08.2022,ראשון לציון,חלץ 3,שישית,75,"1,905,000"
228,16.08.2022,ראשון לציון,יהודה לייב 21,שלישית,70.03,"1,620,000"
229,16.08.2022,ראשון לציון,חלץ 3, ,75,"1,900,000"
230,14.08.2022,ראשון לציון,הנחשול 44,שניה,69.88,"2,515,000"
231,11.08.2022,ראשון לציון,הסחלב 7,שניה,64.90,"1,650,000"
232,10.08.2022,ראשון לציון,ברניצקי נתן 18,ראשונה,62.21,"900,000"
233,09.08.2022,ראשון לציון,אברבנאל 23,ראשונה,61.60,"1,580,000"
234,08.08.2022,ראשון לציון,הגומא 4,שישית,60.90,"1,885,000"
235,08.08.2022,ראשון לציון,"יל""ג 3",שניה,86.62,"2,060,000"
236,08.08.2022,ראשון לציון,דרור 35,ראשונה,66.92,"593,333"
237,04.08.2022,ראשון לציון,אלקלעי 43,ראשונה,68,"2,230,000"
238,03.08.2022,ראשון לציון,גשר 3,שלישית,71.77,"1,770,000"
239,03.08.2022,ראשון לציון,האחים סולימן 19,שלישית,98.67,"1,000,000"
240,03.08.2022,ראשון לציון,ירושלים 31,רביעית,61.28,"917,500"
241,02.08.2022,ראשון לציון,שרירא שמואל 32,שניה,61.01,"2,235,000"
242,02.08.2022,ראשון לציון,ארנון משה 5,שלישית,60.80,"1,950,000"
243,01.08.2022,ראשון לציון,ההדרים 9,שלישית,60.92,"1,780,000"
244,31.07.2022,ראשון לציון,הזהבית 13,ראשונה,64,"915,000"
245,31.07.2022,ראשון לציון,"עגנון ש""י 15",שניה,42,"2,800,000"
246,31.07.2022,ראשון לציון,מאירוביץ 42,ראשונה,56,"2,133,000"
247,31.07.2022,ראשון לציון,הנחשול 75,שישית,75.02,"1,945,000"
248,28.07.2022,ראשון לציון,החרצית 12,שניה,67,"1,650,000"
249,28.07.2022,ראשון לציון,קרית ספר 19,שניה,56.39,"1,750,000"
250,27.07.2022,ראשון לציון,החלמונית 4,שביעית,60.90,"2,083,000"
251,25.07.2022,ראשון לציון,אלקבץ 3,ראשונה,65.82,"2,130,000"
252,24.07.2022,ראשון לציון,בן זאב 6,שישית,68.15,"1,700,000"
253,22.07.2022,ראשון לציון,דרור 24,שניה,55,"1,500,000"
254,21.07.2022,ראשון לציון,קרל נטר 18,רביעית,63,"1,740,000"
255,21.07.2022,ראשון לציון,הירשפלד 30,שניה,80.94,"1,600,000"
256,20.07.2022,ראשון לציון,טרכטנברג 22,שניה,49.99,"1,720,000"
257,20.07.2022,ראשון לציון,משה בן נחמן 12,שלישית,79.96,"2,150,000"
258,17.07.2022,ראשון לציון,פינשטיין יונה צבי 19,חמישית,69,"1,740,000"
259,17.07.2022,ראשון לציון,בוגלה יונה 15,שניה,70,"2,240,000"
260,17.07.2022,ראשון לציון,"צ""ג בנות 27",רביעית,89.84,"1,550,000"
261,13.07.2022,ראשון לציון,בית לחם 6,ראשונה,70,"1,765,000"
262,13.07.2022,ראשון לציון,פינברג יוסף 8,קומה 2,80,"416,000"
263,12.07.2022,ראשון לציון,קפלנסקי 10,רביעית,62.26,"1,760,000"
264,11.07.2022,ראשון לציון,הנגיד 5,עשירית,69,"2,450,000"
265,11.07.2022,ראשון לציון,הגדוד העברי 85,רביעית,72.72,"2,200,000"
266,10.07.2022,ראשון לציון,חזון איש 13,שניה,80,"1,780,000"
267,10.07.2022,ראשון לציון,בלבן אליעזר 1,שניה,61,"1,890,000"
268,08.07.2022,ראשון לציון,קפלנסקי 22,ראשונה,62.28,"1,818,000"
269,07.07.2022,ראשון לציון,הגדוד העברי 39,שלישית,58.72,"1,665,000"
270,07.07.2022,ראשון לציון, ,רביעית,64,"1,770,000"
271,06.07.2022,ראשון לציון,"עגנון ש""י 18",ראשונה,39.50,"1,760,000"
272,05.07.2022,ראשון לציון,קרל נטר 18,רביעית,63,"1,850,000"
273,05.07.2022,ראשון לציון,המפוחית 3,ראשונה,68.70,"2,410,000"
274,05.07.2022,ראשון לציון,"עגנון ש""י 15",רביעית,42,"2,930,000"
275,05.07.2022,ראשון לציון,הרצל 93,רביעית,52.80,"600,000"
276,05.07.2022,ראשון לציון, ,שניה,80,"2,600,000"
277,04.07.2022,ראשון לציון,שרירא שמואל 26,ראשונה,60.04,"1,995,000"
278,04.07.2022,ראשון לציון, ,שניה,72.50,"2,220,000"
279,04.07.2022,ראשון לציון, ,ראשונה,64,"1,750,000"
280,03.07.2022,ראשון לציון,התומר 15,שלישית,78.47,"1,800,000"
281,03.07.2022,ראשון לציון,קרית ספר 22,שניה,69.59,"1,920,000"
282,03.07.2022,ראשון לציון,הרצל 29,שניה,70.91,"1,692,000"
283,03.07.2022,ראשון לציון, ,שתים עשרה,79.62,"2,700,000"
284,01.07.2022,ראשון לציון,האיריס 20,שביעית,68.78,"1,700,000"
285,01.07.2022,ראשון לציון,קרית ספר 20,ראשונה,70.01,"1,200,000"
286,30.06.2022,ראשון לציון,"הרשב""א 17",שביעית,65.40,"2,400,000"
287,30.06.2022,ראשון לציון,יהודה לייב 11,שניה,66.09,"1,860,000"
288,30.06.2022,ראשון לציון,תורה ועבודה 26,שלישית,47.70,"1,750,000"
289,29.06.2022,ראשון לציון,הכינור 7,חמישית,70.32,"2,250,000"
290,29.06.2022,ראשון לציון,אביעזר 3,חמישית,75.77,"1,800,000"
291,28.06.2022,ראשון לציון,"עגנון ש""י 10",ראשונה,39.60,"1,820,000"
292,28.06.2022,ראשון לציון,המפוחית 10,ראשונה,71.30,"2,350,000"
293,28.06.2022,ראשון לציון,הירשפלד 14,שלישית,60.15,"1,765,000"
294,27.06.2022,ראשון לציון,בן אליעזר 21,רביעית,62.52,"1,885,000"
295,27.06.2022,ראשון לציון,הפרג 15,קרקע,54,"1,680,000"
296,27.06.2022,ראשון לציון,תנועות הנוער 6,שמינית,76.30,"2,200,000"
297,26.06.2022,ראשון לציון,פינשטיין יונה צבי 17,שניה,69,"2,115,000"
298,26.06.2022,ראשון לציון,שוחט מניה 10,ראשונה,57.86,"1,850,000"
299,26.06.2022,ראשון לציון,ז'בוטינסקי 43,שניה,66.39,"1,650,000"
300,23.06.2022,ראשון לציון,הרצל 92,ראשונה,63.84,"1,700,000"
301,22.06.2022,ראשון לציון,מאפו 6,שלישית,68.43,"1,800,000"
302,22.06.2022,ראשון לציון,תנועות הנוער 11,תשיעית,75.96,"2,550,000"
303,21.06.2022,ראשון לציון,ביאליק 2,רביעית,63.15,"1,800,000"
304,21.06.2022,ראשון לציון,לוין אשר 5,ראשונה,62.43,"1,690,000"
305,21.06.2022,ראשון לציון, ,רביעית,70,"1,830,000"
306,20.06.2022,ראשון לציון,ברנדיס 14,רביעית,78.35,"1,530,000"
307,20.06.2022,ראשון לציון,"עגנון ש""י 5",שלישית,44,"1,750,000"
