,sale_day,city,adress,floor,size,price
1373,03.05.2022,באר שבע,ירושלים 47,שניה,59.50,"645,000"
1374,03.05.2022,באר שבע,בני אור 64,שישית,66,"675,000"
1375,03.05.2022,באר שבע,רוזנבלום הרצל 13,תשיעית,76.30,"1,030,000"
1376,03.05.2022,באר שבע,בר לב חיים 9,ראשונה,72.80,"1,050,000"
1377,02.05.2022,באר שבע,פיארברג 23,שביעית,67,"940,000"
1378,02.05.2022,באר שבע,יוהנה ז'בוטינסקי 60,רביעית,69,"950,000"
1379,02.05.2022,באר שבע,מבצע יואב 64,שלישית,51,"550,000"
1380,02.05.2022,באר שבע,בורלא יהודה 1,ראשונה,62.10,"700,000"
1381,02.05.2022,באר שבע,יואל השופט 4,שניה,48.10,"660,000"
1382,02.05.2022,באר שבע,מבצע עובדה 72,שלישית,57.70,"540,000"
1383,02.05.2022,באר שבע,יוחנן הורקנוס 8,שלישית,47.70,"710,000"
1384,02.05.2022,באר שבע,מסקין אהרון 53,ראשונה,80,"1,125,000"
1385,02.05.2022,באר שבע,ירושלים 69,רביעית,59.50,"225,000"
1386,02.05.2022,באר שבע,מצדה 138,שלישית,66,"712,000"
1387,02.05.2022,באר שבע,יעלים 106,ראשונה,63,"610,000"
1388,02.05.2022,באר שבע,אביגדור המאירי 19,שלישית,79.99,"970,000"
1389,01.05.2022,באר שבע,סנהדרין 136,שניה,45.90,"555,000"
1390,01.05.2022,באר שבע,יהונתן 16,שלישית,49.50,"680,000"
1391,01.05.2022,באר שבע,גרינשפן הרשל 24,קרקע,68,"1,200,000"
1392,01.05.2022,באר שבע,וינגייט 23,שלישית,51.50,"750,000"
1393,01.05.2022,באר שבע,מגידו 6,שניה,59.50,"750,000"
1394,01.05.2022,באר שבע,הרב עוזיאל 15,רביעית,62.70,"690,000"
1395,29.04.2022,באר שבע,בר ניסן 17,שישית,76.79,"1,080,000"
1396,29.04.2022,באר שבע,גוש עציון 50,שניה,67,"665,000"
1397,29.04.2022,באר שבע,עין גדי 4,חמישית,82.15,"905,000"
1398,28.04.2022,באר שבע,ישעיהו ישראל 6,ראשונה,63.90,"710,000"
1399,28.04.2022,באר שבע,סנהדרין 101,רביעית,47.90,"525,000"
1400,28.04.2022,באר שבע,טבנקין 6,ראשונה,67.20,"725,000"
1401,28.04.2022,באר שבע,סנהדרין 158,שלישית,61.10,"605,000"
1402,28.04.2022,באר שבע,הזז חיים 6,שלישית,77,"1,225,000"
1403,28.04.2022,באר שבע,יואל השופט 4,שלישית,48.10,"645,000"
1404,27.04.2022,באר שבע,אברהם אבינו 23,שניה,55.35,"725,000"
1405,27.04.2022,באר שבע,ארניה אסוולדו 25,רביעית,46.50,"830,000"
1406,27.04.2022,באר שבע,קלאוזנר 4,רביעית,37.20,"625,000"
1407,27.04.2022,באר שבע,ביאליק 11,שניה,55.60,"970,000"
1408,27.04.2022,באר שבע,שטיינברג יהודה 12,ראשונה,76.53,"895,000"
1409,27.04.2022,באר שבע,מבצע עובדה 58,רביעית,57.70,"710,000"
1410,27.04.2022,באר שבע,די זהב אפרים 43,ראשונה,62,"1,250,000"
1411,26.04.2022,באר שבע,פיארברג 24,רביעית,69,"980,000"
1412,25.04.2022,באר שבע,ירושלים 113,שניה,59,"790,000"
1413,25.04.2022,באר שבע,בלפור 27,קומה 2,55.77,"695,000"
1414,25.04.2022,באר שבע,התלמוד 83,קרקע,53.70,"650,000"
1415,25.04.2022,באר שבע,פרטוש עדן 13,ראשונה,60,"1,090,000"
1416,24.04.2022,באר שבע,מצדה 234,שניה,59.60,"580,000"
1417,24.04.2022,באר שבע,"רמב""ם 34",ראשונה,75,"870,000"
1418,24.04.2022,באר שבע,"החיד""א 109",רביעית,62.20,"590,000"
1419,24.04.2022,באר שבע,גלעד 14,קרקע,75.60,"820,000"
1420,24.04.2022,באר שבע, ,ראשונה,82,"1,290,000"
1421,21.04.2022,באר שבע,קלאוזנר 2,שלישית,46.50,"268,000"
1422,19.04.2022,באר שבע,ירושלים 50,שניה,65.50,"820,000"
1423,19.04.2022,באר שבע,מודיעין 10,שלישית,62,"750,000"
1424,17.04.2022,באר שבע,ציזלינג 13,ראשונה,58.30,"715,000"
1425,17.04.2022,באר שבע,מקלף מרדכי 65,שלישית,69,"870,000"
1426,17.04.2022,באר שבע,קפלן 12,חמישית,69.10,"800,000"
1427,14.04.2022,באר שבע,אשבל מיכאל 9,קרקע,72.60,"767,000"
1428,14.04.2022,באר שבע,יוהנה ז'בוטינסקי 3,ארבע עשרה,67.55,"925,000"
1429,14.04.2022,באר שבע,שיפר יצחק 12,שלישית,51.30,"745,000"
1430,14.04.2022,באר שבע,מבצע קילשון 6,רביעית,62.90,"650,000"
1431,14.04.2022,באר שבע,שריג נחום 57,קומה 2,101.30,"1,305,000"
1432,14.04.2022,באר שבע,מבצע יואב 70,שלישית,76.10,"254,000"
1433,14.04.2022,באר שבע,אהרונסון 26,קרקע,76.20,"1,150,000"
1434,13.04.2022,באר שבע,צפת 44,חמישית,64.80,"915,000"
1435,13.04.2022,באר שבע,אברהם אבינו 31,שלישית,58.50,"760,000"
1436,13.04.2022,באר שבע,רגר יצחק 150,רביעית,62.60,"890,000"
1437,13.04.2022,באר שבע,אשבל מיכאל 18,ראשונה,75,"1,075,000"
1438,13.04.2022,באר שבע,מצדה 30,ראשונה,56,"1,200,000"
1439,13.04.2022,באר שבע,הצבי 87,שלישית,72.10,"880,000"
1440,13.04.2022,באר שבע,התלמוד 95,שניה,53.70,"550,000"
1441,13.04.2022,באר שבע,סנהדרין 158,ראשונה,61.90,"605,000"
1442,13.04.2022,באר שבע,סנהדרין 154,שלישית,61.10,"605,000"
1443,13.04.2022,באר שבע,סנהדרין 158,שניה,61.90,"650,000"
1444,13.04.2022,באר שבע, ,רביעית,104,"890,000"
1445,13.04.2022,באר שבע,סנהדרין 164,שניה,61.90,"580,000"
1446,13.04.2022,באר שבע, ,שלישית,60,"565,000"
1447,12.04.2022,באר שבע,יוהנה ז'בוטינסקי 3,שניה,69.55,"1,050,000"
1448,12.04.2022,באר שבע,אלפסי 18,רביעית,64,"630,000"
1449,12.04.2022,באר שבע,אלעזר בן יאיר 13,שניה,49,"635,000"
1450,12.04.2022,באר שבע,שמעון בר גיורא 1,חמישית,42,"580,000"
1451,12.04.2022,באר שבע, ,ראשונה,60,"1,200,000"
1452,12.04.2022,באר שבע,גוש עציון 16,חמישית,102,"1,030,000"
1453,12.04.2022,באר שבע,רחל אמנו 16,רביעית,61,"980,000"
1454,11.04.2022,באר שבע,טבנקין 32,שניה,54.50,"660,000"
1455,11.04.2022,באר שבע,בר ניסן 37,ראשונה,79,"1,100,000"
1456,11.04.2022,באר שבע,הגלבוע 21,שניה,71.20,"847,000"
1457,11.04.2022,באר שבע,ציזלינג 15,שלישית,62.80,"690,000"
1458,11.04.2022,באר שבע,השלום 20,שלישית,73.30,"1,080,000"
1459,11.04.2022,באר שבע,בני אור 68,שלישית,66.90,"625,000"
1460,11.04.2022,באר שבע,קפלן 12,שלישית,69.10,"870,000"
1461,11.04.2022,באר שבע,קלאוזנר 4,שניה,43.40,"885,000"
1462,11.04.2022,באר שבע,האוזנר גדעון 59,שמינית,97,"1,700,000"
1463,11.04.2022,באר שבע,"החיד""א 59",רביעית,61.30,"570,000"
1464,11.04.2022,באר שבע,"החיד""א 53",רביעית,61.40,"159,000"
1465,10.04.2022,באר שבע,התקוה 12,קומה 10,72.40,"1,200,000"
1466,10.04.2022,באר שבע,המשחררים 44,שלישית,60.10,"730,000"
1467,10.04.2022,באר שבע,סנהדרין 69,שניה,42,"505,000"
1468,10.04.2022,באר שבע,מבצע עובדה 54,ראשונה,57.70,"720,000"
1469,10.04.2022,באר שבע, ,שמינית,81,"840,000"
1470,10.04.2022,באר שבע, ,ראשונה,70,"730,000"
1471,08.04.2022,באר שבע,פיארברג 41,שביעית,55.70,"885,000"
1472,08.04.2022,באר שבע,אלכסנדרוני 13,שניה,58.80,"660,000"
1473,07.04.2022,באר שבע,סרן דב 7,שישית,64.30,"925,000"
1474,07.04.2022,באר שבע,גרוסמן מאיר 35,שלישית,67.80,"965,000"
1475,07.04.2022,באר שבע,האיסיים 5,שניה,40.40,"550,000"
1476,07.04.2022,באר שבע,המשחררים 32,ראשונה,71.50,"730,000"
1477,07.04.2022,באר שבע,שאול המלך 4,שניה,57.80,"700,000"
1478,07.04.2022,באר שבע,מבצע משה 21,רביעית,67.80,"865,000"
1479,07.04.2022,באר שבע,ברנפלד שמעון 21,ראשונה,51.30,"850,000"
1480,07.04.2022,באר שבע,קלישר 22,שלישית,54,"660,000"
1481,07.04.2022,באר שבע,הרב קוק 5,שניה,59.90,"610,000"
1482,07.04.2022,באר שבע,שיטרית 3,שניה,61.20,"675,000"
1483,07.04.2022,באר שבע,ברש אשר 6,שניה,63.60,"850,000"
1484,06.04.2022,באר שבע,מצדה 260,שביעית,64.50,"740,000"
1485,06.04.2022,באר שבע,שולמית 3,ראשונה,65,"650,000"
1486,06.04.2022,באר שבע,סקולסקי שלמה 9,שניה,71,"992,000"
1487,06.04.2022,באר שבע,אברהם אבינו 13,ראשונה,55.35,"810,000"
1488,06.04.2022,באר שבע,דוד אלעזר 6,שלישית,68,"950,000"
1489,06.04.2022,באר שבע,מבצע נחשון 46,שניה,71,"700,000"
1490,06.04.2022,באר שבע,טבנקין 38,שניה,61.20,"550,000"
1491,06.04.2022,באר שבע,שרת משה 33,קרקע,68.25,"900,000"
1492,06.04.2022,באר שבע,בן יהודה 16,ראשונה,70,"965,000"
1493,06.04.2022,באר שבע,מבצע עובדה 20,שלישית,61.50,"620,000"
1494,05.04.2022,באר שבע,קדש 4,שניה,63.50,"900,000"
1495,05.04.2022,באר שבע,אלפסי 23,שניה,59.90,"635,000"
1496,05.04.2022,באר שבע,אברהם אבינו 23,שניה,55.35,"820,000"
1497,05.04.2022,באר שבע,"רמב""ם 60",שניה,88.80,"950,000"
1498,04.04.2022,באר שבע,אברבנאל 8,ראשונה,61.10,"675,000"
1499,04.04.2022,באר שבע,וינגייט 13,שניה,51.50,"650,000"
1500,04.04.2022,באר שבע,מינץ 28,חמישית,59.20,"720,000"
1501,04.04.2022,באר שבע,מוריה 17,שלישית,70.20,"800,000"
1502,03.04.2022,באר שבע,רבי טרפון 6,שניה,40.37,"650,000"
1503,01.04.2022,באר שבע,סרן דב 15,תשיעית,68,"960,000"
1504,01.04.2022,באר שבע,הערים התאומות 23,שלישית,75.50,"1,040,000"
1505,01.04.2022,באר שבע,דוד הראובני 13,ראשונה,74,"930,000"
1506,01.04.2022,באר שבע,מבצע משה 11,שישית,67.50,"895,000"
1507,01.04.2022,באר שבע,מבצע יקב 12,ראשונה,62.90,"730,000"
1508,31.03.2022,באר שבע,שלומציון 4,ראשונה,62,"750,000"
1509,31.03.2022,באר שבע,הכנסת 25,שלישית,40.50,"540,000"
1510,31.03.2022,באר שבע,ברש אשר 1,רביעית,61.50,"765,000"
1511,31.03.2022,באר שבע,הקנאים 4,שניה,46.80,"262,000"
1512,31.03.2022,באר שבע,מבצע משה 21,שלישית,67.80,"800,000"
1513,31.03.2022,באר שבע, ,שלישית,80,"990,000"
1514,31.03.2022,באר שבע,מבצע עובדה 16,שניה,61.50,"630,000"
1515,30.03.2022,באר שבע,גור יהודה 3,שניה,73,"1,100,000"
1516,30.03.2022,באר שבע,ירושלים 53,שניה,59,"750,000"
1517,30.03.2022,באר שבע,ברנפלד שמעון 9,רביעית,51.70,"875,000"
1518,30.03.2022,באר שבע,שמשון 5,ראשונה,60.10,"830,000"
1519,30.03.2022,באר שבע,אלכסנדרוני 1,שלישית,58.80,"635,000"
1520,30.03.2022,באר שבע,"לח""י 56",ראשונה,58.90,"638,000"
1521,30.03.2022,באר שבע,בן יהודה 6,שניה,53.10,"935,000"
1522,30.03.2022,באר שבע,כחול לבן 2,רביעית,62.40,"563,000"
1523,29.03.2022,באר שבע,יעלים 66,רביעית,56.80,"575,000"
1524,29.03.2022,באר שבע,שרגא אברמסון 16,שניה,75.43,"1,070,000"
1525,29.03.2022,באר שבע,העליה 88,שניה,63,"625,000"
1526,28.03.2022,באר שבע,חזני מיכאל 2,שלישית,68,"755,000"
1527,28.03.2022,באר שבע,מצדה 46,שלישית,66.20,"845,000"
1528,28.03.2022,באר שבע,יוהנה ז'בוטינסקי 21,ראשונה,62,"1,000,000"
1529,28.03.2022,באר שבע,התלמוד 67,קרקע,53.70,"300,000"
1530,28.03.2022,באר שבע,"רד""ק 15",שלישית,59.60,"640,000"
1531,28.03.2022,באר שבע,ירושלים 107,שלישית,59,"615,000"
1532,28.03.2022,באר שבע,התלמוד 113,שלישית,61.10,"580,000"
1533,28.03.2022,באר שבע,בר-לב חיים 27,חמישית,78,"1,125,000"
1534,28.03.2022,באר שבע,יצחק אבינו 13,ראשונה,77,"870,000"
1535,28.03.2022,באר שבע,מינץ 36,שלישית,56.95,"98,000"
1536,28.03.2022,באר שבע, ,שלישית,105,"1,020,000"
1537,27.03.2022,באר שבע,ביאליק 83,ראשונה,60.60,"810,000"
1538,27.03.2022,באר שבע,מגידו 30,שלישית,59.50,"680,000"
1539,27.03.2022,באר שבע,"רד""ק 23",רביעית,61.10,"610,000"
1540,27.03.2022,באר שבע,השלום 92,שניה,59.60,"740,000"
1541,27.03.2022,באר שבע,הוברמן 5,קרקע,51.20,"1,190,000"
1542,27.03.2022,באר שבע,פיארברג 1,שלישית,70,"970,000"
1543,25.03.2022,באר שבע,דב יוסף 2,שלישית,62.50,"650,000"
1544,25.03.2022,באר שבע,מקלף מרדכי 65,קרקע,71,"1,050,000"
1545,24.03.2022,באר שבע,פיארברג 22,רביעית,65.80,"995,000"
1546,24.03.2022,באר שבע,סיני 28,קרקע,71.70,"850,000"
1547,24.03.2022,באר שבע,שריג נחום 3,שלישית,70.30,"1,040,000"
1548,24.03.2022,באר שבע,יוחנן הורקנוס 29,שניה,44,"680,000"
1549,24.03.2022,באר שבע,רבי עקיבא 64,ראשונה,41.80,"755,000"
1550,24.03.2022,באר שבע,גרוסמן מאיר 15,שלישית,64,"1,030,000"
1551,24.03.2022,באר שבע,ירושלים 49,שניה,59.50,"680,000"
1552,23.03.2022,באר שבע,גרינשפן הרשל 24,שניה,68,"765,000"
1553,23.03.2022,באר שבע,האיסיים 6,שניה,69.50,"685,000"
1554,23.03.2022,באר שבע,המשחררים 14,חמש עשרה,72,"1,360,000"
1555,23.03.2022,באר שבע,יעלים 106,שניה,61.20,"700,000"
1556,23.03.2022,באר שבע,יריחו 35,ראשונה,63,"900,000"
1557,23.03.2022,באר שבע,בנימין מטודלה 10,שניה,46.50,"800,000"
1558,23.03.2022,באר שבע,מבצע ברוש 7,שישית,64.40,"800,000"
1559,23.03.2022,באר שבע,סנהדרין 97,ראשונה,48.90,"510,000"
1560,23.03.2022,באר שבע,חגלה 27,קרקע,53.50,"711,000"
1561,23.03.2022,באר שבע,יעלים 90,שלישית,61.70,"640,000"
1562,23.03.2022,באר שבע,סנהדרין 96,שניה,45.90,"513,000"
1563,23.03.2022,באר שבע,רובינא חנה 13,ראשונה,85,"1,320,000"
1564,22.03.2022,באר שבע,סרן דב 7,שביעית,64.30,"900,000"
1565,22.03.2022,באר שבע,סיני 24,קרקע,71.70,"970,000"
1566,22.03.2022,באר שבע,מצדה 55,ראשונה,67.40,"806,000"
1567,22.03.2022,באר שבע,יצחק אבינו 13,שישית,77,"910,000"
1568,22.03.2022,באר שבע,ארליך שמחה 2,שביעית,65.90,"650,000"
1569,22.03.2022,באר שבע,רחל אמנו 14,שניה,62,"780,000"
1570,22.03.2022,באר שבע,שלומציון 14,שניה,62,"725,000"
1571,22.03.2022,באר שבע, ,שלישית,75,"850,000"
1572,22.03.2022,באר שבע,שער הגיא 5,רביעית,61.50,"800,000"
1573,21.03.2022,באר שבע,חגלה 20,קרקע,78.20,"860,000"
1574,21.03.2022,באר שבע,מצדה 260,שישית,64.50,"730,000"
1575,21.03.2022,באר שבע,ירושלים 67,ראשונה,59.50,"730,000"
1576,21.03.2022,באר שבע,אלפסי 7,ראשונה,59.60,"680,000"
1577,21.03.2022,באר שבע,תדהר 2,שתים עשרה,83,"1,312,000"
1578,21.03.2022,באר שבע,יהודה הלוי 6,קרקע,65.20,"950,000"
1579,21.03.2022,באר שבע,מבצע יואב 64,רביעית,51,"510,000"
1580,20.03.2022,באר שבע,בר-לב חיים 2,שישית,68,"920,000"
1581,20.03.2022,באר שבע,טבנקין 32,שלישית,55.90,"680,000"
1582,20.03.2022,באר שבע,ישעיהו ישראל 10,שלישית,63.90,"780,000"
1583,20.03.2022,באר שבע,קלישר 28,ראשונה,54,"680,000"
1584,20.03.2022,באר שבע,בורלא יהודה 57,ראשונה,62.10,"685,000"
1585,20.03.2022,באר שבע,צפת 12,שישית,64.80,"158,000"
1586,20.03.2022,באר שבע,תדהר 2,שתים עשרה,83,"1,312,983"
1587,18.03.2022,באר שבע,בורלא יהודה 25,ראשונה,63.20,"680,000"
1588,18.03.2022,באר שבע,"רמב""ן 24",שלישית,66.80,"560,000"
1589,18.03.2022,באר שבע,מבצע עובדה 41,רביעית,66.80,"680,000"
1590,18.03.2022,באר שבע,סנהדרין 84,ראשונה,45.90,"537,000"
1591,17.03.2022,באר שבע,הגלבוע 25,שניה,71.20,"830,000"
1592,17.03.2022,באר שבע,הרב טנא שלמה 2,רביעית,75,"1,095,000"
1593,16.03.2022,באר שבע,ביאליק 53,שלישית,64,"1,120,000"
1594,16.03.2022,באר שבע,רינגלבלום 1,שניה,51.70,"845,000"
1595,16.03.2022,באר שבע,בית אל 13,רביעית,59,"510,000"
1596,16.03.2022,באר שבע,תדהר 2,שביעית,83,"1,275,000"
1597,16.03.2022,באר שבע,פיכמן יעקב 4,שלישית,61.50,"750,000"
1598,15.03.2022,באר שבע,מאפו אברהם 10,שלישית,85.60,"1,080,000"
1599,15.03.2022,באר שבע,קיפניס לוין 8,קרקע,67.70,"1,050,000"
1600,15.03.2022,באר שבע,אלפסי 31,שניה,59.90,"560,000"
1601,15.03.2022,באר שבע,בנימין מטודלה 10,שלישית,46.50,"795,000"
1602,15.03.2022,באר שבע,קיפניס לוין 8,ראשונה,67.70,"800,000"
1603,15.03.2022,באר שבע,תדהר 2,שביעית,83,"1,275,983"
1604,14.03.2022,באר שבע,בר ניסן 13,שביעית,72.30,"1,110,000"
1605,14.03.2022,באר שבע,סנהדרין 41,שניה,38.80,"620,000"
1606,14.03.2022,באר שבע,רוקח ישראל 9,חמישית,68,"767,000"
1607,14.03.2022,באר שבע,אברהם אבינו 16,ראשונה,53.65,"835,000"
1608,14.03.2022,באר שבע,המשחררים 14,קרקע,73,"1,370,000"
1609,14.03.2022,באר שבע,סנהדרין 105,ראשונה,47.90,"525,000"
1610,14.03.2022,באר שבע,"החיד""א 59",ראשונה,62.20,"687,000"
1611,14.03.2022,באר שבע,רחבעם זאבי 14,ראשונה,90,"1,450,000"
1612,14.03.2022,באר שבע,טבריה 7,שלישית,64.40,"800,000"
1613,14.03.2022,באר שבע,תדהר 2,ראשונה,83,"1,325,000"
1614,13.03.2022,באר שבע,השלום 107,קרקע,66.80,"1,030,000"
1615,13.03.2022,באר שבע,גרוסמן מאיר 17,שלישית,66,"940,000"
1616,13.03.2022,באר שבע,סוכות 4,קרקע,48.10,"755,000"
1617,13.03.2022,באר שבע,יפה לייב 17,שניה,80.50,"865,000"
1618,13.03.2022,באר שבע,אברהם אבינו 57,שלישית,42.30,"550,000"
1619,13.03.2022,באר שבע,רוקח ישראל 15,קרקע,68,"750,000"
1620,13.03.2022,באר שבע,כחול לבן 2,רביעית,63,"560,000"
1621,13.03.2022,באר שבע,חגלה 4,קרקע,64.70,"895,000"
1622,13.03.2022,באר שבע,"רש""י 3",שניה,60,"575,000"
1623,13.03.2022,באר שבע,תדהר 2,חמש עשרה,83,"1,325,983"
1624,13.03.2022,באר שבע,התלמוד 81,ראשונה,53.70,"340,000"
1625,11.03.2022,באר שבע,צפת 14,שישית,64.20,"830,000"
1626,11.03.2022,באר שבע,וינגייט 3,שניה,51.50,"705,000"
1627,11.03.2022,באר שבע,השלום 63,שלישית,78.63,"810,000"
1628,11.03.2022,באר שבע,בצלאל 4,קרקע,49.40,"880,000"
1629,10.03.2022,באר שבע,שאול המלך 87,שניה,59.50,"650,000"
1630,10.03.2022,באר שבע,ירושלים 67,ראשונה,60,"695,000"
1631,10.03.2022,באר שבע,טשרניחובסקי 10,שלישית,48,"1,015,000"
1632,10.03.2022,באר שבע,"בית""ר 5",קרקע,66,"900,000"
1633,10.03.2022,באר שבע,צפת 46,חמישית,65.50,"815,000"
1634,10.03.2022,באר שבע,בצלאל 30,ראשונה,48,"838,000"
1635,10.03.2022,באר שבע,יעלים 85,ראשונה,66.30,"740,000"
1636,10.03.2022,באר שבע,אברהם אבינו 33,שלישית,64.70,"700,000"
1637,10.03.2022,באר שבע,זינדר חמדה וצבי 20,ראשונה,60,"1,135,000"
1638,09.03.2022,באר שבע,גדי טדסקי 4,שניה,73,"1,020,000"
1639,09.03.2022,באר שבע,רגר יצחק 157,ראשונה,61.20,"820,000"
1640,09.03.2022,באר שבע,מבצע יואב 35,שניה,65,"630,000"
1641,09.03.2022,באר שבע,דינה 4,חמישית,98,"1,060,000"
1642,09.03.2022,באר שבע,רינגלבלום 33,ראשונה,55.10,"870,000"
1643,09.03.2022,באר שבע,השלום 67,ראשונה,67.20,"845,000"
1644,09.03.2022,באר שבע,מבצע ארז 1,רביעית,63.70,"725,000"
1645,09.03.2022,באר שבע,חובב משה 47,ראשונה,90,"1,185,000"
1646,09.03.2022,באר שבע,יוספטל גיורא 11,ראשונה,49.90,"500,000"
1647,08.03.2022,באר שבע,אוסישקין 2,שניה,59,"720,000"
1648,08.03.2022,באר שבע,רגר יצחק 120,שלישית,50.60,"915,000"
1649,08.03.2022,באר שבע,ציזלינג 3,שלישית,62.70,"635,000"
1650,08.03.2022,באר שבע,רוטנברג 14,שניה,46.40,"770,000"
1651,08.03.2022,באר שבע,שלומציון 1,שלישית,64,"615,000"
1652,08.03.2022,באר שבע,רגר יצחק 145,קרקע,72.72,"900,000"
1653,08.03.2022,באר שבע,גוש עציון 6,ראשונה,51.20,"226,000"
1654,07.03.2022,באר שבע,מינץ 28,רביעית,59.20,"610,000"
1655,07.03.2022,באר שבע,אביגדור המאירי 5,רביעית,63.60,"810,000"
1656,07.03.2022,באר שבע,שלמה המלך 75,שניה,40.37,"970,000"
1657,06.03.2022,באר שבע,רוקח ישראל 9,ראשונה,68,"750,000"
1658,06.03.2022,באר שבע,ניב דוד 24,שביעית,72.35,"1,100,000"
1659,06.03.2022,באר שבע,שולמית 1,שמינית,72,"965,000"
1660,06.03.2022,באר שבע,מצדה 218,ראשונה,57.50,"633,000"
1661,06.03.2022,באר שבע,התלמוד 95,שלישית,53.70,"655,000"
1662,06.03.2022,באר שבע,אברהם אבינו 38,קרקע,64.10,"910,000"
1663,04.03.2022,באר שבע,מצדה 127,רביעית,61.50,"600,000"
1664,04.03.2022,באר שבע,ארלוזורוב 28,קרקע,47.20,"560,000"
1665,03.03.2022,באר שבע,קלאוזנר 4,שלישית,46.50,"790,000"
1666,03.03.2022,באר שבע,יהודה הלוי 2,שלישית,60.40,"600,000"
1667,03.03.2022,באר שבע,שמחוני אסף 14,שניה,54.50,"750,000"
1668,03.03.2022,באר שבע,יעלים 90,שניה,63,"630,000"
1669,03.03.2022,באר שבע,שולמית 5,ראשונה,65,"965,000"
1670,03.03.2022,באר שבע,ביאליק 53,ראשונה,58.50,"900,000"
1671,03.03.2022,באר שבע,התלמוד 58,שלישית,53.70,"155,000"
1672,03.03.2022,באר שבע,סנהדרין 96,שלישית,45.90,"470,000"
1673,03.03.2022,באר שבע,מגידו 22,שלישית,59.50,"670,000"
1674,02.03.2022,באר שבע,בר ניסן 26,שישית,63.80,"1,030,000"
1675,02.03.2022,באר שבע,ישעיהו ישראל 8,שלישית,66,"825,000"
1676,02.03.2022,באר שבע,יהונתן 4,שניה,47.20,"620,000"
1677,02.03.2022,באר שבע,גוטמן נחום 11,ראשונה,67.50,"805,000"
1678,02.03.2022,באר שבע,בנימין מטודלה 10,שלישית,47.10,"582,000"
1679,02.03.2022,באר שבע,מבצע יואב 24,שניה,63,"641,000"
1680,01.03.2022,באר שבע,מבצע יואב 82,ראשונה,62.90,"680,000"
1681,01.03.2022,באר שבע,דוד הראובני 15,ראשונה,74,"970,000"
1682,01.03.2022,באר שבע,שער הגיא 3,ראשונה,61.50,"740,000"
1683,01.03.2022,באר שבע,אברהם אבינו 18,שלישית,65.50,"775,000"
1684,01.03.2022,באר שבע,מצדה 46,שניה,66.20,"850,000"
1685,01.03.2022,באר שבע,אברהם אבינו 62,שניה,44,"615,000"
1686,01.03.2022,באר שבע,שלום אש 19,קרקע,63.60,"772,000"
1687,01.03.2022,באר שבע,הכנסת 25,שלישית,40.50,"580,000"
1688,01.03.2022,באר שבע,כצנלסון 23,ראשונה,77,"1,180,000"
1689,01.03.2022,באר שבע,תדהר 2,שלוש עשרה,83,"1,305,000"
1690,28.02.2022,באר שבע,רוטנברג 22,שניה,46.40,"800,000"
1691,28.02.2022,באר שבע,שלמה המלך 7,ראשונה,60.90,"1,060,000"
1692,28.02.2022,באר שבע,השלום 20,ראשונה,73.30,"750,000"
1693,28.02.2022,באר שבע,תדהר 2,רביעית,83,"1,270,000"
1694,27.02.2022,באר שבע,פיארברג 39,שלוש עשרה,55.70,"860,000"
1695,27.02.2022,באר שבע,יוחנן הורקנוס 29,קרקע,44,"735,000"
1696,27.02.2022,באר שבע,ירושלים 111,קרקע,59,"800,000"
1697,24.02.2022,באר שבע,אברהם אבינו 13,שניה,55.35,"782,000"
1698,24.02.2022,באר שבע,טיומקין זאב 11,רביעית,67.80,"925,000"
1699,24.02.2022,באר שבע,מילוס 2,שלישית,59.50,"590,000"
1700,24.02.2022,באר שבע,שאול המלך 131,ראשונה,60.10,"755,000"
1701,24.02.2022,באר שבע,אסתר המלכה 23,שלישית,65,"845,000"
1702,24.02.2022,באר שבע,מונטיפיורי 14,קרקע,56,"990,000"
1703,24.02.2022,באר שבע,קנדל הנרי 10,שניה,100,"1,015,000"
1704,23.02.2022,באר שבע,גרוסמן מאיר 37,שלישית,67.80,"930,000"
1705,23.02.2022,באר שבע,סנהדרין 12,רביעית,51,"560,000"
1706,23.02.2022,באר שבע,ארניה אסוולדו 11,שניה,46.50,"867,000"
1707,23.02.2022,באר שבע,בזל 68,ראשונה,63.80,"900,000"
1708,23.02.2022,באר שבע,שאול המלך 10,רביעית,63,"585,000"
1709,22.02.2022,באר שבע,גבריהו חיים 3,שלישית,74,"920,000"
1710,22.02.2022,באר שבע,הרב אסף שמחה 39,רביעית,50.60,"800,000"
1711,22.02.2022,באר שבע,אברהם אבינו 13,ראשונה,55.35,"800,000"
1712,22.02.2022,באר שבע,רינגלבלום 43,שניה,55.10,"935,000"
1713,22.02.2022,באר שבע,סנהדרין 117,רביעית,60,"525,000"
1714,22.02.2022,באר שבע,שרעבי 13,ראשונה,64,"675,000"
1715,22.02.2022,באר שבע,אמציה 8,רביעית,61,"600,000"
1716,22.02.2022,באר שבע,קלצ'קין רפאל 12,ראשונה,70,"1,060,000"
1717,22.02.2022,באר שבע,ברנר 9,רביעית,59,"640,000"
1718,22.02.2022,באר שבע,פיינברג אבשלום 38,ראשונה,60,"636,000"
1719,22.02.2022,באר שבע,אלעזר בן יאיר 4,שלישית,52.50,"740,000"
1720,21.02.2022,באר שבע,גוטמן נחום 14,ראשונה,67.70,"860,000"
1721,21.02.2022,באר שבע,מבצע יואב 15,שניה,65.90,"610,000"
1722,21.02.2022,באר שבע,מבצע עובדה 74,רביעית,57.70,"620,000"
