,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,prices,streets,cities,floors,sizes,terraces,floors_in_building,parkings,aircondition,bars,elevators,water_headers,accessibility,shelters,storages,tadiran,furnitures,status,time_enter,sea_view,sukka,construction_evacuation,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
74,74,95,95,95,95,95,95,2295000.0,יהודה בן אליעזר,2,1,74,1,7,1,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,4,1,0,0,0,1277410.0,1241568.0,1381793.0,1473168.0,1610884.0,1902233.0,1919366.0,2000000.0,1900000.0,1956476.0,1956611.0,2152333.0,2344281.0,2263257
75,75,96,96,96,96,96,96,2190000.0,יהושע חנקין,2,5,68,1,7,1,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,4,1,0,0,0,930401.0,904296.0,1006429.0,1072982.0,1173287.0,1385491.0,1397970.0,1456700.0,1500000.0,1715000.0,1715118.0,1886683.0,2054940.0,1983916
76,76,97,97,97,97,97,97,2200000.0,יהושע חנקין,2,2,77,0,2,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,2,0,0,0,930401.0,904296.0,1006429.0,1072982.0,1173287.0,1385491.0,1397970.0,1456700.0,1500000.0,1715000.0,1715118.0,1886683.0,2054940.0,1983916
77,77,98,98,98,98,98,98,2240000.0,יהושע חנקין,2,6,65,1,7,1,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,4,1,0,0,0,930401.0,904296.0,1006429.0,1072982.0,1173287.0,1385491.0,1397970.0,1456700.0,1500000.0,1715000.0,1715118.0,1886683.0,2054940.0,1983916
78,78,99,99,99,99,99,99,1950000.0,יהושע חנקין,6,3,80,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0,0,0,930401.0,904296.0,1006429.0,1072982.0,1173287.0,1385491.0,1397970.0,1456700.0,1500000.0,1715000.0,1715118.0,1886683.0,2054940.0,1983916
79,79,100,100,100,100,100,100,2250000.0,יהושע חנקין,2,3,80,2,8,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3,1,0,0,0,930401.0,904296.0,1006429.0,1072982.0,1173287.0,1385491.0,1397970.0,1456700.0,1500000.0,1715000.0,1715118.0,1886683.0,2054940.0,1983916
80,80,101,101,101,101,101,101,1720000.0,יהושע חנקין,5,3,84,0,3,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2,2,0,0,0,930401.0,904296.0,1006429.0,1072982.0,1173287.0,1385491.0,1397970.0,1456700.0,1500000.0,1715000.0,1715118.0,1886683.0,2054940.0,1983916
81,81,102,102,102,102,102,102,2520000.0,יהושע חנקין,2,4,77,1,7,1,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,4,0,0,0,0,930401.0,904296.0,1006429.0,1072982.0,1173287.0,1385491.0,1397970.0,1456700.0,1500000.0,1715000.0,1715118.0,1886683.0,2054940.0,1983916
82,82,103,103,103,103,103,103,1990000.0,יהושע חנקין,5,4,79,1,4,0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2,2,0,0,0,930401.0,904296.0,1006429.0,1072982.0,1173287.0,1385491.0,1397970.0,1456700.0,1500000.0,1715000.0,1715118.0,1886683.0,2054940.0,1983916
83,83,104,104,104,104,104,104,2490000.0,יהושע חנקין 35,2,1,85,1,6,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,2,0,0,0,930401.0,904296.0,1006429.0,1072982.0,1173287.0,1385491.0,1397970.0,1456700.0,1500000.0,1715000.0,1715118.0,1886683.0,2054940.0,1983916
84,84,106,106,106,106,106,106,1990000.0,יוסף אהרונוביץ,3,4,0,0,4,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,0,0,576166.0,560000.0,544287.0,605759.0,645816.0,706188.0,833910.0,1250000.0,1400000.0,1441613.0,1570000.0,1727049.0,1881070.0,1816056
85,85,107,107,107,107,107,107,2050000.0,יוסף אהרונוביץ 51,3,3,80,0,3,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,1,0,0,1,576166.0,560000.0,544287.0,605759.0,645816.0,706188.0,833910.0,1250000.0,1400000.0,1441613.0,1570000.0,1727049.0,1881070.0,1816056
86,86,109,109,109,109,109,109,2300000.0,יצחק הרב הלוי 17,6,4,80,2,4,1,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3,1,0,0,0,698814.0,679207.0,755918.0,805905.0,881243.0,1040627.0,1050000.0,1059456.0,1103964.0,1136778.0,1136856.0,1250577.0,1362105.0,1315027
87,87,110,110,110,110,110,110,1895000.0,ירושלים 91,17,1,55,0,4,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,0,0,1080000.0,806000.0,1018000.0,1040000.0,1108772.0,1212422.0,1162500.0,1085000.0,1130581.0,1490333.0,1103833.0,1345000.0,1464949.0,1414317
88,88,111,111,111,111,111,111,1700000.0,ירמיהו,17,1,65,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,775602.0,789856.0,812986.0,707000.0,765000.0,1059500.0,1010000.0,1205000.0,1232500.0,1362333.0,1087152.0,1079708.0,1175998.0,1135352
89,89,114,114,114,114,114,114,1850000.0,כהן אלי,6,1,85,0,3,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,2,0,0,0,970000.0,920000.0,1036000.0,1077892.0,1075000.0,900000.0,1400000.0,1100000.0,1146211.0,1180281.0,1445000.0,1454285.0,1843666.0,1779944
90,90,116,116,116,116,116,116,2050000.0,לחי 1,4,1,0,1,1,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3,2,0,0,0,778678.0,756830.0,842308.0,898008.0,981957.0,1159556.0,1170000.0,1180537.0,1230132.0,1266696.0,1266783.0,1393501.0,1517775.0,1465317
91,91,119,119,119,119,119,119,2020000.0,מימון הרב 8,9,3,74,0,4,1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3,1,0,0,0,878219.0,853578.0,949983.0,1012803.0,1107483.0,1307785.0,1319564.0,1375000.0,1432764.0,1475351.0,1475453.0,1623044.0,1767789.0,1706690
92,92,120,120,120,120,120,120,1895000.0,מעלות,17,6,85,1,7,1,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,3,0,0,0,0,895071.0,1038600.0,953500.0,953791.0,1082812.0,1162500.0,1282042.0,800920.0,1383062.0,1298875.0,1467500.0,1385859.0,1501300.0,1730000
93,93,121,121,121,121,121,121,1830000.0,מעלות,17,6,72,0,7,0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,3,1,0,0,0,895071.0,1038600.0,953500.0,953791.0,1082812.0,1162500.0,1282042.0,800920.0,1383062.0,1298875.0,1467500.0,1385859.0,1501300.0,1730000
94,94,122,122,122,122,122,122,1950000.0,מעלות 16,17,6,57,1,7,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,0,0,1080000.0,1130319.0,1002224.0,1092000.0,1164210.0,1190000.0,1375000.0,1365000.0,1422000.0,1216250.0,1380000.0,1218439.0,991200.0,956941
95,95,124,124,124,124,124,124,2260000.0,נסים יצחק הרב,18,2,76,1,8,1,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,3,2,0,0,0,575409.0,559264.0,622428.0,663588.0,725622.0,856860.0,864578.0,900900.0,1400000.0,1441613.0,1441712.0,1585928.0,1727363.0,1667661
96,96,125,125,125,125,125,125,2260000.0,נסים יצחק הרב 7,18,1,87,1,8,1,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3,1,0,0,0,575409.0,559264.0,622428.0,663588.0,725622.0,856860.0,864578.0,900900.0,1400000.0,1441613.0,1441712.0,1585928.0,1727363.0,1667661
97,97,126,126,126,126,126,126,2080000.0,סוקולוב,5,3,70,0,3,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,2,0,0,0,821666.0,965340.0,807733.0,912700.0,1016666.0,1248333.0,1411666.0,1260000.0,1252250.0,1276050.0,1206428.0,1431600.0,1488863.0,1437404
98,98,128,128,128,128,128,128,2177727.0,סוקולוב 119,2,2,54,1,3,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,0,0,732971.0,712405.0,792865.0,845295.0,924316.0,1091491.0,1101322.0,1147590.0,1181702.0,1181784.0,1300000.0,1430040.0,1557573.0,1503739
99,99,129,129,129,129,129,129,1870000.0,סנה משה,8,3,70,0,5,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,3,2,0,0,0,1003146.0,975000.0,947642.0,1054669.0,1124411.0,1229523.0,1451897.0,1464973.0,1526517.0,1230000.0,1385000.0,1523543.0,1659415.0,1602062
100,100,132,132,132,132,132,132,1950000.0,עמק דותן,16,4,80,0,7,0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,3,2,0,0,0,785691.0,763646.0,849894.0,906096.0,990801.0,1170000.0,1275000.0,1286483.0,1475500.0,1375000.0,1325000.0,1540000.0,1415000.0,1366094
101,101,134,134,134,134,134,134,1990000.0,עציון גוש,4,1,70,0,2,1,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3,1,0,0,0,820000.0,858205.0,834125.0,1100000.0,1172739.0,1282369.0,1514301.0,1527939.0,1592128.0,1639452.0,1639565.0,1803573.0,1746666.0,1686297
102,102,136,136,136,136,136,136,2100000.0,פרנק אנה 5,17,4,67,0,7,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,3,2,0,0,0,955000.0,999495.0,971450.0,1081166.0,1152660.0,1260413.0,1488374.0,1501778.0,1564868.0,1611382.0,1630000.0,1793051.0,1952958.0,1885459
103,103,137,137,137,137,137,137,1890000.0,צאלים 26,6,3,62,0,4,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3,1,0,0,0,905404.0,880000.0,855308.0,951907.0,950000.0,1038808.0,1226689.0,1237736.0,1289734.0,1328070.0,1469000.0,1460000.0,1575000.0,1520564
104,104,138,138,138,138,138,138,1990000.0,צהל אלופי,16,3,52,0,4,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,0,0,690000.0,830916.0,930000.0,924000.0,1033750.0,1070000.0,1450000.0,1463059.0,1313333.0,1331093.0,1406875.0,1501500.0,1487666.0,1375000
105,105,139,139,139,139,139,139,1850000.0,צהל אלופי 1,8,3,65,0,9,1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1,0,0,0,874538.0,850000.0,826150.0,924000.0,990000.0,1082547.0,1278338.0,1289851.0,1344038.0,1385000.0,1462500.0,1608796.0,1626666.0,1570444
106,106,140,140,140,140,140,140,1890000.0,צהל אלופי 22,10,2,70,0,7,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2,2,0,0,0,965029.0,937952.0,1043886.0,1112916.0,1216955.0,1437057.0,1450000.0,1463059.0,1524522.0,1570000.0,1570108.0,1727168.0,1881199.0,1816180
107,107,141,141,141,141,141,141,1780000.0,ציון חובבי,11,1,60,0,4,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1,0,0,0,870000.0,910535.0,884986.0,984937.0,865000.0,945862.0,1116932.0,1126991.0,1174336.0,1220000.0,1220084.0,1380000.0,1675000.0,1617108
108,108,142,142,142,142,142,142,1850000.0,קוק הרב 8,9,2,80,0,3,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,2,0,0,0,1153266.0,1120908.0,1247505.0,1330000.0,1417949.0,1185000.0,1399321.0,1411923.0,1490000.0,1450000.0,1310000.0,1441041.0,1517222.0,1464783
109,109,145,145,145,145,145,145,1890000.0,קפלן,11,3,62,0,3,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,791990.0,769768.0,856707.0,913359.0,998743.0,1179378.0,1190000.0,1200717.0,1251159.0,1160000.0,1208333.0,1584466.0,2033333.0,1963056
110,110,146,146,146,146,146,146,1790000.0,קראוזה אליהו,2,1,78,0,4,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,3,1,0,0,0,868375.0,844010.0,939334.0,1001450.0,1095068.0,1293125.0,1304772.0,1359587.0,1400000.0,1441613.0,1441712.0,1585928.0,1727363.0,1667661
111,111,147,147,147,147,147,147,1990000.0,קראוזה אליהו 62,9,1,74,0,4,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1,0,0,0,868375.0,844010.0,939334.0,1001450.0,1095068.0,1293125.0,1304772.0,1359587.0,1400000.0,1441613.0,1441712.0,1585928.0,1727363.0,1667661
112,112,151,151,151,151,151,151,1790000.0,קרן היסוד,16,2,70,0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1008291.0,980000.0,952502.0,975000.0,955000.0,1044275.0,1233144.0,1244250.0,1296521.0,1440000.0,1479000.0,1508750.0,1395000.0,1346785
113,113,152,152,152,152,152,152,1930000.0,רחבעם זאבי,11,1,70,0,3,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3,1,0,0,0,813523.0,790697.0,880000.0,979388.0,1044152.0,1160000.0,1380000.0,1392428.0,1394743.0,1437333.0,1360000.0,1171333.0,1706666.0,1647679
114,114,156,156,156,156,156,156,2195000.0,רמת הגולן,8,1,75,0,4,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3,1,0,0,3,1004797.0,976604.0,976750.0,1016666.0,1083895.0,1070000.0,1150000.0,1570000.0,1026000.0,1189000.0,1169166.0,1079777.0,1465000.0,563000
115,115,157,157,157,157,157,157,1750000.0,רמת הגולן,8,4,65,0,4,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,1,0,0,3,1004797.0,976604.0,976750.0,1016666.0,1083895.0,1070000.0,1150000.0,1570000.0,1026000.0,1189000.0,1169166.0,1079777.0,1465000.0,563000
116,116,158,158,158,158,158,158,1890000.0,רמת הגולן,8,3,75,0,5,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2,1,0,0,3,1004797.0,976604.0,976750.0,1016666.0,1083895.0,1070000.0,1150000.0,1570000.0,1026000.0,1189000.0,1169166.0,1079777.0,1465000.0,563000
117,117,161,161,161,161,161,161,1650000.0,שבזי,1,2,70,0,3,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,2,0,0,0,658178.0,639711.0,711961.0,759042.0,830000.0,907590.0,1071738.0,1081390.0,1126819.0,1150000.0,1297500.0,1427290.0,1617000.0,1561112
118,118,162,162,162,162,162,162,1690000.0,שוחט מניה וישראל,5,3,65,0,3,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,3,1,0,0,0,868320.0,843957.0,939275.0,1001387.0,1095000.0,1197363.0,1413920.0,1426654.0,1375000.0,1417000.0,1417098.0,1424166.0,1301250.0,1256275
119,119,163,163,163,163,163,163,2090000.0,שוחט מניה וישראל,5,1,70,0,3,1,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,3,1,0,0,0,868320.0,843957.0,939275.0,1001387.0,1095000.0,1197363.0,1413920.0,1426654.0,1375000.0,1417000.0,1417098.0,1424166.0,1301250.0,1256275
120,120,165,165,165,165,165,165,1790000.0,שלמה מפרץ,8,1,65,1,8,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2,1,0,0,0,806666.0,939000.0,992333.0,1050000.0,1119433.0,1182800.0,1190000.0,1260000.0,1376135.0,1349583.0,1425833.0,1469800.0,1660000.0,1602626
121,121,166,166,166,166,166,166,2160000.0,שלמה מפרץ 31,16,1,65,1,8,1,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3,1,0,0,0,992360.0,964516.0,1073450.0,1144435.0,1251420.0,1477755.0,1491065.0,1553706.0,1599889.0,1600000.0,1620000.0,1782050.0,1880000.0,1815023
122,122,167,167,167,167,167,167,1590000.0,שמואל הנגיד,11,4,75,0,4,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,0,0,850000.0,800000.0,907500.0,1153472.0,1229747.0,1344706.0,1235000.0,1246122.0,1350000.0,1520000.0,1453333.0,1504000.0,1815875.0,1753114
123,123,168,168,168,168,168,168,2050000.0,שנקר אריה,6,2,85,3,4,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1,0,0,0,1136895.0,1104996.0,1229796.0,1311120.0,1433687.0,1692987.0,1708235.0,1780000.0,1854778.0,1909909.0,1910041.0,2101105.0,2288485.0,2209389
124,124,169,169,169,169,169,169,1890000.0,שפרינצק 23,5,1,80,0,3,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,0,0,823094.0,800000.0,777553.0,865370.0,922594.0,1008840.0,1191301.0,1202030.0,1654694.0,1366900.0,1281583.0,1449000.0,1412500.0,1363680
125,125,170,170,170,170,170,170,2150000.0,שרת משה,8,4,70,0,7,1,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,3,1,0,0,0,925981.0,900000.0,950750.0,1010000.0,915833.0,1192500.0,1322500.0,1335000.0,1038275.0,1276944.0,1410636.0,1458638.0,1480000.0,1428847
