,city,street,rooms,size,floor,date_builded,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
52,ירושלים,אבא אחימאיר 208,3,62,5,1977,none,"915,000",none,none,none,none,none,none,none,none,none,none,none,none
53,ירושלים,אבא אחימאיר 208,3,62,7,1980,none,none,none,none,"980,000",none,none,none,none,none,none,none,none,none
54,ירושלים,אבא אחימאיר 209,3,60,1,1974,none,none,none,none,none,"1,075,000",none,none,none,none,none,none,none,none
55,ירושלים,אבא אחימאיר 209,3,71,2,1974,none,none,none,none,"1,150,000",none,none,none,none,none,none,none,none,none
56,ירושלים,אבא אחימאיר 209,3,62,,1984,none,none,none,none,none,none,none,none,none,"1,305,000",none,none,none,none
57,ירושלים,אבא אחימאיר 209,3,71,1,1980,none,none,none,"965,000",none,none,none,none,none,none,none,none,none,none
58,ירושלים,אבא אחימאיר 209,3,71,2,1974,none,none,none,none,"1,150,000",none,none,none,none,none,none,none,none,none
59,ירושלים,אבא אחימאיר 209,3,63,2,1974,none,none,none,"935,000",none,none,none,none,none,none,none,none,none,none
60,ירושלים,אבא אחימאיר 209,3,71,,1970,none,none,"930,000",none,none,none,none,none,none,none,none,none,none,none
61,ירושלים,אבא אחימאיר 209,3,63,2,1974,none,none,none,"935,000",none,none,none,none,none,none,none,none,none,none
62,ירושלים,אבא אחימאיר 209,3,60,,1987,none,none,none,none,none,none,none,"1,260,000",none,none,none,none,none,none
63,ירושלים,אבא אחימאיר 209,3,58,5,1980,none,none,none,none,none,none,none,none,none,"1,320,000",none,none,none,none
64,ירושלים,אבא אחימאיר 209,3,71,1,1980,none,none,none,"965,000",none,none,none,none,none,none,none,none,none,none
65,ירושלים,אבא אחימאיר 209,3,63,5,1975,none,"905,000",none,none,none,none,none,none,none,none,none,none,none,none
66,ירושלים,אבא אחימאיר 210,3,62,3,1974,none,none,"915,000",none,none,none,none,none,none,none,none,none,none,none
67,ירושלים,אבא אחימאיר 210,3,62,3,1974,none,none,"915,000",none,none,none,none,none,none,none,none,none,none,none
68,ירושלים,אבא אחימאיר 4,3,58,1,1991,none,none,none,"947,000",none,none,none,none,none,none,none,none,none,none
69,ירושלים,אבא אחימאיר 5,3,58,,1970,none,none,none,none,none,none,none,"1,340,000",none,none,none,none,none,none
70,ירושלים,אבא אחימאיר 6,3,68,3,1980,none,none,none,none,"1,150,000",none,none,none,none,none,none,none,none,none
71,ירושלים,אבא אחימאיר 6,3,68,3,1980,none,none,none,none,"1,150,000",none,none,none,none,none,none,none,none,none
72,ירושלים,אבא אחימאיר 6,3,60,4,1980,none,none,none,none,none,none,"1,268,000",none,none,none,none,none,none,none
73,ירושלים,אבא אחימאיר 7,3,60,7,1980,none,none,none,none,none,none,"1,105,000",none,none,none,none,none,none,none
74,ירושלים,אבא אחימאיר 7,3,60,,1980,none,none,"900,000",none,none,none,none,none,none,none,none,none,none,none
75,ירושלים,אבא אחימאיר 7,3,60,,1980,none,none,"900,000",none,none,none,none,none,none,none,none,none,none,none
76,ירושלים,אבא אחימאיר 7,3,60,4,1985,none,none,none,none,none,none,none,none,none,"1,380,000",none,none,none,none
77,ירושלים,אבא אחימאיר 7,3,58,3,1970,none,none,none,none,none,none,none,"1,340,000",none,none,none,none,none,none
78,ירושלים,אבא אחימאיר 7,3,60,7,1980,none,none,none,none,none,none,"1,105,000",none,none,none,none,none,none,none
79,ירושלים,אבא אחימאיר 9,3,70,5,1970,none,none,none,"917,000",none,none,none,none,none,none,none,none,none,none
80,ירושלים,אבא אחימאיר 9,3,58,5,1970,none,none,none,none,none,none,none,none,none,"1,400,000",none,none,none,none
81,ירושלים,אבא אחימאיר 9,3,56,6,1988,none,none,none,none,none,none,none,none,"1,250,000",none,none,none,none,none
82,ירושלים,אבא אחימאיר 9,3,65,2,1970,none,none,none,none,none,none,none,"1,230,000",none,none,none,none,none,none
83,ירושלים,אבא אחימאיר 9,3,72,5,1972,none,none,none,none,"1,093,000",none,none,none,none,none,none,none,none,none
84,ירושלים,אבא הלל סילבר 208,3,59,,1988,"800,000",none,none,none,none,none,none,none,none,none,none,none,none,none
85,ירושלים,אבא הלל סילבר 27,3,63,,1970,none,none,none,none,none,none,none,none,"1,580,000",none,none,none,none,none
86,ירושלים,אבא הלל סילבר 33,3,72,,1978,none,none,"1,250,000",none,none,none,none,none,none,none,none,none,none,none
87,ירושלים,אבא הלל סילבר 36,3,61,,2010,none,none,none,none,none,none,none,none,"1,760,000",none,none,none,none,none
88,ירושלים,אבא חלקיה 17,3,59,4,1980,none,none,none,none,none,none,"1,835,000",none,none,none,none,none,none,none
89,ירושלים,אבא חלקיה 2,3,75,1,1970,none,none,none,none,"1,470,000",none,none,none,none,none,none,none,none,none
90,ירושלים,אבא חלקיה 24,3,77,3,1956,none,none,"1,750,000",none,none,none,none,none,none,none,none,none,none,none
91,ירושלים,אבא חלקיה 3,3,75,2,1980,none,none,none,"1,680,000",none,none,none,none,none,none,none,none,none,none
92,ירושלים,אבא חלקיה 3,3,68,1,1970,none,none,none,none,none,none,"1,858,364",none,none,none,none,none,none,none
93,ירושלים,אבא חלקיה 4,3,47,2,1960,none,none,none,none,none,"1,485,000",none,none,none,none,none,none,none,none
94,ירושלים,אבא חלקיה 4,3,47,2,1960,none,none,none,none,none,"1,485,000",none,none,none,none,none,none,none,none
95,ירושלים,אבא חלקיה 5,3,1,,1966,none,"1,310,000",none,none,none,none,none,none,none,none,none,none,none,none
96,ירושלים,אבא חלקיה 5,3,1,,1966,none,"1,310,000",none,none,none,none,none,none,none,none,none,none,none,none
97,ירושלים,אבא חלקיה 8,3,76,,1960,"2,050,000",none,none,none,none,none,none,none,none,none,none,none,none,none
98,ירושלים,אבא חלקיה 9,3,75,,1988,"2,300,000",none,none,none,none,none,none,none,none,none,none,none,none,none
99,ירושלים,אבא חלקיה 9,3,75,,1988,"2,300,000",none,none,none,none,none,none,none,none,none,none,none,none,none
100,ירושלים,אבו טור 374,3,79,5,2014,none,none,"1,601,670",none,none,none,none,none,none,none,none,none,none,none
101,ירושלים,אבו מאדי 101,3,90,1,1997,none,none,none,none,none,none,none,"3,978,873",none,none,none,none,none,none
102,ירושלים,אבו עוביידה 1,3,115,1,2017,none,none,none,none,none,none,none,none,"650,000",none,none,none,none,none
103,ירושלים,אבו עוביידה 1,3,131,1,2018,none,none,none,none,none,none,none,none,none,"820,000",none,none,none,none
104,ירושלים,אבו עוביידה 1,3,114,1,2017,none,none,none,none,none,none,none,none,"650,000",none,none,none,none,none
105,ירושלים,אבולעפיה 2,3,72,,1950,none,none,none,none,none,"2,600,000",none,none,none,none,none,none,none,none
106,ירושלים,אבולעפיה 3,3,70,1,1945,none,none,none,"950,000",none,none,none,none,none,none,none,none,none,none
107,ירושלים,אבולעפיה 40,3,59,,2012,none,none,none,none,"420,000",none,none,none,none,none,none,none,none,none
108,ירושלים,אבולעפיה 40,3,83,1,1997,none,none,none,none,"1,400,000",none,none,none,none,none,none,none,none,none
109,ירושלים,אבטליון 11,3,62,2,1970,none,none,none,none,none,"1,790,000",none,none,none,none,none,none,none,none
110,ירושלים,אבטליון 11,3,62,4,1970,none,none,none,"1,200,000",none,none,none,none,none,none,none,none,none,none
111,ירושלים,אבטליון 54,3,62,2,1974,"1,200,000",none,none,none,none,none,none,none,none,none,none,none,none,none
112,ירושלים,אבטליון 6,3,92,3,1980,none,none,none,none,none,none,none,none,"2,760,000",none,none,none,none,none
113,ירושלים,אבטליון 7,3,68,,1940,none,none,none,"2,200,000",none,none,none,none,none,none,none,none,none,none
114,ירושלים,אבי יונה מיכאל 101,3,84,2,2000,none,none,none,"1,522,500",none,none,none,none,none,none,none,none,none,none
115,ירושלים,אביגדורי 1,3,48,,1980,none,none,none,none,none,none,none,none,none,none,"66,149",none,none,none
116,ירושלים,אביגדורי 6,3,75,1,1950,none,none,none,none,"2,647,058",none,none,none,none,none,none,none,none,none
117,ירושלים,אביגדורי 6,3,77,4,1951,none,none,none,"1,470,000",none,none,none,none,none,none,none,none,none,none
118,ירושלים,אביגור,3,72,3,2004,none,none,none,"1,220,000",none,none,none,none,none,none,none,none,none,none
119,ירושלים,אביגור 13,3,78,5,2002,none,none,"1,170,000",none,none,none,none,none,none,none,none,none,none,none
120,ירושלים,אביגור 13,3,78,,2002,"1,145,000",none,none,none,none,none,none,none,none,none,none,none,none,none
121,ירושלים,אביגור 13,3,78,,2003,"1,107,500",none,none,none,none,none,none,none,none,none,none,none,none,none
122,ירושלים,אביגור 14,3,73,,1999,none,none,none,"1,300,000",none,none,none,none,none,none,none,none,none,none
123,ירושלים,אביגור 14,3,69,,2005,none,none,none,none,"1,380,000",none,none,none,none,none,none,none,none,none
124,ירושלים,אביגור 16,3,79,1,2000,none,none,none,none,none,"1,293,000",none,none,none,none,none,none,none,none
125,ירושלים,אביגור 17,3,75,6,2000,"1,100,000",none,none,none,none,none,none,none,none,none,none,none,none,none
126,ירושלים,אביגור 19,3,76,5,2004,"1,060,000",none,none,none,none,none,none,none,none,none,none,none,none,none
127,ירושלים,אביגור 19,3,96,,2006,none,"1,170,000",none,none,none,none,none,none,none,none,none,none,none,none
128,ירושלים,אביגור 20,3,78,,1999,none,none,none,"1,220,000",none,none,none,none,none,none,none,none,none,none
129,ירושלים,אביגור 20,3,78,,1999,none,none,none,"1,220,000",none,none,none,none,none,none,none,none,none,none
130,ירושלים,אביגור 22,3,80,,2009,none,none,"1,185,000",none,none,none,none,none,none,none,none,none,none,none
131,ירושלים,אביגור 22,3,79,5,1999,none,none,none,"1,180,000",none,none,none,none,none,none,none,none,none,none
132,ירושלים,אביגור 22,3,95,5,2002,none,none,"1,100,000",none,none,none,none,none,none,none,none,none,none,none
133,ירושלים,אביגור 22,3,72,6,2000,none,none,none,none,"1,370,000",none,none,none,none,none,none,none,none,none
134,ירושלים,אביגור 22,3,78,5,2002,none,none,none,none,"1,240,000",none,none,none,none,none,none,none,none,none
135,ירושלים,אביגור 22,3,68,6,2005,none,none,none,"1,190,000",none,none,none,none,none,none,none,none,none,none
136,ירושלים,אביגור 22,3,80,,2009,none,none,"1,185,000",none,none,none,none,none,none,none,none,none,none,none
137,ירושלים,אביגור 24,3,72,,2003,"1,100,000",none,none,none,none,none,none,none,none,none,none,none,none,none
138,ירושלים,אביגור 24,3,72,,2003,"1,000,000",none,none,none,none,none,none,none,none,none,none,none,none,none
139,ירושלים,אביגור 24,3,72,6,2000,none,none,none,none,"1,286,285",none,none,none,none,none,none,none,none,none
140,ירושלים,אביגור 26,3,82,2,2005,none,none,none,none,"1,660,000",none,none,none,none,none,none,none,none,none
141,ירושלים,אביגור 30,3,75,9,2006,"1,244,000",none,none,none,none,none,none,none,none,none,none,none,none,none
142,ירושלים,אביגור 30,3,73,9,2005,none,none,none,"1,260,000",none,none,none,none,none,none,none,none,none,none
143,ירושלים,אביגור 30,3,75,9,2005,none,none,"1,170,000",none,none,none,none,none,none,none,none,none,none,none
144,ירושלים,אביגור 32,3,75,3,2006,none,none,"1,165,000",none,none,none,none,none,none,none,none,none,none,none
145,ירושלים,אביגור שאול 22,3,68,3,2005,none,none,none,none,none,none,none,"1,575,000",none,none,none,none,none,none
146,ירושלים,אביגור שאול 30,3,67,4,2002,none,none,none,none,none,none,"1,480,000",none,none,none,none,none,none,none
147,ירושלים,אבידע 5,3,65,1,1950,none,none,"1,260,000",none,none,none,none,none,none,none,none,none,none,none
148,ירושלים,אביזוהר 4,3,66,1,1969,none,"1,800,000",none,none,none,none,none,none,none,none,none,none,none,none
149,ירושלים,אביזוהר 7,3,75,3,2003,none,"1,800,000",none,none,none,none,none,none,none,none,none,none,none,none
150,ירושלים,אביטל 10,3,82,1,2000,none,none,none,none,none,"1,770,000",none,none,none,none,none,none,none,none
151,ירושלים,אביטל 10,3,80,1,1996,none,none,none,none,none,none,none,none,none,none,"1,900,000",none,none,none
152,ירושלים,אביטל 10,3,65,1,1993,none,none,none,none,none,none,none,none,"1,715,000",none,none,none,none,none
153,ירושלים,אביטל 11,3,71,1,2001,"1,040,000",none,none,none,none,none,none,none,none,none,none,none,none,none
154,ירושלים,אביטל 13,3,76,2,2012,none,none,none,"1,780,000",none,none,none,none,none,none,none,none,none,none
155,ירושלים,אביטל 13,3,76,2,2012,none,none,none,"1,780,000",none,none,none,none,none,none,none,none,none,none
156,ירושלים,אביטל 13,3,76,1,2012,none,none,none,"1,750,000",none,none,none,none,none,none,none,none,none,none
157,ירושלים,אביטל 2,3,64,,2013,none,none,none,none,"1,005,000",none,none,none,none,none,none,none,none,none
158,ירושלים,אביטל 2,3,80,1,2013,none,none,none,none,none,none,none,none,none,none,"1,504,273",none,none,none
159,ירושלים,אבינדב 1,3,43,1,1950,none,none,none,none,none,none,none,"1,600,000",none,none,none,none,none,none
160,ירושלים,אבינדב 18,3,65,1,1970,none,none,none,none,"1,700,000",none,none,none,none,none,none,none,none,none
161,ירושלים,אבינדב 21,3,78,2,1978,none,none,none,none,none,none,none,"2,300,000",none,none,none,none,none,none
162,ירושלים,אבינדב 24,3,61,3,1967,none,none,none,"1,600,000",none,none,none,none,none,none,none,none,none,none
163,ירושלים,אבינדב 24,3,49,,1980,none,none,"1,405,000",none,none,none,none,none,none,none,none,none,none,none
164,ירושלים,אבינדב 9,3,59,2,1960,"900,000",none,none,none,none,none,none,none,none,none,none,none,none,none
165,ירושלים,אבינדב 9,3,59,3,1979,"1,010,070",none,none,none,none,none,none,none,none,none,none,none,none,none
166,ירושלים,אבינועם ילין 8,3,60,1,1940,none,none,none,none,none,none,none,none,none,"1,720,000",none,none,none,none
167,ירושלים,אביעד 10,3,61,,1960,none,none,"1,630,000",none,none,none,none,none,none,none,none,none,none,none
168,ירושלים,אביעד 18,3,64,1,1959,none,"1,330,000",none,none,none,none,none,none,none,none,none,none,none,none
169,ירושלים,אביעד 3,3,66,,1940,none,none,none,"1,620,000",none,none,none,none,none,none,none,none,none,none
170,ירושלים,אביר יעקב 11,3,67,2,1991,none,none,none,none,none,none,none,"1,220,000",none,none,none,none,none,none
171,ירושלים,אביר יעקב 11,3,74,1,2000,none,none,none,none,none,none,"1,500,000",none,none,none,none,none,none,none
172,ירושלים,אביר יעקב 11,3,74,1,2000,none,none,none,none,none,none,"1,500,000",none,none,none,none,none,none,none
173,ירושלים,אביר יעקב 15,3,67,,1993,"950,000",none,none,none,none,none,none,none,none,none,none,none,none,none
174,ירושלים,אביר יעקב 15,3,72,3,1995,none,none,none,none,none,none,none,"1,330,000",none,none,none,none,none,none
175,ירושלים,אביר יעקב 15,3,67,,2000,none,none,none,none,none,none,none,none,"1,380,000",none,none,none,none,none
176,ירושלים,אביר יעקב 3,3,88,,2000,none,"940,000",none,none,none,none,none,none,none,none,none,none,none,none
177,ירושלים,אביר יעקב 3,3,77,1,1993,none,none,none,none,none,"1,370,000",none,none,none,none,none,none,none,none
178,ירושלים,אביר יעקב 3,3,75,2,1985,none,none,none,none,none,"1,110,000",none,none,none,none,none,none,none,none
179,ירושלים,אביר יעקב 3,3,75,1,1950,none,none,none,none,none,"1,210,000",none,none,none,none,none,none,none,none
180,ירושלים,אביר יעקב 3,3,60,,1992,"965,000",none,none,none,none,none,none,none,none,none,none,none,none,none
181,ירושלים,אביר יעקב 3,3,88,,2000,none,"940,000",none,none,none,none,none,none,none,none,none,none,none,none
182,ירושלים,אביר יעקב 5,3,65,1,1978,none,none,none,none,"950,000",none,none,none,none,none,none,none,none,none
183,ירושלים,אביר יעקב 5,3,65,1,1978,none,none,none,none,"950,000",none,none,none,none,none,none,none,none,none
184,ירושלים,אביר יעקב 7,3,70,1,1993,none,none,"965,000",none,none,none,none,none,none,none,none,none,none,none
185,ירושלים,אביר יעקב 7,3,76,4,1991,none,none,none,none,none,none,"1,380,000",none,none,none,none,none,none,none
186,ירושלים,אביר יעקב 7,3,70,1,1993,none,none,"965,000",none,none,none,none,none,none,none,none,none,none,none
187,ירושלים,אביר יעקב 7,3,76,,1993,none,"950,000",none,none,none,none,none,none,none,none,none,none,none,none
188,ירושלים,אביר יעקב 9,3,67,3,2000,none,none,none,none,none,none,none,none,"1,380,000",none,none,none,none,none
189,ירושלים,אביתר הכהן 1,3,61,3,1960,none,none,none,none,none,"1,890,000",none,none,none,none,none,none,none,none
