,city,streets,rooms,size,floor,date_builded,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
134,ירושלים,אולשוונגר 18,3,56.0,2.0,1975,none,"1,035,000",none,none,"1,200,000",none,none,none,none,none,none,none,none,none
135,ירושלים,אולשוונגר 19,3,56.0,2.0,1973,"880,000",none,990000,1087500,"1,100,000",none,none,none,none,none,none,none,none,none
136,ירושלים,אולשוונגר 38,3,53.0,8.0,1965,none,none,none,none,none,none,none,none,none,none,none,none,none,none
137,ירושלים,אולשוונגר 6,3,42.0,8.0,1980,none,none,none,none,none,none,none,none,none,none,none,none,none,none
138,ירושלים,אונטרמן,3,66.0,,1980,none,none,none,none,none,none,none,none,none,none,"1,395,000",none,none,none
139,ירושלים,אונטרמן 2,3,75.0,3.0,2014,none,none,none,none,none,none,none,none,none,none,none,none,none,none
140,ירושלים,אונקלוס 10,3,61.0,4.0,1970,none,none,none,none,none,none,none,none,none,none,none,none,none,none
141,ירושלים,אונקלוס 24,3,75.0,1.0,1970,1434000,none,none,none,none,none,none,none,none,none,none,none,none,none
142,ירושלים,אוסישקין 14,3,70.0,3.0,1951,none,none,none,none,none,none,none,none,none,none,none,none,none,none
143,ירושלים,אוסישקין 15,3,76.0,1.0,1960,none,none,none,none,none,none,none,none,none,none,none,none,none,none
144,ירושלים,אוסישקין 17,3,65.0,2.0,1931,none,none,none,none,none,none,none,none,none,none,none,none,none,none
145,ירושלים,אוסישקין 3,3,62.0,,1958,none,none,none,none,none,none,none,none,none,none,none,none,none,none
146,ירושלים,אוסישקין 40,3,75.0,1.0,1980,none,none,none,none,none,none,none,none,none,none,none,none,none,none
147,ירושלים,אוסישקין 44,3,75.0,,1960,"1,455,000",none,none,none,none,none,none,none,none,none,"2,500,000",none,none,none
148,ירושלים,אוסישקין 50,3,62.0,2.0,1968,"1,670,000",none,none,none,none,none,none,none,none,none,none,none,none,none
149,ירושלים,אוסישקין 58,3,60.0,,1980,none,none,none,none,none,none,none,none,none,none,none,none,none,none
150,ירושלים,אוסישקין 62,3,53.0,,1935,none,none,none,none,none,none,none,none,none,none,none,none,none,none
151,ירושלים,אוסישקין 63,3,61.0,2.0,1960,none,none,1562500,none,"1,600,000",none,none,none,none,none,none,none,none,none
152,ירושלים,אוסישקין 64,3,83.0,1.0,1950,none,none,none,none,none,none,none,none,none,none,none,none,none,none
153,ירושלים,אופירה,3,72.0,1.0,1976,none,none,none,none,none,none,none,none,none,none,none,none,none,none
154,ירושלים,אופירה 14,3,72.0,2.0,1976,none,none,none,none,none,none,none,none,none,none,none,none,none,none
155,ירושלים,אופירה 3,3,57.0,3.0,1970,none,none,none,none,none,none,none,none,none,none,none,none,none,none
156,ירושלים,אופירה 4,3,61.0,2.0,1980,none,none,none,none,none,none,none,none,none,none,none,none,none,none
157,ירושלים,אופירה 7,3,69.0,3.0,1983,none,none,none,none,none,none,none,none,none,none,none,none,none,none
158,ירושלים,אופירה 8,3,90.0,2.0,1970,none,none,none,none,none,none,none,none,none,none,none,none,none,none
159,ירושלים,אורבוך 13,3,100.0,1.0,1930,none,none,none,none,none,none,none,none,none,none,none,none,none,none
160,ירושלים,אורבוך 20,3,46.0,,1960,none,none,none,none,none,none,none,none,none,none,none,none,none,none
161,ירושלים,אורבוך 6,3,80.0,1.0,1920,none,none,none,none,none,none,none,none,none,none,none,none,none,none
162,ירושלים,אורוגואי,3,46.0,2.0,1960,none,none,none,none,none,none,none,none,none,none,none,none,none,none
163,ירושלים,אורוגואי 1,3,64.0,1.0,1970,none,none,none,none,"1,140,000",none,none,none,none,none,none,none,none,none
164,ירושלים,אורוגואי 15,3,52.0,2.0,1980,1045000,none,none,none,none,none,none,none,none,none,none,none,none,none
165,ירושלים,אורוגואי 17,3,55.0,2.0,1960,none,none,none,"1,350,000",none,none,none,none,none,none,none,none,none,none
166,ירושלים,אורוגואי 18,3,75.0,,1950,none,none,none,none,none,none,none,none,none,none,none,none,none,none
167,ירושלים,אורוגואי 19,3,47.0,1.0,1954,"1,000,000",none,none,none,none,none,none,none,none,none,none,none,none,none
168,ירושלים,אורוגואי 2,3,68.0,2.0,1950,"1,300,000",none,none,none,none,none,none,none,none,none,none,none,none,none
169,ירושלים,אורוגואי 23,3,52.0,,1952,none,none,none,none,none,none,none,none,none,none,none,none,none,none
170,ירושלים,אורוגואי 25,3,51.0,1.0,1950,none,"925,000",none,"1,200,000","1,150,000",none,none,none,2284000,none,none,none,none,none
171,ירושלים,אורוגואי 26,3,60.0,2.0,1961,none,none,none,none,none,none,none,none,none,none,none,none,none,none
172,ירושלים,אורוגואי 27,3,43.0,1.0,1970,877500,"960,000",987500,none,none,none,none,none,none,none,none,none,none,none
173,ירושלים,אורוגואי 28,3,60.0,,1961,none,none,none,none,none,none,none,none,none,none,none,none,none,none
174,ירושלים,אורוגואי 29,3,55.0,1.0,1955,none,none,none,none,none,none,none,none,"1,600,000",none,none,none,none,none
175,ירושלים,אורוגואי 3,3,60.0,7.0,2001,"1,200,000",1417137,none,none,1375000,none,none,"1,485,000","1,530,000","1,480,000",none,none,none,none
176,ירושלים,אורוגואי 46,3,60.0,2.0,1959,none,none,none,none,none,none,none,none,none,none,none,none,none,none
177,ירושלים,אורוגואי 5,3,79.0,,1970,none,none,none,none,none,none,none,none,none,none,none,none,none,none
178,ירושלים,אורוגואי 50,3,65.0,2.0,1959,none,none,none,none,none,none,none,none,none,none,none,none,none,none
179,ירושלים,אורוגואי 52,3,42.0,2.0,1950,none,none,none,none,none,none,none,none,none,none,none,none,none,none
180,ירושלים,אורוגואי 54,3,42.0,,1950,none,none,none,none,none,none,none,none,none,none,none,none,none,none
181,ירושלים,אורוגואי 9,3,48.0,,1960,none,none,none,none,none,none,none,none,none,none,none,none,none,none
182,ירושלים,אוריאל 7,3,61.0,,1970,none,none,none,none,none,none,none,none,none,none,none,none,none,none
183,ירושלים,אחימאיר 6,3,60.0,1.0,1973,none,none,none,none,none,none,none,none,none,none,none,none,none,none
184,ירושלים,אחימאיר אבא 1,3,67.0,3.0,2019,none,none,none,none,none,none,none,none,none,none,none,none,none,none
185,ירושלים,אחימאיר אבא 10,3,85.0,4.0,1990,none,none,none,none,none,none,none,none,none,none,none,none,none,none
186,ירושלים,אחימאיר אבא 107,3,59.0,1.0,1984,none,none,none,none,none,none,none,none,none,none,none,none,none,none
187,ירושלים,אחימאיר אבא 13,3,59.0,,1970,none,none,none,none,none,"1,140,000",none,none,none,none,"1,440,000",none,none,none
