,city,street,rooms,size,floor,date_builded,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
1166,באר שבע,גמל 9,3,56.0,,1960,none,none,none,"385,000","435,000",none,none,"590,000","585,000",none,none,"595,000",none,none
1167,באר שבע,גרוסמן 12,3,94.0,,1996,none,none,none,none,none,none,none,none,none,none,none,none,none,none
1168,באר שבע,גרוסמן 14,3,66.0,4.0,1996,none,none,none,none,none,none,none,none,none,none,none,none,none,none
1169,באר שבע,גרוסמן 15,3,75.0,3.0,1900,"430,000",none,none,"650,000",none,none,none,none,none,none,none,none,none,none
1170,באר שבע,גרוסמן 17,3,79.0,2.0,1998,"490,000",none,none,none,none,none,none,none,none,none,none,none,none,none
1171,באר שבע,גרוסמן 18,3,70.0,3.0,1998,none,none,"540,000",none,none,none,none,none,none,none,none,none,none,none
1172,באר שבע,גרוסמן 19,3,92.0,3.0,1998,"483,000",none,none,none,none,none,"895,000",none,none,none,none,none,none,none
1173,באר שבע,גרוסמן 26,3,71.0,2.0,1995,none,none,none,none,none,none,none,none,none,none,none,none,none,none
1174,באר שבע,גרוסמן 33,3,68.0,4.0,1997,none,none,none,none,none,none,none,none,none,none,none,none,none,none
1175,באר שבע,גרוסמן 35,3,74.0,,1980,none,none,none,"693,000",none,none,none,none,none,none,none,none,none,none
1176,באר שבע,גרוסמן 4,3,70.0,6.0,1998,none,none,none,none,none,none,none,"1,000,000",none,none,none,none,none,none
1177,באר שבע,גרוסמן 5,3,66.0,10.0,1996,none,616500,none,none,none,"865,000",none,none,none,none,none,none,none,none
1178,באר שבע,גרוסמן מאיר,3,69.0,2.0,2001,none,none,none,none,"825,000",none,none,none,none,none,none,none,none,none
1179,באר שבע,גרוסמן מאיר 10,3,76.0,3.0,1996,none,none,none,"622,400",none,none,none,none,none,none,none,none,none,none
1180,באר שבע,גרוסמן מאיר 12,3,94.0,,1996,none,none,none,none,"795,000",none,none,"920,000",none,none,none,none,none,none
1181,באר שבע,גרוסמן מאיר 14,3,66.0,4.0,1996,none,none,none,none,none,none,none,none,none,none,none,none,none,none
1182,באר שבע,גרוסמן מאיר 15,3,80.0,3.0,2003,"483,000","570,000",625000,"650,000","730,000",none,none,none,none,none,none,none,none,none
1183,באר שבע,גרוסמן מאיר 17,3,90.0,,1998,none,none,none,none,none,none,none,none,"950,000",none,none,none,none,none
1184,באר שבע,גרוסמן מאיר 18,3,52.0,4.0,1997,none,none,none,none,none,none,none,none,none,none,none,none,none,none
1185,באר שבע,גרוסמן מאיר 19,3,97.0,1.0,1900,none,none,none,none,none,none,none,none,none,none,none,none,none,none
1186,באר שבע,גרוסמן מאיר 21,3,63.0,4.0,1998,none,none,none,none,none,none,none,none,none,none,none,none,none,none
1187,באר שבע,גרוסמן מאיר 23,3,84.0,3.0,2000,none,none,none,none,none,none,none,none,none,none,none,none,none,none
1188,באר שבע,גרוסמן מאיר 26,3,71.0,2.0,1997,none,none,"530,000",none,none,none,none,none,none,none,none,none,none,none
1189,באר שבע,גרוסמן מאיר 29,3,78.0,2.0,1994,none,none,none,none,none,none,none,none,none,none,none,none,none,none
1190,באר שבע,גרוסמן מאיר 31,3,71.0,2.0,1998,none,"570,000",none,none,"772,000",none,none,none,none,none,none,none,none,none
1191,באר שבע,גרוסמן מאיר 33,3,68.0,4.0,1997,none,none,none,"693,000",none,none,none,none,none,none,none,none,none,none
1192,באר שבע,גרוסמן מאיר 34,3,70.0,2.0,2000,none,none,none,none,none,none,none,none,none,none,none,none,none,none
1193,באר שבע,גרוסמן מאיר 35,3,74.0,,1980,none,none,none,none,none,none,none,none,none,none,none,none,none,none
1194,באר שבע,גרוסמן מאיר 37,3,93.0,4.0,1996,none,none,none,none,none,none,none,none,none,none,none,none,none,none
1195,באר שבע,גרוסמן מאיר 39,3,94.0,4.0,1996,none,none,none,none,none,none,none,none,none,none,none,none,none,none
1196,באר שבע,גרוסמן מאיר 4,3,69.0,8.0,1995,570000,"580,000",none,none,790000,"893,000","950,000",none,none,none,none,none,none,none
1197,באר שבע,גרוסמן מאיר 5,3,89.0,7.0,2004,none,625000,"642,000",none,"758,000",none,"932,500",997500,none,none,none,none,none,none
1198,באר שבע,גרוסמן מאיר 7,3,101.0,6.0,1998,none,none,none,none,none,none,none,none,none,none,none,none,none,none
1199,באר שבע,גרוסמן מאיר 8,3,80.0,3.0,2000,none,none,"535,000",none,none,none,none,none,none,none,none,none,none,none
1200,באר שבע,גרינפלד 15,3,86.0,1.0,2001,none,none,none,none,none,none,none,none,none,none,none,none,none,none
1201,באר שבע,גרינשפן 10,3,89.0,,1990,none,none,none,none,none,none,none,none,none,none,none,none,none,none
1202,באר שבע,גרינשפן 12,3,70.0,2.0,1997,none,none,none,none,none,none,none,none,none,none,none,none,none,none
1203,באר שבע,גרינשפן 16,3,74.0,,1980,none,none,none,none,none,none,none,none,none,none,none,none,none,none
1204,באר שבע,גרינשפן 18,3,74.0,1.0,1998,none,none,none,none,none,none,none,none,none,none,none,none,none,none
1205,באר שבע,גרינשפן 2,3,63.0,3.0,1997,none,none,none,none,none,none,none,none,none,none,none,none,none,none
1206,באר שבע,גרינשפן 34,3,65.0,3.0,2004,none,none,none,"555,000",none,none,none,none,none,none,none,none,none,none
1207,באר שבע,גרינשפן 8,3,75.0,3.0,1900,"600,000",none,none,none,none,none,none,none,none,none,none,none,none,none
1208,באר שבע,גרינשפן הרשל 10,3,91.0,3.0,1980,none,none,none,none,none,none,"910,000",none,none,none,none,none,none,none
1209,באר שבע,גרינשפן הרשל 12,3,65.0,2.0,2002,none,none,none,none,none,none,none,none,none,none,none,none,none,none
1210,באר שבע,גרינשפן הרשל 14,3,74.0,1.0,1998,none,none,"540,000","460,000",none,755000,none,none,none,none,none,none,none,none
1211,באר שבע,גרינשפן הרשל 16,3,83.0,3.0,1998,none,none,none,none,none,none,none,none,none,none,none,none,none,none
1212,באר שבע,גרינשפן הרשל 18,3,79.0,1.0,2006,none,"520,000",none,none,none,none,none,none,"900,000",none,none,none,none,none
1213,באר שבע,גרינשפן הרשל 20,3,66.0,1.0,1980,none,none,none,none,none,none,none,none,none,none,none,none,none,none
1214,באר שבע,גרינשפן הרשל 22,3,68.0,1.0,1996,none,none,none,none,none,none,none,none,none,none,none,none,none,none
1215,באר שבע,גרינשפן הרשל 24,3,68.0,,1998,none,none,none,none,none,none,none,none,none,"690,000",none,none,none,none
1216,באר שבע,גרינשפן הרשל 26,3,65.0,3.0,2004,none,none,600000,none,none,none,none,none,none,none,none,none,none,none
1217,באר שבע,גרינשפן הרשל 34,3,65.0,2.0,2001,none,none,none,"555,000",none,none,none,none,none,865000,none,none,none,none
1218,באר שבע,גרינשפן הרשל 8,3,75.0,3.0,1900,none,none,none,none,none,none,none,none,none,none,none,none,none,none
1219,באר שבע,גרשום שלום 19,3,60.0,1.0,1991,none,none,none,none,none,none,none,none,none,none,none,none,none,none
1220,באר שבע,גרשון 15,3,90.0,1.0,1950,none,none,none,none,none,none,none,none,none,none,none,none,none,none
1221,באר שבע,גרשון 6,3,157.0,,1900,none,none,none,none,none,none,none,none,none,none,none,none,none,none
1222,באר שבע,גרשון שופמן 2,3,86.0,3.0,1900,none,none,none,none,none,none,none,none,none,none,none,none,none,none
1223,באר שבע,דב יוסף 1,3,63.0,4.0,1990,none,"310,000",none,none,none,none,none,none,none,none,none,none,none,none
1224,באר שבע,דב יוסף 10,3,64.0,3.0,1992,none,none,none,none,585000,none,none,none,none,none,none,none,none,none
1225,באר שבע,דב יוסף 11,3,80.0,3.0,1900,none,none,500000,none,none,"460,000",none,none,none,none,none,none,none,none
1226,באר שבע,דב יוסף 13,3,70.0,2.0,1900,none,none,none,none,none,none,none,none,none,none,none,none,none,none
1227,באר שבע,דב יוסף 14,3,80.0,3.0,1992,none,none,"539,000",none,none,none,none,none,"560,000",none,none,none,none,none
1228,באר שבע,דב יוסף 15,3,63.0,1.0,1988,none,none,none,none,none,490000,none,"760,000","542,000",none,none,none,none,none
1229,באר שבע,דב יוסף 17,3,63.0,1.0,1980,none,none,none,none,"444,000",none,none,none,none,none,none,none,none,none
1230,באר שבע,דב יוסף 19,3,63.0,2.0,1900,365000,"333,000","350,000","435,000",none,none,none,"700,000",none,none,none,none,none,none
1231,באר שבע,דב יוסף 2,3,71.0,3.0,2001,none,none,none,none,507500,"463,000",none,650000,none,none,"570,000",none,none,none
1232,באר שבע,דב יוסף 21,3,71.0,4.0,1980,none,"340,000",none,"511,800",none,none,none,none,"820,000","660,000",none,none,none,none
1233,באר שבע,דב יוסף 22,3,75.0,3.0,1990,"394,000",none,"495,000",none,none,none,none,none,none,none,none,none,none,none
1234,באר שבע,דב יוסף 23,3,63.0,4.0,1984,"420,000",none,none,none,460000,none,none,none,"663,000",none,none,none,none,none
1235,באר שבע,דב יוסף 25,3,74.0,2.0,1983,none,none,none,none,none,none,none,"670,000",none,"129,910",none,none,none,none
1236,באר שבע,דב יוסף 27,3,73.0,3.0,1980,none,none,none,"422,000",none,none,none,none,none,none,none,none,none,none
1237,באר שבע,דב יוסף 29,3,73.0,3.0,1980,"300,000",none,407500,none,none,none,none,"635,000","628,500",none,none,none,none,none
1238,באר שבע,דב יוסף 3,3,63.0,4.0,1900,none,"370,000",none,none,none,none,none,none,none,"540,000",none,none,none,none
1239,באר שבע,דב יוסף 31,3,70.0,3.0,1900,none,none,none,none,none,none,none,none,none,none,none,none,none,none
1240,באר שבע,דב יוסף 33,3,80.0,2.0,1960,none,none,none,none,none,none,none,none,none,none,none,none,none,none
1241,באר שבע,דב יוסף 35,3,72.0,4.0,1970,none,none,none,"397,500",none,none,none,none,none,none,none,none,none,none
1242,באר שבע,דב יוסף 37,3,3.0,4.0,1900,none,none,none,none,none,none,none,none,none,none,"570,000",none,none,none
1243,באר שבע,דב יוסף 39,3,74.0,3.0,1984,none,none,"405,000",none,none,none,"670,000",none,none,none,none,none,none,none
1244,באר שבע,דב יוסף 4,3,72.0,3.0,1986,372500,390000,none,none,none,"580,000",none,none,"570,000","675,000",none,none,none,none
1245,באר שבע,דב יוסף 41,3,63.0,4.0,1980,none,none,none,none,none,none,none,none,none,none,none,none,none,none
1246,באר שבע,דב יוסף 5,3,74.0,4.0,1980,none,none,"330,000","440,000",none,none,none,"665,000",none,none,"620,000",none,none,none
1247,באר שבע,דב יוסף 7,3,53.0,4.0,1980,none,none,none,none,none,none,none,none,none,none,none,none,none,none
1248,באר שבע,דב יוסף 8,3,76.0,3.0,1994,none,none,none,none,none,none,none,none,none,none,none,none,none,none
1249,באר שבע,דב רנאל 33,3,74.0,8.0,2002,none,none,none,"772,500",none,"925,000",none,none,none,none,none,none,none,none
1250,באר שבע,דב רנאל 37,3,85.0,4.0,1990,"490,000",none,none,none,none,none,none,none,none,none,none,none,none,none
1251,באר שבע,דביר 4,3,89.0,1.0,1993,none,none,none,none,none,none,none,none,none,none,none,none,none,none
1252,באר שבע,דה-שליט עמוס 13,3,120.0,,1991,none,none,none,none,none,none,none,none,none,none,none,none,none,none
1253,באר שבע,דה-שליט עמוס 15,3,60.0,1.0,1990,none,none,none,none,none,none,none,none,none,none,none,none,none,none
1254,באר שבע,דה-שליט עמוס 23,3,60.0,1.0,1991,none,none,none,none,none,none,none,none,none,none,none,none,none,none
1255,באר שבע,דה-שליט עמוס 26,3,64.0,1.0,1992,none,none,none,none,none,none,none,none,none,none,none,none,none,none
1256,באר שבע,דה-שליט עמוס 39,3,60.0,1.0,1990,none,none,none,none,none,none,none,none,none,none,none,none,none,none
1257,באר שבע,דה שליט 19,3,120.0,,1991,none,none,none,none,none,none,none,none,none,none,none,none,none,none
1258,באר שבע,דה שליט עמוס 15,3,60.0,1.0,1990,none,none,none,none,none,none,"1,155,000",none,none,none,none,none,none,none
1259,באר שבע,דה שליט עמוס 28,3,63.0,1.0,1990,none,none,none,none,none,none,none,none,none,none,none,none,none,none
1260,באר שבע,דובנוב 4,3,26.0,1.0,1970,none,none,none,none,none,none,none,none,none,none,800000,none,none,none
1261,באר שבע,דוד אלעזר,3,100.0,1.0,1999,none,none,none,none,none,none,none,none,none,none,none,none,none,none
1262,באר שבע,דוד אלעזר 14,3,101.0,1.0,2000,none,none,none,none,none,none,none,none,none,none,none,none,none,none
1263,באר שבע,דוד אלעזר 15,3,80.0,4.0,1990,none,none,"620,000",none,none,none,none,none,none,none,none,none,none,none
1264,באר שבע,דוד אלעזר 18,3,65.0,3.0,1997,none,575000,"630,000",none,none,"750,000",none,none,none,none,none,none,none,none
1265,באר שבע,דוד אלעזר 19,3,79.0,3.0,2000,none,none,none,none,none,"1,085,000",none,none,none,none,none,none,none,none
1266,באר שבע,דוד אלעזר 20,3,65.0,,1996,none,none,"537,500",none,"700,000",none,none,none,none,none,none,none,none,none
1267,באר שבע,דוד אלעזר 22,3,81.0,5.0,2000,none,none,none,none,none,"830,000",none,none,none,none,772500,none,none,none
1268,באר שבע,דוד אלעזר 23,3,90.0,2.0,1998,none,none,none,none,none,none,none,none,none,none,none,none,none,none
1269,באר שבע,דוד אלעזר 26,3,87.0,2.0,1998,none,"650,000",none,none,none,none,none,none,none,none,none,none,none,none
1270,באר שבע,דוד אלעזר 27,3,97.0,5.0,2003,"527,000",none,none,none,"870,000",none,none,none,"780,000",none,none,none,none,none
1271,באר שבע,דוד אלעזר 33,3,64.0,7.0,1989,none,570000,none,none,"692,500",none,none,none,none,none,none,none,none,none
1272,באר שבע,דוד אלעזר 63,3,71.0,1.0,1900,none,none,none,none,none,none,none,none,none,none,none,none,none,none
1273,באר שבע,דוד אלעזר 65,3,71.0,1.0,1996,none,none,547500,none,none,none,none,none,none,none,none,none,none,none
1274,באר שבע,דוד אלעזר 67,3,71.0,2.0,1996,none,none,none,none,none,none,none,none,none,none,none,none,none,none
1275,באר שבע,דוד אלעזר 69,3,83.0,,1986,"625,624",none,"615,000",none,none,none,none,none,none,none,none,none,none,none
1276,באר שבע,דוד אלעזר 7,3,70.0,,2014,none,none,none,none,"620,000",none,none,none,none,none,none,none,none,none
1277,באר שבע,דוד אלעזר 8,3,68.0,3.0,1990,none,none,none,none,none,none,none,none,none,none,none,none,none,none
1278,באר שבע,דוד המלך 11,3,60.0,1.0,1960,none,"282,500","295,000",none,none,none,none,none,none,none,none,none,none,none
1279,באר שבע,דוד המלך 13,3,40.0,4.0,1972,none,none,none,none,none,470000,none,"400,000",none,none,none,none,none,none
1280,באר שבע,דוד המלך 15,3,33.0,4.0,1900,none,none,none,none,none,"435,000",none,none,none,"500,000",none,none,none,none
1281,באר שבע,דוד המלך 19,3,40.0,4.0,1960,none,none,none,none,none,none,none,none,none,none,none,none,none,none
1282,באר שבע,דוד המלך 2,3,71.0,,1995,none,none,none,none,none,none,none,"498,000",none,none,none,none,none,none
1283,באר שבע,דוד המלך 21,3,33.0,2.0,1950,none,none,none,"370,000",none,"450,000",none,none,none,none,none,none,none,none
1284,באר שבע,דוד המלך 23,3,44.0,4.0,1970,"260,000",none,none,none,none,none,none,"475,000",none,none,none,none,none,none
1285,באר שבע,דוד המלך 27,3,45.0,2.0,1900,none,none,"200,000",none,"454,000",none,none,"535,000",none,none,none,none,none,none
1286,באר שבע,דוד המלך 29,3,34.0,2.0,1970,none,none,none,none,"350,000",none,none,none,none,"495,000",none,none,none,none
1287,באר שבע,דוד המלך 3,3,56.0,4.0,1970,277500,none,none,none,"540,000",none,none,none,none,none,none,none,none,none
1288,באר שבע,דוד המלך 31,3,54.0,4.0,1999,"300,000",none,none,none,"400,000",none,none,none,none,"620,000",none,none,none,none
1289,באר שבע,דוד המלך 33,3,64.0,4.0,1970,none,"437,000",none,none,463333,none,"730,000",none,none,none,none,none,none,none
1290,באר שבע,דוד המלך 37,3,42.0,3.0,1970,none,none,none,none,none,none,none,none,none,none,none,none,none,none
1291,באר שבע,דוד המלך 39,3,1.0,,1970,none,none,none,none,none,"452,000","585,000",none,none,none,none,none,none,none
1292,באר שבע,דוד המלך 5,3,47.0,5.0,1960,none,none,none,none,none,none,none,none,none,none,"530,000",none,none,none
1293,באר שבע,דוד המלך 7,3,70.0,2.0,1960,none,"420,000",none,"213,672",none,"522,000",none,none,none,none,none,none,none,none
1294,באר שבע,דוד המלך 9,3,65.0,,1970,none,none,none,none,none,none,none,none,none,none,none,none,none,none
1295,באר שבע,דוד הראובני 11,3,72.0,2.0,1970,none,none,none,"587,000",none,none,none,none,none,none,none,none,none,none
1296,באר שבע,דוד הראובני 13,3,74.0,,1992,none,none,none,none,none,none,none,none,none,none,none,none,none,none
1297,באר שבע,דוד הראובני 21,3,80.0,1.0,1996,none,none,none,none,none,none,none,none,none,none,none,none,none,none
1298,באר שבע,דוד הראובני 23,3,69.0,2.0,1996,475000,none,none,none,none,none,none,none,none,none,none,none,none,none
1299,באר שבע,דוד הראובני 36,3,65.0,,1990,none,none,none,none,none,none,none,none,none,none,none,none,none,none
1300,באר שבע,דוד הראובני 44,3,60.0,,2000,none,none,none,none,none,none,none,none,none,none,none,none,none,none
1301,באר שבע,דוד וולפסון 30,3,64.0,,1970,none,none,none,none,none,none,none,none,none,none,none,none,none,none
1302,באר שבע,דוד וולפסון 32,3,83.0,,1997,none,none,none,none,none,none,none,none,none,none,none,none,none,none
1303,באר שבע,דוד ניב 28,3,85.0,,2002,none,none,none,none,none,none,none,none,1010000,none,none,none,none,none
1304,באר שבע,דוד פרישמן 4,3,92.0,,2002,none,none,none,none,none,none,none,none,none,none,none,none,none,none
1305,באר שבע,דולצ''ין אריה 11,3,68.0,1.0,1999,none,none,none,none,none,none,none,none,none,none,none,none,none,none
1306,באר שבע,דולצ''ין אריה 13,3,68.0,1.0,1995,none,none,none,none,none,none,none,none,none,none,none,none,none,none
1307,באר שבע,דולצ''ין אריה 14,3,82.0,3.0,1990,"380,000",none,none,none,none,none,none,none,none,none,none,none,none,none
1308,באר שבע,דולצ''ין אריה 2,3,84.0,3.0,1996,none,none,"300,000",none,none,none,none,none,none,none,none,none,none,none
1309,באר שבע,דולצ''ין אריה 22,3,89.0,3.0,1990,none,none,"450,000",none,none,none,none,none,none,none,none,none,none,none
1310,באר שבע,דולצ''ין אריה 26,3,66.0,,1999,none,none,none,none,none,none,none,none,none,none,none,none,none,none
1311,באר שבע,דולצ''ין אריה 4,3,66.0,2.0,1993,none,none,none,none,585000,none,none,none,none,none,none,none,none,none
1312,באר שבע,דולצ''ין אריה 8,3,73.0,3.0,1900,none,445000,none,none,none,"545,000",none,none,none,none,none,none,none,none
1313,באר שבע,דולצ''ין אריה 9,3,78.0,1.0,1980,none,none,none,none,none,none,none,none,none,none,none,none,none,none
1314,באר שבע,דולצ'ין 10,3,78.0,3.0,1995,none,none,none,none,none,none,none,none,none,none,none,none,none,none
1315,באר שבע,דולצ'ין 11,3,68.0,2.0,1992,none,none,none,none,none,none,none,none,none,none,none,none,none,none
1316,באר שבע,דולצ'ין 13,3,68.0,3.0,1970,none,none,none,none,none,none,none,none,none,none,none,none,none,none
1317,באר שבע,דולצ'ין 14,3,66.0,2.0,1993,none,none,none,none,none,none,none,none,none,none,none,none,none,none
1318,באר שבע,דולצ'ין 15,3,68.0,5.0,1958,none,none,none,none,none,none,none,"750,000",none,none,none,none,none,none
1319,באר שבע,דולצ'ין 16,3,82.0,3.0,1990,none,none,none,none,none,none,"770,000",none,none,none,"720,000",none,none,none
1320,באר שבע,דולצ'ין 26,3,89.0,3.0,1990,none,none,none,none,"510,000",none,"700,000",none,none,none,none,none,none,none
1321,באר שבע,דולצ'ין 4,3,103.0,3.0,1992,none,none,none,none,none,"615,000",none,none,none,none,none,none,none,none
1322,באר שבע,דולצ'ין 8,3,67.0,4.0,1900,none,none,none,none,none,none,none,none,none,none,none,none,none,none
1323,באר שבע,דולצ'ין אריה 10,3,66.0,3.0,1992,none,none,none,none,none,none,none,none,none,none,none,none,none,none
1324,באר שבע,דולצ'ין אריה 11,3,84.0,2.0,1994,none,none,none,none,none,none,none,none,none,none,none,none,none,none
1325,באר שבע,דולצ'ין אריה 26,3,94.0,1.0,1995,none,none,none,none,none,none,none,none,none,none,none,none,none,none
1326,באר שבע,דולצ'ין אריה 3,3,98.0,1.0,1990,none,none,none,none,none,none,none,none,none,none,none,none,none,none
1327,באר שבע,דולצ'ין אריה 4,3,85.0,3.0,1992,none,none,none,none,none,none,none,none,none,none,none,none,none,none
1328,באר שבע,דולצ'ין אריה 6,3,76.0,,1998,none,none,none,none,none,none,none,none,none,none,none,none,none,none
1329,באר שבע,דונקלבלום 1,3,99.0,5.0,1995,none,none,none,none,none,none,"900,000","850,000",none,none,none,none,none,none
1330,באר שבע,דונקלבלום 3,3,63.0,,1996,445000,522500,none,"607,500",none,none,"800,000",none,none,none,none,none,none,none
1331,באר שבע,דונקלבלום מנחם 1,3,70.0,6.0,2003,none,none,none,none,none,none,none,none,none,none,none,none,none,none
1332,באר שבע,דונקלבלום מנחם 28,3,65.0,6.0,1997,none,none,none,none,none,none,none,none,none,none,none,none,none,none
1333,באר שבע,דונקלבלום מנחם 3,3,65.0,,1997,445000,522500,none,none,none,none,none,none,none,none,none,none,none,none
1334,באר שבע,דורי יעקב 1,3,72.0,2.0,1979,375000,"375,000",none,none,508500,none,none,none,none,none,none,none,none,none
1335,באר שבע,דורי יעקב 11,3,63.0,1.0,1980,none,none,none,none,none,none,none,none,none,none,none,none,none,none
1336,באר שבע,דורי יעקב 13,3,77.0,,1970,none,none,none,none,none,none,none,none,none,none,none,none,none,none
1337,באר שבע,דורי יעקב 15,3,74.0,2.0,1990,none,none,"385,000",none,none,none,none,none,"535,000",none,none,none,none,none
1338,באר שבע,דורי יעקב 23,3,75.0,,1900,342000,"390,000",none,"440,000",none,none,none,none,none,none,none,none,none,none
1339,באר שבע,דורי יעקב 25,3,72.0,4.0,1980,none,none,none,none,none,none,none,"615,000",655000,none,none,none,none,none
1340,באר שבע,דורי יעקב 3,3,58.0,3.0,1988,none,none,none,none,none,none,none,none,none,none,none,none,none,none
1341,באר שבע,דורי יעקב 35,3,72.0,3.0,1980,none,none,397500,none,none,"410,000",none,none,none,none,none,none,none,none
1342,באר שבע,דורי יעקב 5,3,74.0,2.0,1995,none,none,none,none,none,none,none,none,none,none,none,none,none,none
1343,באר שבע,דורי יעקב 7,3,58.0,1.0,1900,none,"380,000",none,"435,000","450,000","420,000",none,none,none,none,none,none,none,none
1344,באר שבע,דותן 17,3,60.0,1.0,1994,none,none,none,none,none,none,none,none,none,none,none,none,none,none
1345,באר שבע,דידנר מנחם 14,3,90.0,2.0,2014,none,none,none,none,none,none,none,none,none,none,none,none,none,none
1346,באר שבע,דיין 12,3,88.0,2.0,1900,none,none,none,none,none,none,none,none,none,none,none,none,none,none
1347,באר שבע,דיין 14,3,66.0,3.0,1970,none,none,none,"613,000",none,none,none,none,none,none,none,none,none,none
1348,באר שבע,דיין 16,3,88.0,3.0,1990,none,none,none,none,none,none,none,none,none,none,none,none,none,none
1349,באר שבע,דיין 6,3,91.0,2.0,1995,none,none,none,none,none,none,none,none,none,none,none,none,none,none
1350,באר שבע,דיין 8,3,70.0,3.0,1980,none,none,none,none,none,none,none,none,none,none,none,none,none,none
1351,באר שבע,דיין משה 10,3,66.0,3.0,1900,none,none,none,none,none,none,none,none,none,none,none,none,none,none
1352,באר שבע,דיין משה 12,3,88.0,2.0,1900,none,none,none,none,none,none,none,none,none,none,none,none,none,none
1353,באר שבע,דיין משה 14,3,66.0,3.0,1980,none,none,none,none,none,none,none,none,none,none,none,none,none,none
1354,באר שבע,דיין משה 2,3,93.0,3.0,1996,none,none,none,none,none,none,none,none,none,none,none,none,none,none
1355,באר שבע,דיין משה 8,3,85.0,2.0,1980,none,none,none,none,none,none,none,none,none,none,none,none,none,none
1356,באר שבע,דינה 2,3,113.0,,2005,none,none,none,none,none,none,none,none,none,none,none,none,none,none
1357,באר שבע,דן 6,3,70.0,,1940,none,none,none,none,none,none,none,none,none,none,none,none,none,none
1358,באר שבע,דקר 5,3,78.0,,1994,"420,000",none,none,none,none,none,none,none,none,none,none,none,none,none
1359,באר שבע,דר ניסתר 6,3,56.0,,1970,none,none,none,none,none,none,none,none,none,none,none,none,none,none
1360,באר שבע,דרבן 26,3,86.0,,1960,none,none,none,none,none,none,none,none,none,none,none,none,none,none
1361,באר שבע,דרך אביטל אביגדור 17,3,80.0,,2000,none,none,none,776500,none,none,none,none,none,none,none,none,none,none
1362,באר שבע,דרך ג'ו יוסף אלון 29,3,72.0,,1990,none,none,none,none,none,none,none,none,none,none,none,none,none,none
1363,באר שבע,דרך המשחררים 100,3,47.0,,1960,none,none,none,none,none,none,none,none,none,none,none,none,none,none
1364,באר שבע,דרך המשחררים 11,3,57.0,4.0,1980,none,none,none,none,none,none,none,"687,500",none,none,none,none,none,none
1365,באר שבע,דרך המשחררים 111,3,83.0,3.0,1980,none,none,none,none,none,none,none,none,none,none,none,none,none,none
1366,באר שבע,דרך המשחררים 123,3,74.0,3.0,1960,none,none,none,none,none,none,none,none,none,none,none,none,none,none
1367,באר שבע,דרך המשחררים 127,3,74.0,,1980,none,none,none,none,none,none,none,none,none,none,none,none,none,none
1368,באר שבע,דרך המשחררים 13,3,55.0,3.0,1900,none,none,none,none,none,none,none,none,none,none,none,none,none,none
1369,באר שבע,דרך המשחררים 135,3,85.0,9.0,1982,none,none,none,"660,000",none,none,none,none,none,none,none,none,none,none
1370,באר שבע,דרך המשחררים 14,3,89.0,,2004,660000,none,none,none,none,none,none,none,none,none,none,none,none,none
1371,באר שבע,דרך המשחררים 15,3,78.0,2.0,1980,none,none,none,none,none,none,none,none,none,none,none,none,none,none
1372,באר שבע,דרך המשחררים 168,3,71.0,3.0,1980,none,none,none,none,none,none,none,none,none,none,none,none,none,none
1373,באר שבע,דרך המשחררים 19,3,58.0,4.0,1970,none,482500,"647,000","515,000",none,610000,none,none,none,"730,000",none,none,none,none
1374,באר שבע,דרך המשחררים 2,3,100.0,1.0,1900,none,none,none,none,none,none,none,none,none,none,none,none,none,none
1375,באר שבע,דרך המשחררים 21,3,68.0,1.0,1970,"445,000",none,417500,"520,000",508500,none,none,none,none,"780,000",none,none,none,none
1376,באר שבע,דרך המשחררים 23,3,58.0,1.0,1970,"379,000",none,none,"340,000",none,none,none,none,none,none,none,none,none,none
1377,באר שבע,דרך המשחררים 25,3,77.0,1.0,1980,none,none,none,"550,000",none,none,none,none,none,none,none,none,none,none
1378,באר שבע,דרך המשחררים 27,3,77.0,3.0,1970,"350,000",none,"445,447",532500,none,none,none,none,none,none,none,none,none,none
1379,באר שבע,דרך המשחררים 31,3,70.0,4.0,1970,none,none,none,none,none,none,none,560000,none,none,none,none,none,none
1380,באר שבע,דרך המשחררים 32,3,72.0,3.0,1980,none,"417,000",none,530000,none,"515,000",none,none,none,none,none,none,none,none
1381,באר שבע,דרך המשחררים 33,3,57.0,,1970,none,477500,none,"450,000",none,none,none,none,none,none,none,none,none,none
1382,באר שבע,דרך המשחררים 38,3,75.0,,1970,none,none,"430,429",none,none,none,none,none,none,none,none,none,none,none
1383,באר שבע,דרך המשחררים 40,3,60.0,2.0,1971,none,none,none,none,none,none,none,none,none,"655,000",none,"650,000",none,none
1384,באר שבע,דרך המשחררים 42,3,65.0,2.0,1900,none,none,none,none,none,none,none,none,none,none,none,none,none,none
1385,באר שבע,דרך המשחררים 44,3,71.0,3.0,1900,none,none,none,"455,000",none,none,none,none,none,none,none,none,none,none
1386,באר שבע,דרך המשחררים 46,3,74.0,1.0,1900,417500,none,none,"443,000",none,"550,000",none,none,none,"730,000",none,none,none,none
1387,באר שבע,דרך המשחררים 48,3,71.0,2.0,1900,"380,000",none,"450,000",450000,none,"26,042",none,"650,000",none,none,none,none,none,none
