,city,street,rooms,size,floor,date_builded,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
118,בני ברק,אוסישקין 3,3,60.0,3.0,2009,none,"800,000",none,none,"1,100,000",none,none,none,none,"1,480,000",none,none,none,none
119,בני ברק,אוסישקין 5,3,50.0,2.0,1950,none,none,none,none,none,none,none,none,none,none,none,none,none,none
120,בני ברק,אוסישקין 8,3,60.0,2.0,1960,none,"1,450,000",none,none,none,none,none,none,none,none,none,none,none,none
121,בני ברק,אור החיים 10,3,60.0,,1946,none,none,none,none,none,none,none,none,none,none,none,none,none,none
122,בני ברק,אור החיים 13,3,72.0,3.0,2012,none,none,1057500,none,none,none,none,none,none,none,none,none,none,none
123,בני ברק,אור החיים 14,3,62.0,1.0,1960,none,none,none,none,none,none,none,none,none,none,none,none,none,none
124,בני ברק,אור החיים 145,3,75.0,4.0,2019,none,none,none,none,none,none,none,none,none,none,none,none,none,none
125,בני ברק,אור החיים 25,3,55.0,2.0,1975,none,none,none,none,none,none,none,none,none,none,none,none,none,none
126,בני ברק,אור החיים 28,3,88.0,1.0,1970,none,none,none,none,none,none,none,none,none,none,none,none,none,none
127,בני ברק,אור החיים 30,3,88.0,3.0,1964,none,none,none,none,none,none,none,none,none,none,none,none,none,none
128,בני ברק,אורליאן 19,3,56.0,1.0,1960,none,none,none,none,none,none,none,none,none,none,none,none,none,none
129,בני ברק,אורליאן 21,3,60.0,1.0,1960,none,none,none,none,none,"1,300,000",none,none,none,none,none,none,none,none
130,בני ברק,אורליאן 5,3,95.0,2.0,1970,none,none,none,none,none,none,none,none,none,none,none,none,none,none
131,בני ברק,אורליאן 6,3,45.0,3.0,1970,none,none,none,none,none,none,none,none,none,none,none,none,none,none
132,בני ברק,אזר 3,3,80.0,3.0,1960,none,none,none,none,none,none,none,none,none,none,none,none,none,none
133,בני ברק,אחיה השילוני 12,3,75.0,1.0,1960,none,none,none,none,none,none,none,none,none,none,none,none,none,none
134,בני ברק,אחיה השילוני 6,3,56.0,1.0,1970,none,none,,none,none,none,none,none,none,none,none,none,none,none
135,בני ברק,אחיה השילוני 8,3,61.0,2.0,1975,none,none,none,none,none,none,none,none,none,none,none,none,none,none
136,בני ברק,אחיעזר 1,3,75.0,5.0,2012,none,none,none,none,none,none,none,none,none,none,none,none,none,none
137,בני ברק,אלוף שמחוני 1,3,68.0,1.0,1960,none,none,none,none,none,none,none,none,none,none,none,none,none,none
138,בני ברק,אלחריזי 1,3,69.0,1.0,1970,none,none,none,none,none,none,none,none,none,none,none,none,none,none
139,בני ברק,אלחריזי 2,3,62.0,1.0,1969,"1,101,102",none,none,none,none,none,none,none,none,none,none,none,none,none
140,בני ברק,אלחריזי 4,3,70.0,2.0,1960,none,none,none,none,none,none,none,none,none,none,none,none,none,none
141,בני ברק,אלחריזי 7,3,60.0,3.0,1974,"1,050,000",none,none,"1,300,000",1385000,none,none,none,none,none,none,none,none,none
142,בני ברק,אליהו הנביא 2,3,60.0,2.0,1980,none,none,none,none,none,none,none,none,none,none,none,none,none,none
143,בני ברק,אליהו הנביא 4,3,60.0,,1980,none,none,none,none,none,none,none,none,none,none,none,none,none,none
144,בני ברק,אליהו הנביא 7,3,60.0,3.0,1960,none,none,none,none,none,none,none,none,none,none,none,none,none,none
145,בני ברק,אליהו הנביא 9,3,56.0,,1963,"1,200,000",none,none,"1,230,000",none,none,none,none,none,none,none,none,none,none
146,בני ברק,אלישע 145,3,70.0,2.0,1960,none,none,none,none,none,none,none,none,none,none,none,none,none,none
147,בני ברק,אלישע 17,3,61.0,1.0,1970,none,none,none,none,none,none,none,none,none,none,none,none,none,none
148,בני ברק,אלישע 25,3,75.0,2.0,2004,none,none,none,none,none,none,none,none,none,none,none,none,none,none
149,בני ברק,אלישע 31,3,70.0,3.0,1973,none,none,none,none,none,none,none,none,none,none,none,none,none,none
150,בני ברק,אלישע 35,3,58.0,2.0,1968,none,none,none,none,none,none,none,none,none,none,none,none,none,none
151,בני ברק,אלישע 7,3,56.0,1.0,1970,none,none,none,none,none,none,none,none,none,none,none,none,none,none
152,בני ברק,אלקבץ 1,3,88.0,,2017,none,none,none,none,none,none,none,none,none,none,none,none,none,none
153,בני ברק,אלקבץ 11,3,52.0,3.0,1965,none,"780,000","780,000",none,none,none,none,none,none,none,none,none,none,none
154,בני ברק,אלקבץ 5,3,66.0,3.0,1970,none,none,none,none,none,none,none,none,none,none,none,none,none,none
155,בני ברק,אלקבץ 7,3,75.0,1.0,1960,none,none,none,none,none,none,none,none,none,none,none,none,none,none
156,בני ברק,אמרי ברוך 11,3,71.0,2.0,1980,none,none,none,none,none,none,none,none,none,none,none,none,none,none
157,בני ברק,אמרי ברוך 17,3,86.0,3.0,1980,none,none,none,none,none,none,none,none,none,none,none,none,none,none
158,בני ברק,אמרי ברוך 19,3,85.0,2.0,1972,none,none,none,none,"1,170,000",none,none,none,none,none,none,none,none,none
159,בני ברק,אמרי ברוך 22,3,61.0,1.0,1998,none,none,none,none,none,none,none,none,none,none,none,none,none,none
160,בני ברק,אמרי ברוך 5,3,75.0,3.0,1975,none,none,none,none,none,none,none,none,none,none,none,none,none,none
161,בני ברק,אמרי חיים 12,3,72.0,3.0,2009,none,none,none,none,none,none,none,none,none,none,none,none,none,none
162,בני ברק,אמרי חיים 14,3,75.0,1.0,2011,none,none,1050000,"1,050,000",none,none,none,none,none,none,none,none,none,none
163,בני ברק,אנילביץ 31,3,56.0,3.0,1960,none,none,none,none,none,none,none,none,none,none,none,none,none,none
164,בני ברק,אנילביץ 34,3,70.0,1.0,2020,none,none,none,none,none,none,none,none,none,none,none,none,none,none
165,בני ברק,אנילביץ 37,3,75.0,1.0,1963,none,none,none,none,none,none,none,none,none,none,none,none,none,none
166,בני ברק,אנילביץ 39,3,75.0,1.0,1963,none,none,none,none,none,none,none,none,none,none,none,none,none,none
167,בני ברק,אנילביץ 42,3,59.0,1.0,1970,none,none,none,none,none,none,none,none,none,none,none,none,none,none
168,בני ברק,אנילביץ 47,3,50.0,1.0,1970,none,none,none,none,none,none,none,none,none,none,none,none,none,none
169,בני ברק,אנילביץ 66,3,61.0,2.0,1960,none,none,none,none,none,none,none,none,none,none,none,none,none,none
170,בני ברק,אנילביץ 78,3,42.0,,1960,none,none,none,none,none,none,none,none,none,none,none,none,none,none
171,בני ברק,אנילביץ 8,3,75.0,1.0,1980,none,none,none,none,none,none,none,none,none,none,none,none,none,none
172,בני ברק,אנילביץ 92,3,52.0,2.0,1956,none,none,none,none,none,none,none,none,none,none,none,none,none,none
173,בני ברק,אסתר המלכה 5,3,75.0,3.0,1965,none,none,none,none,none,none,none,none,none,none,none,none,none,none
174,בני ברק,אסתר המלכה 6,3,79.0,1.0,1970,none,none,none,"1,100,000",none,none,none,none,none,none,none,none,none,none
175,בני ברק,אפשטיין חיים 15,3,80.0,2.0,1960,none,none,none,none,none,none,none,none,none,none,none,none,none,none
176,בני ברק,אפשטיין חיים 3,3,68.0,2.0,1970,none,none,none,none,none,none,none,none,none,none,none,none,none,none
177,בני ברק,אפשטיין פנחס 10,3,60.0,3.0,1980,none,none,none,"1,160,000",none,none,none,none,none,none,"1,600,000",none,none,none
178,בני ברק,אפשטיין פנחס 11,3,50.0,1.0,1958,none,none,none,none,none,none,none,none,none,none,none,none,none,none
179,בני ברק,אפשטיין פנחס 3,3,71.0,3.0,1960,"1,200,000",none,none,none,none,none,none,none,none,none,none,none,none,none
180,בני ברק,אפשטיין פנחס 5,3,62.0,2.0,1965,none,none,none,none,none,none,none,none,none,none,none,none,none,none
181,בני ברק,אפשטיין פנחס 6,3,47.0,3.0,1960,none,none,none,none,none,none,none,none,none,none,none,none,none,none
182,בני ברק,אפשטיין פנחס 8,3,70.0,2.0,1957,"940,000",none,none,none,none,none,none,none,none,none,none,none,none,none
183,בני ברק,אפשטיין פנחס 9,3,70.0,2.0,1950,none,none,none,none,none,none,none,none,none,none,none,none,none,none
184,בני ברק,"אצ""ל 1",3,54.0,2.0,1970,"400,000",none,none,none,none,none,none,none,none,none,none,none,none,none
185,בני ברק,"אצ""ל 2",3,54.0,2.0,1970,none,none,990000,none,none,none,none,none,none,none,none,none,none,none
186,בני ברק,"אצ""ל 49",3,75.0,,1965,none,none,none,none,none,none,none,none,none,none,none,none,none,none
187,בני ברק,"אצ""ל 56",3,90.0,,2010,none,none,none,none,none,none,none,none,none,none,none,none,none,none
188,בני ברק,"אצ""ל 58",3,80.0,,1955,none,none,none,none,none,none,none,none,none,none,none,none,none,none
189,בני ברק,"אצ""ל 6",3,65.0,2.0,1965,868437,1107500,none,none,"880,000","1,590,000",none,none,none,none,none,none,none,none
190,בני ברק,"אצ""ל 7",3,53.0,2.0,1970,none,none,none,none,none,none,none,none,none,none,none,none,none,none
