,city,streets,rooms,size,floor,date_builded,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
158,אשדוד,בן אריה אליעזר 16,3,80.0,,1970,none,none,none,none,none,none,"1,100,000",none,none,none,1300000,none,none,none
159,אשדוד,בן אריה אליעזר 16,3,78.0,4.0,1975,"730,000",none,none,none,none,none,none,"1,265,000",none,none,"1,280,000",none,none,none
160,אשדוד,בן אריה אליעזר 17,3,67.0,3.0,1972,none,none,none,none,none,none,none,none,"1,210,000","1,350,000",none,none,none,none
161,אשדוד,בן אריה אליעזר 17,3,67.0,,1970,none,none,none,none,none,none,none,none,"1,210,000",none,"1,200,000",none,none,none
162,אשדוד,בן אריה אליעזר 18,3,72.0,,1973,none,none,none,none,none,none,none,none,none,none,none,none,none,none
163,אשדוד,בן אריה אליעזר 18,3,74.0,1.0,1975,none,none,none,none,none,none,none,none,none,none,none,none,none,none
164,אשדוד,בן אריה אליעזר 19,3,77.0,,2013,none,none,none,"1,000,000",none,none,none,none,none,none,none,none,none,none
165,אשדוד,בן אריה אליעזר 20,3,91.0,1.0,1991,none,none,none,none,none,none,none,none,none,none,none,none,none,none
166,אשדוד,בן אריה אליעזר 20,3,67.0,,1970,none,none,none,none,none,none,"1,220,000",none,"1,235,000",none,1225000,none,none,none
167,אשדוד,בן אריה אליעזר 22,3,75.0,2.0,1980,none,none,none,none,none,none,none,none,none,none,none,none,none,none
168,אשדוד,בן אריה אליעזר 25,3,88.0,,1970,none,none,none,none,none,none,none,none,none,none,none,none,none,none
169,אשדוד,בן אריה אליעזר 25,3,88.0,3.0,1970,none,none,none,none,none,none,none,none,none,none,none,none,none,none
170,אשדוד,בן אריה אליעזר 27,3,100.0,,1970,none,none,none,none,none,none,none,none,none,none,none,none,none,none
171,אשדוד,בן אריה אליעזר 27,3,85.0,3.0,1980,none,none,none,none,none,none,none,none,none,none,none,none,none,none
172,אשדוד,בן אריה אליעזר 29,3,100.0,4.0,1970,none,none,none,none,none,none,none,none,none,none,none,none,none,none
173,אשדוד,ברוך אדוננו 21,3,60.0,4.0,1980,none,none,none,none,none,none,none,none,none,none,none,none,none,none
174,אשדוד,ברית בני 12,3,75.0,,1975,none,none,none,955000,none,none,none,none,1255000,"1,260,000","1,575,000",none,none,none
175,אשדוד,ברית בני 2,3,78.0,,1990,none,none,none,none,none,none,none,none,none,none,none,none,none,none
176,אשדוד,ברית בני 3,3,80.0,,1980,none,none,none,none,none,none,none,"900,000",697733,"870,000",1043500,none,none,none
177,אשדוד,ברית בני 5,3,75.0,,1990,none,none,none,none,none,none,"1,090,000",none,none,1261500,none,none,none,none
178,אשדוד,ברק בן אבינועם 1,3,67.0,1.0,1998,none,none,none,none,none,none,none,none,none,none,none,none,none,none
179,אשדוד,ברק בן אבינועם 11,3,64.0,3.0,1992,none,none,"910,000",none,none,"1,080,000",none,none,none,none,none,none,none,none
180,אשדוד,ברק בן אבינועם 2,3,77.0,6.0,1992,"777,000",none,none,none,none,none,none,none,none,none,none,none,none,none
181,אשדוד,ברק בן אבינועם 3,3,64.0,3.0,1998,none,none,none,"847,000",none,none,none,none,none,"1,295,000",none,none,none,none
182,אשדוד,ברק בן אבינועם 4,3,75.0,6.0,1993,none,none,none,none,none,none,none,"1,200,000",none,none,none,none,none,none
183,אשדוד,ברק בן אבינועם 5,3,67.0,1.0,1980,none,none,none,none,none,none,none,none,none,none,none,none,none,none
184,אשדוד,ברק בן אבינועם 9,3,75.0,,1991,none,none,none,none,none,none,none,none,none,none,none,none,none,none
185,אשדוד,ברקת 5,3,65.0,5.0,2006,none,none,none,none,none,"1,760,000",none,none,none,none,none,none,none,none
186,אשדוד,גאפונוב 1,3,64.0,4.0,1989,none,"690,690",none,none,"282,000",none,none,945450,none,none,none,none,none,none
187,אשדוד,גאפונוב 2,3,59.0,1.0,1970,none,none,none,none,538271,none,none,none,none,none,none,none,none,none
188,אשדוד,גאפונוב 3,3,73.0,3.0,1970,"600,000",none,795000,"730,000",none,"600,000",none,none,none,none,none,none,none,none
189,אשדוד,גאפונוב 4,3,75.0,1.0,1970,none,"700,000",none,none,none,none,none,none,none,none,none,none,none,none
190,אשדוד,גאפונוב 5,3,75.0,2.0,1985,none,none,none,"750,000","812,000",none,none,none,1245000,"1,000,000",none,none,none,none
191,אשדוד,גאפונוב 6,3,78.0,4.0,1970,none,none,none,none,"800,000",none,none,none,none,none,none,none,none,none
192,אשדוד,גבירול אבן 1,3,55.0,4.0,1970,"570,000","625,000",705000,"730,000",680500,"800,801",none,none,none,none,none,none,none,none
193,אשדוד,גבירול אבן 11,3,39.0,1.0,1964,none,none,none,none,none,none,none,none,none,none,none,none,none,none
194,אשדוד,גבירול אבן 12,3,48.0,,1960,none,none,none,none,none,none,none,none,none,none,none,none,none,none
195,אשדוד,גבירול אבן 15,3,54.0,2.0,1960,"520,000",700000,none,none,"660,000","755,000",none,none,927500,none,"900,000",none,none,none
196,אשדוד,גבירול אבן 17,3,54.0,2.0,1970,none,none,none,none,none,none,none,none,none,none,none,none,none,none
197,אשדוד,גבירול אבן 21,3,62.0,,1960,500500,none,"510,000","560,000",none,"675,000",none,429507,165513,none,none,none,none,none
